"VIV_SEL","HOGAR","P3_2","P3_3","P3_5","P4_1","P4_5","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P8_1","P9_1","P10_1","P11_1_1","P11_1_2","P11_1_3","P12_1","TLOC","SEXO","EDAD","EST_DIS","UPM_DIS","UPM","FAC_PER","GRA","NIV","P3_1","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P5_3","P5_4","P10_8","R_SEL","FACTOR","P3_11","P4_3","P4_8","P5_31","P6_4","P6_20","P7_1","P10_17","P11_1_9","P12_3_1","P12_3_2","P12_3_3","P12_3_4","P12_3_5","P12_3_6"
12,1,5,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,27,11,409,1560237,11170,3,4,2,1,2,2,2,2,2,2,2,2,2,2,5585,1,3,1,2,2,3,2,2,1,2,2,2,2,2,2
1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,69,11,409,1560237,5585,0,0,1,2,2,2,2,2,2,2,2,2,2,1,5585,1,3,1,2,2,3,2,2,2,2,2,1,2,2,2
16,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,4,1,37,11,409,1560237,11170,1,3,1,2,2,2,2,2,2,2,1,2,2,1,5585,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2
1,1,4,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,59,8,405,1525115,23974,1,2,1,1,2,2,2,2,2,2,2,2,2,1,5948,2,3,1,2,1,1,2,2,1,2,2,2,2,2,2
2,1,6,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,19,8,405,1525115,11987,2,6,3,2,2,1,2,2,2,2,1,2,1,2,5948,1,3,1,2,2,3,1,2,1,2,2,2,2,2,2
10,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,53,8,405,1525115,5993,6,2,1,1,2,2,2,2,2,2,2,2,2,1,5948,1,4,1,2,2,3,2,2,1,1,2,2,2,2,2
19,1,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,69,8,405,1525115,5993,0,0,2,2,2,2,2,2,2,2,2,2,2,2,5948,2,3,1,2,2,3,2,2,1,2,2,2,2,2,2
5,1,5,1,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,49,8,405,1525115,29967,4,2,2,2,2,2,1,2,2,2,2,2,2,2,5948,1,3,1,2,2,3,2,1,1,2,2,2,2,2,2
14,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,3,1,44,8,405,1525115,11987,3,3,1,1,2,2,2,2,2,2,1,2,1,1,5948,1,4,1,1,2,3,1,2,2,2,1,2,2,2,2
2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,4,1,44,11,409,1560237,5585,6,2,1,1,2,1,1,2,2,2,1,2,2,1,5585,1,3,1,2,2,3,2,2,2,2,2,1,2,2,2
13,1,5,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,25,11,409,1560237,11170,3,3,1,1,2,1,1,2,2,2,2,2,2,1,5585,1,3,1,2,2,3,2,2,1,1,2,1,2,2,2
17,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,45,11,409,1560237,16755,5,2,1,2,2,2,2,2,2,2,2,2,2,1,5585,2,2,1,2,2,3,2,2,1,2,2,2,2,2,2
7,1,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,51,11,409,1560237,11170,5,2,1,2,2,2,2,2,2,1,2,2,2,1,5585,2,4,1,2,2,3,2,2,1,1,2,1,2,2,1
20,1,5,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,1,31,8,405,1525115,17980,3,3,3,1,1,1,1,2,2,2,2,2,2,2,5948,1,4,1,2,1,2,2,2,1,2,2,2,2,2,2
20,2,5,1,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,24,8,405,1525115,11987,1,6,2,1,2,1,2,1,2,2,1,2,2,2,5948,1,4,1,2,1,2,2,2,1,2,2,2,2,2,2
9,1,5,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,33,8,405,1525115,11987,3,3,1,2,2,1,1,2,2,2,2,2,2,1,5948,2,4,1,1,2,2,2,1,1,2,2,2,2,2,2
13,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,1,39,8,405,1525115,17980,3,3,1,2,2,1,2,2,2,2,2,2,2,1,5948,1,3,1,2,2,2,2,2,1,2,2,2,2,2,1
15,1,5,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,1,38,8,405,1525115,11987,6,2,1,2,2,2,1,2,2,2,2,2,2,1,5948,1,4,1,2,2,3,2,2,1,2,2,2,2,2,2
11,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,24,8,405,1525115,29967,3,3,3,1,2,2,1,2,2,2,1,2,1,3,5948,1,3,1,2,1,2,2,2,1,2,2,2,2,2,2
3,1,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,58,8,405,1525115,23974,1,2,1,2,2,2,1,2,2,2,2,2,2,1,5948,2,3,1,1,2,2,2,2,1,2,2,2,2,2,2
3,2,5,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,1,37,8,405,1525115,11987,3,3,1,2,1,1,1,1,2,2,2,2,1,1,5948,1,3,1,2,1,2,2,2,1,2,2,2,2,2,2
2,1,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,33,11,411,1561247,16419,1,2,5,2,2,2,2,2,2,2,2,2,2,2,5473,2,4,1,2,2,3,2,2,1,2,2,1,2,2,2
1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,37,11,411,1561247,10946,6,2,1,2,2,1,1,2,2,2,2,2,2,1,5473,2,3,1,2,2,3,2,2,1,2,2,2,2,2,2
7,1,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,67,8,405,1525115,35961,1,2,1,2,2,2,1,2,2,2,2,2,2,1,5948,2,3,1,2,2,3,2,2,1,2,2,2,2,2,2
8,1,2,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,35,8,405,1525115,5993,3,3,1,2,2,2,1,2,2,2,2,2,2,1,5948,2,4,1,2,2,2,2,2,1,2,2,2,2,2,2
6,1,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,18,8,405,1525115,17980,3,6,3,1,1,2,1,2,2,2,2,2,2,3,5948,1,3,1,1,2,3,1,2,1,2,2,2,2,2,2
17,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,25,8,405,1525115,17980,3,3,3,1,2,2,1,2,1,2,1,2,2,2,5948,1,4,1,2,2,3,2,2,1,2,1,2,2,1,2
1,1,6,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,18,2,399,1516452,18681,3,6,3,1,2,1,1,2,2,2,1,2,2,3,6227,1,4,1,1,2,3,1,2,2,2,2,2,2,2,2
3,1,6,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,19,2,399,1516452,18681,1,8,3,2,2,2,2,2,2,1,2,2,2,3,6227,2,5,1,2,2,3,2,2,1,2,2,2,2,2,2
2,1,5,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,34,2,401,1517111,26808,3,3,1,2,2,1,1,2,2,2,2,2,1,1,6702,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2
1,1,5,1,5,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,35,2,401,1517111,13404,3,3,2,2,2,2,1,2,2,2,2,2,2,2,6702,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2
4,1,5,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,34,2,401,1517111,13404,5,8,1,1,2,2,1,1,2,2,2,1,1,1,6702,1,4,1,2,2,1,1,1,2,1,2,2,2,2,2
3,1,6,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,45,2,401,1517111,13404,3,2,1,2,2,2,1,2,2,2,2,1,1,1,6702,1,4,1,2,2,2,2,2,1,1,2,1,2,2,2
3,1,1,1,5,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,2,29,11,409,1560237,11170,6,2,2,2,2,2,1,2,2,2,2,2,2,2,5585,2,4,1,2,2,3,2,2,1,2,2,2,2,2,2
9,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,1,22,11,409,1560237,22340,3,7,3,2,2,2,1,2,2,2,1,1,1,3,5585,1,3,2,1,1,2,2,1,2,2,1,2,2,2,2
18,1,6,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,3,1,19,8,405,1525115,11987,1,8,3,1,2,1,1,2,2,2,2,1,1,2,5948,1,4,1,2,2,3,1,2,1,2,2,2,2,2,2
5,1,5,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,1,22,11,411,1561247,10946,3,6,1,2,2,1,1,2,2,2,2,2,2,1,5473,1,4,1,2,1,2,2,2,1,2,2,1,2,2,2
1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,39,2,400,1516552,11920,4,8,1,2,1,1,1,2,2,2,1,1,1,1,5960,1,2,2,1,2,1,1,1,2,2,1,1,2,2,2
1,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,34,12,410,1560748,8844,5,2,1,2,1,1,2,2,2,2,2,2,2,1,4422,1,4,1,1,2,3,2,1,1,1,2,1,2,2,2
12,1,5,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,27,8,405,1525115,11987,3,3,1,2,2,2,1,2,2,2,1,2,2,1,5948,1,3,1,2,2,3,2,2,1,2,2,2,2,2,2
14,1,5,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,51,11,411,1561247,21892,3,3,1,2,2,1,1,2,2,2,2,2,2,1,5473,1,3,1,2,2,3,2,2,1,1,1,1,2,2,2
1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,45,3,398,1516083,8348,5,8,2,2,1,2,1,2,1,2,1,1,2,2,4171,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2
5,1,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,46,2,401,1517111,13404,6,2,2,2,2,2,2,2,2,2,2,2,2,2,6702,1,4,1,2,2,3,2,2,1,2,2,2,2,2,2
3,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,45,2,416,1601175,17019,4,2,1,2,2,2,2,2,1,2,1,2,2,1,5673,2,5,1,2,2,1,2,2,2,2,2,1,2,2,2
5,1,6,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,18,2,416,1601175,17019,2,2,3,1,2,2,2,2,2,2,1,2,2,4,5673,2,4,1,2,2,2,2,2,1,2,2,2,2,2,2
4,1,5,1,5,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,4,2,26,11,425,1660584,5180,3,3,1,2,2,2,1,2,2,2,2,2,1,1,5180,2,3,1,2,2,3,2,1,2,2,2,2,2,2,2
6,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,4,1,39,11,425,1660584,15540,3,3,1,2,1,2,1,2,2,2,2,1,1,1,5180,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2
9,1,5,1,5,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,28,5,420,1603498,7681,3,6,2,2,2,1,1,2,2,2,2,2,2,2,3821,1,3,1,2,1,2,2,2,2,2,2,1,2,2,2
10,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,45,5,420,1603498,7681,3,3,1,2,2,2,1,2,2,2,2,2,1,1,3821,1,4,1,2,2,3,1,1,1,2,1,2,2,2,2
3,1,5,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,40,2,419,1601670,10650,3,3,1,2,2,1,2,2,1,2,2,2,2,1,5325,1,5,1,1,2,3,1,2,2,2,1,2,2,2,2
1,1,5,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,43,2,419,1601670,10650,3,6,2,2,2,1,1,1,1,2,1,2,1,2,5325,1,3,1,2,2,3,2,2,2,2,2,1,2,2,2
7,1,5,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,2,22,11,425,1660584,10360,3,3,2,2,2,2,2,2,1,2,2,2,2,2,5180,1,5,1,2,2,3,2,2,1,2,2,2,2,2,2
19,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,4,1,48,11,425,1660584,10360,3,3,1,2,2,2,1,1,1,2,2,2,1,1,5180,1,5,1,2,1,1,1,2,2,2,1,1,2,2,2
17,1,1,1,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,2,22,11,425,1660584,5180,3,6,1,2,2,1,1,2,1,2,2,1,2,2,5180,1,5,1,1,2,3,2,2,2,2,2,2,2,2,2
3,1,5,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,4,1,24,11,425,1660584,10360,3,3,1,2,2,2,1,2,1,2,2,1,1,1,5180,1,3,1,2,2,3,1,2,1,2,2,2,2,2,2
9,1,5,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,4,1,30,11,425,1660584,10360,4,2,1,2,1,2,1,2,1,2,2,2,2,1,5180,1,3,1,2,2,3,2,2,1,2,2,2,2,2,2
20,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36,5,420,1603498,7681,4,2,2,1,1,1,2,2,1,2,2,2,2,2,3821,1,2,1,2,2,3,2,2,1,2,2,2,2,2,2
2,1,1,1,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,27,5,420,1603498,7681,6,2,2,2,2,1,1,2,1,2,1,2,2,2,3821,1,5,1,2,2,2,2,1,1,2,2,2,2,2,2
3,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,40,5,420,1603498,7681,3,6,1,2,1,1,2,2,1,2,2,1,1,1,3821,1,4,1,2,1,1,2,1,1,2,1,1,2,2,2
19,1,4,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,40,5,420,1603498,7681,3,3,1,2,2,1,1,1,1,2,1,1,2,1,3821,1,3,1,1,1,2,1,2,1,2,2,1,1,1,1
7,1,5,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,30,5,420,1603498,7681,1,6,1,2,1,1,1,2,2,2,2,1,1,1,3821,1,4,1,2,2,2,2,1,1,2,2,2,2,2,2
16,1,5,1,5,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,37,5,420,1603498,7681,6,2,2,2,2,1,1,2,2,2,2,2,1,2,3821,1,4,1,1,2,2,2,1,1,2,2,2,2,2,2
8,1,5,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,37,5,420,1603498,7681,5,8,2,2,1,1,1,2,2,2,1,1,1,2,3821,1,3,1,2,1,2,1,2,1,2,1,1,2,2,2
15,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,35,5,420,1603498,3840,2,3,1,1,2,1,1,2,2,2,1,1,2,1,3821,1,4,1,1,1,1,2,1,2,2,2,1,2,2,2
12,1,2,1,5,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,46,5,420,1603498,3840,3,3,1,2,2,2,1,2,2,2,2,2,2,1,3821,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2
11,1,5,1,5,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,47,5,420,1603498,7681,5,2,2,1,2,2,2,2,1,2,2,2,2,2,3821,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2
15,1,5,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,42,11,425,1660584,15540,6,2,2,2,2,1,2,2,2,2,2,2,2,2,5180,1,4,1,2,2,3,2,2,1,2,2,1,2,2,2
18,1,5,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,4,2,38,11,425,1660584,5180,2,3,1,1,2,1,1,2,2,2,2,2,2,1,5180,1,3,1,2,2,3,2,2,1,2,2,1,1,2,2
1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,30,2,416,1601175,11346,6,2,1,2,1,2,1,2,2,2,2,2,2,1,5673,1,2,1,1,2,3,2,2,1,2,2,2,2,2,2
4,1,5,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,44,2,416,1601175,22692,6,2,1,2,2,1,1,2,2,2,2,2,2,1,5673,1,3,1,1,2,3,1,2,1,2,1,1,2,2,2
5,1,6,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,53,5,420,1603498,3840,6,2,1,2,2,2,1,2,1,2,2,2,2,1,3821,2,4,1,1,1,2,1,2,2,2,2,2,2,1,2
6,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,38,5,420,1603498,7681,3,3,1,2,1,1,1,1,1,2,1,1,1,1,3821,1,5,1,1,1,2,1,2,2,2,1,1,2,2,2
4,1,3,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,24,5,420,1603498,3840,3,6,1,2,2,1,2,2,1,2,2,2,1,1,3821,1,5,1,2,1,2,2,1,2,2,2,2,2,2,2
18,1,5,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,45,5,420,1603498,7681,3,3,1,2,1,2,2,2,1,2,2,1,1,1,3821,2,4,1,1,2,2,1,2,2,2,1,1,2,2,2
8,1,1,1,5,1,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,4,2,47,11,425,1660584,10360,0,0,2,2,2,1,1,2,1,2,2,1,2,2,5180,1,4,1,2,2,3,2,2,2,2,2,2,2,2,2
16,1,5,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,31,11,425,1660584,10360,1,3,2,2,1,2,1,2,2,2,2,2,2,2,5180,1,2,1,2,2,3,2,2,1,2,2,2,2,2,2
13,1,6,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,4,1,22,11,425,1660584,10360,3,6,3,2,2,1,1,1,1,2,1,1,1,2,5180,1,3,1,2,2,3,2,2,2,2,2,2,2,2,2
1,1,5,1,5,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,42,3,417,1601271,14849,3,3,2,1,2,2,1,2,1,2,1,1,1,2,4946,1,3,1,2,2,1,1,1,2,2,1,2,2,2,2
17,1,5,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,37,5,420,1603498,7681,3,3,2,2,1,2,2,1,2,2,1,1,1,2,3821,1,4,1,2,1,2,2,1,2,2,2,1,2,2,2
2,1,5,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,49,2,418,1601433,21138,6,2,2,2,2,1,1,2,2,2,1,1,1,2,10569,1,3,1,2,2,1,2,1,1,2,2,1,2,2,2
2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,21,2,418,1601433,21138,1,3,2,1,1,1,1,2,1,2,1,2,1,2,10569,1,3,1,2,2,3,2,2,2,2,2,2,2,2,2
18,1,5,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,4,1,41,11,426,1660785,20288,2,2,1,1,2,1,2,2,2,2,1,2,2,1,5072,2,4,1,2,2,1,2,2,1,2,2,2,2,2,2
15,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,28,11,426,1660785,10144,3,2,1,2,2,1,1,2,2,2,2,2,2,1,5072,2,4,1,2,2,3,2,2,1,2,2,1,2,2,2
20,1,6,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,4,2,20,11,426,1660785,20288,1,6,3,2,2,1,1,2,2,2,2,2,2,3,5072,1,3,1,2,2,3,2,2,1,2,1,2,2,2,2
19,1,5,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,51,11,426,1660785,30432,0,0,1,2,2,2,1,2,2,2,2,2,2,1,5072,2,5,1,2,2,3,2,2,1,1,2,1,2,2,2
7,1,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,70,11,426,1660785,15216,1,2,1,2,2,2,1,2,2,2,2,2,1,1,5072,1,5,1,2,2,3,2,2,1,2,1,1,2,2,2
5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,22,11,426,1660785,10144,3,3,1,2,2,2,1,2,2,2,2,2,2,1,5072,1,5,1,2,2,3,2,2,1,2,2,2,2,2,2
14,1,5,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,4,2,25,11,426,1660785,10144,3,3,2,2,2,1,2,2,2,2,2,1,2,2,5072,2,3,1,2,2,2,2,1,1,2,2,1,2,2,2
4,1,4,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,4,1,30,11,426,1660785,5072,3,3,1,2,1,1,1,1,1,2,1,2,2,1,5072,2,4,1,1,1,1,2,2,1,2,2,1,2,2,2
6,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,4,1,50,11,426,1660785,15216,6,2,1,2,2,1,1,1,1,2,2,2,2,1,5072,1,5,1,2,2,3,2,2,2,2,2,1,2,2,2
8,1,5,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,1,23,11,426,1660785,10144,3,3,1,2,1,2,2,2,1,2,1,2,2,1,5072,2,4,1,2,2,3,2,2,1,2,2,2,2,2,2
8,2,5,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,4,2,49,11,426,1660785,15216,3,2,2,2,2,2,2,2,1,2,2,2,2,2,5072,1,4,1,2,2,2,2,2,2,1,2,1,2,2,2
3,1,5,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,60,11,426,1660785,10144,6,2,2,2,2,2,2,2,1,2,1,2,2,2,5072,1,5,1,2,2,3,2,2,2,2,2,2,2,2,2
12,1,5,1,5,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,2,36,11,426,1660785,10144,6,2,2,2,2,2,1,2,2,2,2,2,2,2,5072,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2
9,1,5,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,33,11,426,1660785,10144,3,2,2,2,2,2,1,2,2,2,1,2,2,2,5072,2,5,1,2,2,3,2,2,1,2,2,1,2,2,2
10,1,5,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,33,11,426,1660785,10144,6,2,2,2,2,1,1,1,1,2,1,2,2,2,5072,2,4,1,1,2,1,2,2,1,2,2,2,2,2,2
11,1,5,1,5,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,37,11,426,1660785,10144,2,2,2,1,2,1,1,1,1,2,2,2,2,2,5072,2,5,1,1,2,2,2,2,1,2,2,1,2,2,2
4,1,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,39,12,427,1661647,9366,3,3,2,1,2,2,1,2,2,2,2,2,2,2,4683,1,5,1,2,2,3,2,2,1,2,2,1,2,2,2
17,1,6,1,5,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,2,4,2,23,12,427,1661647,14049,3,6,3,2,2,1,1,2,1,2,1,1,1,4,4683,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2
18,1,6,1,5,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,4,2,41,12,427,1661647,14049,2,3,1,2,2,1,1,1,2,2,1,2,2,1,4683,2,3,1,2,2,3,2,2,1,2,2,2,2,2,2
11,1,1,1,8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,21,12,427,1661647,28098,6,2,4,2,2,2,1,2,2,2,1,2,2,6,4683,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2
20,1,5,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,1,46,12,427,1661647,9366,2,2,1,2,2,1,1,2,2,2,2,2,2,1,4683,2,3,1,2,2,3,2,2,1,2,2,1,2,2,2
6,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,66,12,427,1661647,23415,3,2,5,2,2,2,2,2,2,2,2,2,2,7,4683,2,5,1,1,2,3,2,2,1,2,2,1,2,2,2
10,1,5,1,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,2,35,12,427,1661647,4683,6,2,1,2,2,1,1,2,2,2,2,2,2,1,4683,2,4,1,2,2,3,2,2,1,2,2,2,2,2,2
15,1,6,1,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,22,12,427,1661647,14049,3,6,3,2,2,1,1,1,1,2,2,2,2,3,4683,1,5,1,2,2,3,2,1,1,2,2,1,2,2,2
14,1,5,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,9,1,1,2,2,2,2,4,1,42,12,427,1661647,14049,3,3,1,1,2,1,2,2,1,2,2,1,2,1,4683,1,3,1,2,2,2,2,1,1,1,1,1,1,1,2
