"VIV_SEL","HOGAR","N_REN","P3_2","P3_3","P3_5","P4_1","P4_5","P4_8_1","P4_8_2","P4_8_3","P4_8_4","P4_9_1","P4_9_2","P4_9_3","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P7_1_1","P7_1_2","P8_1","P9_1","P10_1","P11_1_1","P11_1_2","P11_1_3","P11_2_1","P11_2_2","P11_2_3","P11_2_4","P12_1","P13_1","TLOC","REGION","SEXO","EDAD","EST_DIS","UPM_DIS","UPM","FAC_PER","GRA","NIV","P3_1","P3_12","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P4_7","P5_29","P5_3","P5_4","P6_18","P6_3","P10_13","P10_8","P11_2_9","P12_2","P12_3","P12_4","P13_2_1","P13_2_2","P13_2_3","P13_2_4","P7_1_3","P7_1_4","P7_1_5","P7_1_6","P7_1_7","P9_9_1","P9_9_2","P9_9_3","P9_9_4","P9_9_5"
14,1,1,5,5,1,2,2,1,1,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,3,5,1,31,166,1824,3008648,13080,4,2,1,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,9,9,1,9,1,1,2,2,2,2
15,1,1,5,1,7,2,2,1,1,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,3,3,5,1,67,166,1824,3008648,9232,0,0,1,2,2,2,2,1,2,2,2,2,1,2,2,3,2,2,2,1,3,3,3,1,2,2,2,9,1,1,9,1,9,2,2,2,9
16,1,2,1,0,5,2,2,1,1,2,3,9,9,9,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,9,9,2,0,0,0,0,1,2,3,5,2,56,166,1824,3008648,10273,0,0,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,9,9,3,2,2,2,2,9,1,1,9,1,1,2,2,1,2
18,1,3,6,0,4,1,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,0,0,0,1,4,3,5,1,18,166,1824,3008648,15183,3,3,3,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,0,2,2,2,2,2,2,2,9,9,9,1,1,1,1,2,9,9
19,1,2,5,1,1,2,2,1,1,3,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,0,0,0,0,9,2,3,5,2,62,166,1824,3008648,5268,0,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,9,9,9,2,2,1,2,9,1,1,9,1,1,2,2,1,2
20,1,3,6,0,1,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,9,2,2,2,2,0,0,0,0,2,1,3,5,1,41,166,1824,3008648,19049,3,2,6,1,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,1,1,1,3,2,2,1,2,9,9,9,9,9,1,1,2,2,9
1,1,3,2,3,1,1,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,1,0,1,1,3,5,2,29,169,1825,3009495,15677,3,3,3,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,0,2,2,3,1,2,2,2,9,1,1,1,1,9,1,1,1,2
2,1,1,6,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,0,0,0,1,1,3,5,1,38,169,1825,3009495,7696,3,3,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,0,9,9,1,2,2,2,2,9,9,1,9,1,1,2,2,2,2
4,1,2,5,1,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,0,0,0,1,1,3,5,1,55,169,1825,3009495,21456,6,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,0,1,1,3,1,2,2,2,9,1,1,1,1,2,1,2,2,2
1,1,1,2,0,1,2,2,1,1,3,3,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,0,0,0,0,1,1,3,5,2,48,166,1826,3009675,7500,3,3,1,1,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,1,2,2,3,1,2,2,2,9,9,1,9,1,9,2,9,1,2
3,1,3,6,3,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,0,0,0,1,2,3,5,1,33,166,1826,3009675,22422,3,7,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,3,1,3,2,2,2,2,1,1,1,1,1,2,2,1,2,2
4,1,2,5,2,5,2,2,3,1,3,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,3,3,5,2,45,166,1826,3009675,22499,3,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,3,2,2,1,2,9,9,1,1,1,9,9,9,9,9
5,1,2,1,3,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,0,0,0,1,2,3,5,2,32,166,1826,3009675,13133,4,8,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,0,9,9,2,2,2,2,2,1,9,1,2,1,2,1,2,2,2
6,1,1,5,5,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,0,0,0,0,1,2,3,5,1,35,166,1826,3009675,14948,3,3,1,1,1,2,1,1,2,2,2,2,1,1,2,3,2,2,2,1,2,2,3,2,1,2,2,9,1,1,1,1,2,1,2,2,9
7,1,1,1,3,1,2,1,1,1,3,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,0,0,1,0,1,2,3,5,1,27,166,1826,3009675,11568,3,3,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,0,1,2,3,1,2,2,2,1,1,1,1,1,2,2,1,2,2
8,1,1,2,2,1,2,1,1,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,0,0,0,0,1,1,3,5,2,56,166,1826,3009675,5870,4,8,1,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,1,9,9,9,1,2,2,2,9,1,1,9,1,9,2,2,1,9
8,2,2,6,1,8,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,0,0,0,0,1,1,3,5,2,29,166,1826,3009675,5075,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,2,2,2,2,1,1,1,1,1,9,9,9,1,2
9,1,2,5,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,3,5,2,54,166,1826,3009675,11740,3,3,2,2,1,2,2,1,2,1,2,2,2,1,2,3,2,2,2,1,9,9,1,2,2,2,2,1,1,1,1,1,1,2,2,1,9
10,1,3,5,0,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,1,1,2,3,5,2,18,166,1826,3009675,15225,3,3,5,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,1,3,1,2,2,2,2,1,1,1,1,1,1,2,2,9,2
11,1,2,1,2,5,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,3,5,2,32,166,1826,3009675,13133,3,3,2,2,1,2,2,1,2,1,2,2,2,1,2,3,2,2,2,1,1,1,2,2,2,2,2,9,9,1,1,1,1,2,1,1,2
12,1,2,1,0,5,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0,0,0,1,2,3,5,2,25,166,1826,3009675,10150,3,3,2,2,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,0,2,1,3,2,2,2,2,1,1,1,9,1,1,2,2,1,2
14,1,1,1,1,1,1,1,2,1,2,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,0,0,0,0,1,2,3,5,1,67,166,1826,3009675,21101,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,1,3,3,3,1,2,2,2,9,1,1,1,1,2,2,1,2,2
15,1,2,1,2,5,1,1,1,1,3,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,3,5,2,23,166,1826,3009675,10150,3,3,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,3,2,2,2,2,9,1,1,1,1,2,2,1,1,2
16,1,2,1,2,5,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,1,0,0,0,1,2,3,5,2,34,166,1826,3009675,13133,2,3,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,0,2,1,3,2,2,2,2,9,1,1,1,1,1,1,1,1,2
17,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,3,5,1,25,166,1826,3009675,11568,6,2,1,2,1,1,2,2,2,1,2,2,2,2,2,3,2,1,2,1,1,2,2,2,2,2,2,9,9,1,1,1,9,2,2,1,2
18,1,1,5,2,1,1,1,1,1,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,0,0,0,1,3,3,5,1,24,166,1826,3009675,11568,3,3,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,0,2,2,3,1,2,1,2,9,1,1,1,1,2,1,2,2,1
19,1,3,6,0,5,2,2,1,3,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,9,9,9,2,2,2,2,2,0,0,0,0,1,4,3,5,2,19,166,1826,3009675,20300,6,2,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,9,9,9,9,9,1,1,1,1,2
20,1,2,6,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,9,2,2,2,2,0,0,0,0,1,2,3,5,1,29,166,1826,3009675,11568,6,2,3,1,1,2,2,1,2,2,2,2,2,2,2,3,2,1,2,1,1,1,1,2,2,2,2,9,1,1,9,1,9,2,2,9,1
1,1,2,1,2,5,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,3,5,2,32,169,1827,3010340,13737,6,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,3,2,2,2,2,1,1,1,9,1,2,2,2,1,2
2,1,3,2,2,1,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,0,0,1,0,1,2,3,5,2,28,169,1827,3010340,10617,5,8,3,1,1,1,1,1,2,1,2,2,2,2,2,3,2,1,1,0,2,1,3,2,2,2,2,9,1,1,1,1,1,1,2,1,2
3,1,2,6,0,4,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,2,2,1,1,1,2,1,0,0,0,1,2,3,5,2,22,169,1827,3010340,10617,2,8,5,1,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,0,2,2,3,2,2,2,2,9,9,1,1,1,1,1,1,2,2
4,1,1,2,3,1,1,2,1,1,3,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,0,0,1,0,1,1,3,5,1,50,169,1827,3010340,7266,5,8,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,0,1,1,3,1,1,2,2,9,1,1,1,1,2,2,1,2,2
5,1,1,5,3,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,0,0,0,1,1,3,5,2,35,169,1827,3010340,6869,3,3,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,0,1,1,1,2,2,2,2,9,9,1,1,1,1,2,2,1,2
1,1,2,5,0,5,2,1,1,1,3,9,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,0,1,2,4,5,2,64,167,1828,3061095,22261,0,0,2,2,2,2,2,1,2,2,2,2,1,1,2,3,1,2,2,1,9,9,9,2,2,2,2,9,9,1,9,1,1,2,1,1,2
2,1,2,6,0,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,0,0,0,0,1,1,4,5,1,21,167,1828,3061095,10694,6,2,5,1,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2,1,2,2,3,2,1,2,2,9,9,1,1,1,2,1,1,2,2
3,1,2,1,0,5,2,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,0,0,0,1,4,4,5,2,23,167,1828,3061095,9383,1,6,2,1,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2,0,9,9,3,2,2,2,2,9,9,1,1,1,1,2,2,1,2
4,1,1,5,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,0,0,0,1,2,4,5,1,64,167,1828,3061095,9753,4,2,1,2,1,2,2,1,2,2,2,2,1,1,1,3,2,2,2,0,9,9,3,1,2,1,2,9,9,1,1,1,2,1,2,2,2
5,1,1,5,6,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,0,0,0,0,1,2,4,5,1,34,167,1828,3061095,13819,2,3,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,2,1,9,9,3,1,1,2,2,9,9,1,1,1,1,1,1,1,2
6,1,5,5,4,1,2,2,1,1,3,9,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,1,2,4,5,1,53,167,1828,3061095,19263,0,0,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,9,9,9,1,2,2,2,9,9,1,9,1,1,2,2,1,2
7,1,4,6,0,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2,0,0,0,0,1,2,4,5,1,21,167,1828,3061095,21388,3,6,3,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,3,2,2,2,2,9,9,1,1,1,1,1,1,1,2
8,1,3,2,1,1,2,2,1,1,1,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,0,0,0,0,1,2,4,5,2,28,167,1828,3061095,18767,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,9,9,3,1,2,1,2,9,1,1,1,1,1,2,2,1,2
9,1,3,6,3,1,1,2,1,1,3,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,4,5,2,18,167,1828,3061095,4692,1,7,4,1,1,1,1,1,2,1,2,2,2,2,2,3,2,2,2,1,1,2,3,2,2,2,2,9,9,9,1,1,1,1,2,2,2
10,1,4,1,2,5,1,2,1,2,3,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,0,1,1,4,5,2,21,167,1828,3061095,18767,6,2,5,1,1,2,2,1,2,2,2,2,2,2,2,3,1,2,2,1,3,9,3,2,2,2,2,9,9,1,9,1,1,2,2,1,2
11,1,3,6,2,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,0,0,0,0,1,2,4,5,1,35,167,1828,3061095,20728,6,2,3,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,9,1,1,1,1,2,1,1,2,2
12,1,2,5,2,5,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,9,2,2,1,2,2,2,0,0,0,0,1,2,4,5,2,34,167,1828,3061095,12140,3,3,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,3,2,2,2,2,9,1,1,1,1,9,2,2,1,2
13,1,1,5,3,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,9,2,2,2,2,1,0,0,0,1,2,4,5,1,52,167,1828,3061095,19263,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,3,2,1,2,0,1,1,2,1,1,2,2,9,1,1,1,9,1,2,2,1,9
14,1,2,6,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,0,0,1,0,1,2,4,5,1,28,167,1828,3061095,10694,1,6,3,1,1,1,1,1,2,1,2,2,2,2,1,3,1,1,2,0,1,1,3,1,2,2,2,9,9,1,1,1,1,1,2,2,9
15,1,2,1,3,5,2,2,1,1,1,1,9,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,0,0,0,0,1,2,4,5,2,33,167,1828,3061095,12140,3,3,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,9,9,1,2,1,2,2,9,9,1,1,9,9,2,2,1,9
15,2,2,5,0,5,2,1,1,1,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,3,4,5,2,60,167,1828,3061095,11131,3,2,2,2,1,2,2,1,2,2,2,2,2,2,1,3,2,2,2,1,9,9,3,2,2,1,2,9,1,1,1,1,2,2,1,1,9
16,1,2,5,3,5,2,2,1,1,2,3,1,2,9,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,2,2,2,2,0,0,0,0,1,3,4,5,2,43,167,1828,3061095,20799,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,9,9,9,2,2,2,2,9,9,1,9,1,1,2,2,1,9
17,1,2,5,3,5,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,2,2,2,2,0,0,0,0,9,2,4,5,2,36,167,1828,3061095,12140,6,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,1,9,9,2,2,2,2,2,9,9,9,9,1,9,9,2,9,9
18,1,2,5,5,1,2,2,2,2,2,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,8,2,1,1,2,2,2,0,0,0,0,1,2,4,5,1,38,167,1828,3061095,20728,2,3,3,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,2,1,2,2,9,1,1,1,9,9,2,1,2,9
19,1,4,1,1,5,2,1,2,1,3,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,3,1,2,1,2,2,2,0,0,0,0,1,2,4,5,2,20,167,1828,3061095,18767,3,6,5,1,1,2,1,1,2,1,2,2,2,2,2,3,1,2,2,1,1,1,3,2,2,2,2,9,9,1,1,1,1,2,1,1,2
21,1,2,5,3,1,1,1,1,1,2,1,1,1,9,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0,0,0,1,2,4,5,2,33,167,1828,3061095,12140,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,2,2,0,2,1,3,2,2,2,2,9,9,1,9,1,1,2,2,1,2
22,1,2,5,0,5,1,1,2,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,9,2,4,5,2,48,167,1828,3061095,13866,6,2,2,1,2,2,1,1,2,2,2,2,2,2,2,3,2,1,2,1,9,9,3,1,2,2,2,9,1,1,9,1,1,2,9,9,2
23,1,1,5,3,1,1,1,1,1,3,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,2,1,0,0,0,1,2,4,5,1,41,167,1828,3061095,13416,3,3,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,0,1,2,3,1,1,1,2,9,1,1,1,1,2,2,1,1,2
2,1,3,6,0,1,2,1,1,1,3,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,4,5,1,18,167,1829,3061586,19448,3,3,3,1,1,1,1,1,2,1,2,2,2,2,2,3,2,2,2,1,1,1,3,2,2,2,2,9,9,1,9,1,2,2,1,1,2
3,1,1,5,2,1,2,2,1,2,3,3,1,9,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,9,2,1,0,0,0,9,2,4,5,1,52,167,1829,3061586,23355,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,0,1,1,1,1,1,2,2,9,9,1,9,1,1,2,9,2,2
4,1,1,2,0,7,2,2,9,3,3,3,9,9,9,2,2,2,2,2,2,2,2,2,1,2,9,9,2,2,2,9,9,9,0,0,0,0,9,1,4,5,1,60,167,1829,3061586,5912,5,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,9,9,9,1,2,2,2,9,9,9,9,1,1,9,2,1,2
5,1,1,5,2,1,2,2,2,1,2,3,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,0,0,0,9,2,4,5,1,45,167,1829,3061586,24399,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2,1,0,9,9,9,1,1,1,2,9,1,1,9,1,1,2,1,1,2
6,1,1,2,0,5,2,2,1,1,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,0,0,0,0,1,1,4,5,2,60,167,1829,3061586,6747,2,4,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,3,1,2,2,2,9,1,1,9,1,1,2,1,1,2
9,1,1,1,1,1,1,2,1,1,3,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,0,0,0,0,1,2,4,5,1,34,167,1829,3061586,16753,6,2,1,2,1,2,1,1,2,1,2,2,2,1,2,3,2,2,2,1,2,2,3,2,1,2,2,9,1,1,9,1,1,1,2,2,2
10,1,3,6,1,5,2,2,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,9,2,2,2,2,1,0,0,0,1,2,4,5,2,23,167,1829,3061586,17064,3,3,3,2,2,2,2,1,2,1,2,2,2,1,2,3,2,2,2,0,1,1,3,2,2,2,2,9,9,9,9,1,1,2,2,2,2
11,1,3,6,0,4,2,1,3,1,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,9,2,1,2,2,2,0,0,0,0,1,2,4,5,1,18,167,1829,3061586,19448,1,7,3,1,1,2,2,1,2,1,2,2,2,1,2,3,2,1,1,1,3,3,3,2,1,2,2,9,9,9,1,1,2,9,1,9,9
12,1,1,5,7,1,2,2,1,1,3,3,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,1,4,5,1,43,167,1829,3061586,24399,6,2,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,3,3,2,1,1,2,9,1,1,1,1,1,9,2,1,9
14,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,0,0,0,0,1,2,4,5,1,58,167,1829,3061586,15570,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,1,2,1,9,9,3,1,2,2,2,9,9,1,9,1,9,9,2,1,9
15,1,2,1,2,5,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,4,5,2,36,167,1829,3061586,14719,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,9,9,3,1,2,2,2,9,1,1,1,1,2,2,2,1,2
16,1,2,5,1,5,2,2,1,1,3,2,1,9,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,4,5,2,53,167,1829,3061586,13158,5,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,3,1,2,2,2,9,1,1,1,1,1,2,1,1,2
18,1,1,5,2,1,2,2,1,1,3,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,0,0,0,0,1,2,4,5,1,58,167,1829,3061586,15570,3,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,9,1,1,1,1,1,1,1,2,2
19,1,1,5,4,1,2,2,1,1,3,3,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,0,0,0,1,1,2,4,5,1,29,167,1829,3061586,12965,1,6,1,2,2,2,2,1,2,1,2,2,2,1,1,3,2,2,2,0,2,2,3,2,2,2,2,9,1,1,1,1,1,2,1,1,2
1,1,3,6,1,1,2,1,1,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,1,3,4,5,1,55,168,1830,3061705,13179,0,0,3,2,2,1,2,1,2,2,2,2,1,1,2,3,2,2,2,1,2,2,1,2,2,2,2,9,9,1,9,1,1,2,2,1,2
2,1,1,5,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,1,0,0,0,0,1,2,4,5,1,24,168,1830,3061705,10974,3,3,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,9,1,1,1,1,2,2,1,2,2
3,1,2,1,2,5,2,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,0,0,0,0,1,2,4,5,2,40,168,1830,3061705,14229,0,0,2,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,1,2,2,2,9,1,1,9,1,1,2,1,1,2
5,1,3,6,0,5,2,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,0,0,0,1,1,2,4,5,2,52,168,1830,3061705,5569,2,3,3,2,2,2,1,1,2,2,2,2,1,2,2,3,2,2,2,0,1,1,3,2,2,2,2,9,1,9,9,1,1,2,2,1,2
7,1,1,4,5,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,9,2,2,1,0,0,0,1,1,4,5,1,69,168,1830,3061705,5004,0,0,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,0,9,9,9,1,2,1,2,9,1,1,1,1,2,1,1,2,2
8,1,1,5,2,1,2,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,9,2,2,2,2,0,0,0,1,1,2,4,5,1,47,168,1830,3061705,13768,6,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,0,9,9,2,1,1,1,2,9,9,1,9,1,1,9,2,9,2
9,1,1,1,3,1,2,2,1,1,3,3,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,3,2,1,1,2,2,2,1,0,0,0,1,1,4,5,1,32,168,1830,3061705,14181,3,6,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,0,1,1,3,1,1,2,2,9,9,1,1,1,9,1,2,2,2
