UPM,VIV_SEL,HOGAR,R_SEL,P3_1,P3_2,P3_3,NIV,GRA,P3_5,P3_6,P3_7,P3_8_1,P3_8_2,P3_9,P3_10,P3_11,P3_12,P4_1,P4_2,P4_3,P4_4_1,P4_4_2,P4_4_3,P4_4_4,P4_4_5,P4_4_6,P4_4_7,P4_4A,P4_5,P4_6_1,P4_6_2,P4_6_3,P4_6_4,P4_6_5,P4_7_1,P4_7_2,P4_7_3,P4_7_4,P4_7_5,P4_7_6,P4_7A,P4_8,P4_8A,P5_1_1,P5_1_2,P5_1_3,P5_1_4,P5_1_5,P5_1_6,P5_2_1,P5_2_2,P5_2_3,P5_2_4,P5_2_5,P5_2_6,P5_2_7,P5_2_8,P5_2A,P5_3,P5_4,P5_5,P5_6,P5_6A,P5_7_1,P5_7_2,P5_7_3,P5_7_4,P5_7_5,P5_7_6,P5_7A,P5_8_1,P5_8_2,P5_8_3,P5_8_4,P5_8_5,P5_8_6,P5_8_7,P5_8A,P5_9,P5_10_1,P5_10_2,P5_10_3,P5_10_4,P5_10A,P5_11_1,P5_12_1,P5_13_1,P5_14_1,P5_15_1,P5_16_1,P5_11_2,P5_12_2,P5_13_2,P5_14_2,P5_15_2,P5_16_2,P5_11_3,P5_12_3,P5_13_3,P5_14_3,P5_15_3,P5_16_3,P5_11_4,P5_12_4,P5_13_4,P5_14_4,P5_16_4,P5_11_5,P5_12_5,P5_13_5,P5_14_5,P5_16_5,P5_11_6,P5_11_6A,P5_12_6,P5_13_6,P5_14_6,P5_15_6,P5_16_6,P5_17_1,P5_17_2,P5_17_3,P5_17_4,P5_17_5,P5_17_6,P5_17_7,P5_17_8,P5_17_9,P5_17A,P5_18,P5_19,P5_20,P5_21,P5_22,P5_23,P5_23A,P5_24,P5_24A,P5_25_1,P5_26_1,P5_27_1_1,P5_27_1_2,P5_27_1_3,P5_27_1_4,P5_27_1_5,P5_27_1_6,P5_27_1_7,P5_27_1_8,P5_28_1,P5_29_1,P5_29_1A,P5_30_1,P5_30_1A,P5_25_2,P5_26_2,P5_27_2_1,P5_27_2_2,P5_27_2_3,P5_27_2_4,P5_27_2_5,P5_27_2_6,P5_27_2_7,P5_27_2_8,P5_28_2,P5_29_2,P5_29_2A,P5_30_2,P5_30_2A,P5_31,P5_32_1,P5_32_2,P5_32_2A,P6_1_1,P6_2_1,P6_1_2,P6_2_2,P6_1_3,P6_2_3,P6_1_4,P6_2_4,P6_1_5,P6_1_5A,P6_2_5,P6_3_1,P6_3_2,P6_3_3,P6_3_4,P6_3_5,P6_3_6,P6_3_7,P6_3_8,P6_3_9,P6_3A,P6_4,P6_5,TLOC,EST_DIS,UPM_DIS,FACTOR,SEXO,EDAD,FAC_PER
2106323,06,01,02,1,2,1,2,4,3,2,4,00200,3,2,1,1,2,2,,5,2,2,1,2,2,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,2,2,2,1,2,2,1,2,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,009,00545,04448,1,55,08900
2106323,04,01,01,1,2,1,2,3,1,,4,00200,3,2,1,1,2,1,1,3,1,2,1,1,2,1,2,,1,1,2,2,2,2,2,2,2,1,2,2,,1,,2,2,1,1,2,2,2,2,2,2,2,2,1,2,,2,2,2,1,,2,2,2,2,2,1,LO APOYAN SUS HIJOS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,1,,3,009,00545,04448,2,63,08900
2106323,05,01,01,1,1,1,6,1,1,,2,00800,1,2,1,1,2,1,2,3,2,2,2,1,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,2,1,2,2,2,2,2,1,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,1,2,1,2,2,,2,,,,,,1,1,1,1,2,1,2,,,,,,2,,,,,2,,,,,2,,,,,,,1,2,1,2,2,2,2,2,2,,,,,2,,7,PORQUE PREFIERE AHORRAR QUE MALGASTAR SUS  AHORROS,,,2,,,,,,,,,,,,,6,,2,,,,,,,,,,,,,7,NO HA TENIDO TIEMPO DE INFORMARSE DE ESTE  TIPO DE SERVICIO.,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,3,009,00545,04448,1,28,13350
2107276,13,01,02,2,1,1,2,2,5,4,,,,,,2,,2,,4,2,2,2,1,2,1,2,,1,1,2,2,2,2,2,2,2,2,1,2,,1,,2,2,2,1,2,2,2,2,2,1,2,2,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,008,00546,05082,2,32,10242
2107276,09,01,01,1,5,2,0,0,1,,2,01500,1,2,1,2,,2,,5,2,2,2,1,2,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,1,2,1,2,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,008,00546,05082,1,54,15363
2107276,08,01,01,1,5,1,2,4,1,,3,00700,1,2,7,1,2,2,,4,2,2,1,2,2,2,2,,1,1,2,2,2,2,2,2,2,2,1,2,,1,,2,2,2,2,2,1,2,2,1,2,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,008,00546,05082,1,35,10242
2107276,08,02,01,1,2,1,2,3,1,,2,00400,1,2,1,2,,2,,5,2,2,2,2,2,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,2,2,2,1,2,2,1,2,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,1,1,1,2,1,1,2,,,,,,2,,,,,2,,,,,2,,,,,,,2,2,2,2,2,2,2,2,1,COMPRO ALIMENTO PARA CERDOS,,,,,,,,,,2,,,,,,,,,,,,,6,,2,,,,,,,,,,,,,7,NO SABE COMO FUNCIONA,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,3,008,00546,05082,2,43,10242
2107276,12,01,02,6,2,1,2,6,5,4,,,,,,2,,2,,4,2,2,2,2,2,1,2,,1,1,2,2,2,2,2,2,2,1,1,2,,1,,2,2,2,2,2,2,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,3,008,00546,05082,2,42,05121
2107276,11,01,02,2,1,2,0,0,5,4,,,,,,2,,2,,3,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,2,2,2,9,PORQUE NO SABE LEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,008,00546,05082,2,26,10242
2107276,10,01,02,2,5,2,0,0,5,4,,,,,,2,,1,1,5,1,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,1,2,2,,1,,2,2,1,2,2,2,1,2,2,2,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,008,00546,05082,2,64,05121
2101279,03,01,01,1,5,1,3,3,1,,2,03500,3,2,2,1,2,2,,3,2,1,1,1,2,1,2,,2,,,,,,,,,,,,,2,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,2,,1,04,,,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,1,,2,,,,2,,2,,1,1,2,,2,,,2,2,2,2,1,2,2,2,2,,2,2,1,004,00532,08662,1,39,17389
2102493,01,01,03,4,1,1,8,4,1,,4,02500,1,2,1,1,1,1,2,3,1,2,1,1,2,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,2,,,,,1,CUENTA UNIVERSIDADES,1,1,1,2,1,2,2,2,1,2,2,2,2,2,,,,,2,,1,,6,COMODIDAD,1,1,2,2,2,1,2,2,2,2,01,,,,,1,1,2,2,2,1,2,2,2,2,01,,,,,1,2,,,1,2,1,2,2,,2,,2,,,2,1,2,2,2,2,2,2,2,,2,1,1,003,00536,05738,2,28,11485
2102493,05,01,01,1,2,1,3,3,1,,2,02400,2,1,2,2,,2,,4,2,1,2,1,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,2,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,2,,2,,1,,4,,2,,,,,,,,,,,,,7,NO LE INTERESA,2,,,,,,,,,,,,,4,,2,,,,1,2,2,,2,,2,,2,,,2,2,2,2,2,2,2,1,2,,1,,1,003,00536,05738,1,57,05742
2100900,02,01,02,2,5,1,2,6,1,,4,00250,1,2,1,1,2,2,,4,1,1,1,2,1,1,2,,1,1,2,2,2,2,2,2,2,2,1,2,,1,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,2,1,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,2,,,,,1,GOBIERNO,1,2,1,9,2,,,,,,,,,,,,,,2,,7,NO SABIA QUE SE PUEDEN HACER COMPRAS,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,4,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,002,00529,05338,2,68,10676
2100900,05,01,01,1,6,2,0,0,1,,2,00450,1,1,7,2,,2,,5,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,2,1,2,,1,,2,2,2,2,2,2,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,002,00529,05338,2,58,05338
2102493,04,01,01,1,6,1,0,0,1,,1,,,,1,1,1,1,2,4,1,2,2,1,2,1,2,,1,1,2,2,2,2,2,2,2,1,2,2,,1,,2,2,2,2,2,2,,,,,,,,,,1,2,1,,,,,,,,,,2,2,2,2,2,2,1,INVIRTIO ESE DINERO EN UN NEGOCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,1,,1,003,00536,05738,2,63,17227
2102493,03,01,04,3,6,1,8,4,1,,2,02600,2,2,1,1,1,1,2,5,1,2,2,2,2,2,2,,1,1,2,2,2,2,2,1,2,2,2,2,,1,,2,2,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,2,2,2,,2,,,,,,1,1,3,2,2,1,2,,,,,,2,,,,,2,,,,,2,,,,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,,,2,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,1,,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,003,00536,05738,2,23,22970
2101279,05,01,01,1,5,1,8,4,1,,2,12000,3,1,2,1,1,1,2,3,1,1,1,1,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,1,1,2,1,2,1,2,2,2,2,1,2,2,2,,2,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,2,1,9,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,1,04,,,,,1,1,2,2,2,1,2,2,2,2,04,,,,,2,,,,,,,,,,,,,7,POR PROBLEMAS CON SU NUMERO TELEFONICO,2,,,,1,2,1,2,2,,2,,2,,,2,2,2,2,1,2,2,2,2,,2,1,1,004,00532,08662,1,33,17389
2100900,01,01,01,1,2,1,8,3,1,,1,,,,1,1,2,2,,5,2,2,1,1,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,,1,2,1,,,,,,,,,,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,1,002,00529,05338,1,59,05338
2100900,04,01,02,2,5,1,4,3,5,4,,,,,,2,,2,,4,1,2,2,2,2,1,2,,1,1,2,2,2,2,2,2,2,2,1,2,,1,,2,2,2,1,2,2,2,2,2,2,1,2,2,2,,1,2,1,,,,,,,,,,2,2,2,2,2,2,1,LA CANCELO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,1,002,00529,05338,2,53,10676
2107276,19,01,03,3,6,1,2,6,1,,3,00500,1,2,1,2,,2,,4,2,1,1,1,2,1,2,,1,1,2,2,2,2,1,2,2,1,2,2,,1,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,008,00546,05082,2,21,20483
2107276,18,01,02,2,5,2,0,0,1,,3,00300,1,2,1,2,,2,,4,2,1,2,1,2,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,2,,,,,1,PROSPERA,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,4,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,008,00546,05082,2,49,30725
2107276,14,01,01,1,2,1,2,4,1,,3,00500,3,2,1,2,,2,,4,2,1,1,1,2,1,2,,1,2,1,2,2,2,2,2,2,1,1,2,,1,,2,2,2,2,2,1,2,2,2,1,2,1,2,2,,2,2,1,,,,,,,,,,2,2,2,2,2,2,1,LE QUITARON EL PROSPERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,1,2,2,,1,2,2,,,1,1,2,2,2,2,2,2,2,,2,2,3,008,00546,05082,2,40,20483
2107276,15,01,01,1,5,2,2,2,1,,2,01200,1,2,1,2,,2,,4,2,2,2,1,2,1,2,,1,1,2,2,2,2,1,2,2,1,2,2,,1,,2,2,1,2,2,2,2,1,2,2,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,008,00546,05082,1,36,10242
2107276,16,01,02,2,5,2,0,0,1,,1,,,,7,2,,1,1,5,2,2,2,1,2,2,2,,1,1,2,2,2,2,1,2,2,1,2,2,,1,,2,2,1,2,2,2,1,1,2,2,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,3,008,00546,05082,2,57,10242
2107276,17,01,01,1,1,1,3,3,1,,1,,,,1,1,2,2,,5,2,2,1,1,2,1,2,,1,1,2,2,2,2,1,2,2,1,2,2,,1,,2,2,1,2,2,2,1,2,1,2,2,2,2,2,,2,2,2,9,NO HA TENIDO TIEMPO DE INFORMARSE DEL  SISTEMA BANCARIO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,,2,,2,,2,,,2,1,2,2,2,2,2,2,2,,2,2,3,008,00546,05082,1,33,10242
2107276,20,01,02,2,1,1,2,6,5,3,3,00300,1,2,1,2,,2,,4,2,2,2,1,2,1,2,,1,1,2,2,2,2,1,2,2,1,2,2,,1,,2,2,2,2,2,2,,,,,,,,,,2,2,2,9,NUNCA HA TENIDO DINERO. VIVEN AL DIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,2,,2,,2,,2,,,2,1,2,2,2,2,2,2,2,,2,2,3,008,00546,05082,2,27,10242
2101570,03,01,01,1,6,1,2,6,1,,2,00500,1,1,7,2,,1,1,5,2,2,2,2,2,1,2,,1,2,2,2,2,1,1,2,2,1,2,2,,1,,2,1,1,2,2,2,1,2,2,2,2,2,2,2,,2,2,2,9,IGNORA TODO LO RELACIONADO CON LOS BANCOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,SINDICATO DEL TRABAJO.,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,002,00533,05862,1,37,05862
2101570,02,01,02,3,2,1,3,3,1,,4,01200,1,2,2,1,1,1,1,4,2,2,2,1,2,1,2,,1,1,2,2,2,2,2,1,2,2,2,2,,1,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,,1,1,,,,,,,,,,,,,,,,,,,1,2,1,2,2,,1,1,3,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,2,,1,,6,SOLO OCUAPA SU TARJETA DE DEBITO PARA  COBRAR SU PENSION.,2,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,3,,2,,,,1,2,1,2,2,,1,1,2,,,1,2,2,2,2,2,2,2,2,,1,,1,002,00533,05862,1,65,05862
2106323,02,01,02,3,1,1,9,2,1,,2,03000,2,1,3,1,1,2,,4,1,1,2,1,1,1,2,,1,1,2,2,2,2,2,2,2,2,1,2,,1,,2,1,2,2,2,1,2,2,2,2,2,2,1,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,2,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,1,02,,,,,2,,,,,,,,,,,,,7,FALTA DE TIEMPO,2,,,,,,,,,,,,,7,"FALTA DE TIEMPO PARA IR AL BANCO, Y LAS  FILAS DEL BANCO SON MUY LARGAS.",1,2,,,2,,2,,1,1,2,,2,,,2,2,2,2,2,2,1,2,2,,1,,3,009,00545,04448,1,33,22251
2101573,01,01,01,1,1,1,2,6,6,4,,,,,,2,,2,,4,2,1,2,2,2,1,2,,1,1,2,2,2,2,2,2,2,1,1,2,,1,,2,2,1,2,2,2,2,1,1,2,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,2,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,2,,1,,1,,2,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,3,,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,1,003,00534,04064,2,63,04067
2101570,04,01,01,1,1,1,7,2,1,,2,03200,2,1,2,2,,2,,4,1,1,1,2,2,1,2,,1,1,2,2,2,2,1,2,2,1,2,2,,1,,2,2,1,2,2,2,1,2,2,2,2,2,1,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,3,1,2,2,1,1,2,1,1,1,2,,,,,,2,,,,,2,,,,,2,,,,,,,1,1,2,2,2,2,2,2,2,,1,2,,1,01,,,,,2,,,,,,,,,,,,,5,,2,,,,,,,,,,,,,5,,1,1,3,ELECTRA,2,,1,2,2,,2,,2,,,2,2,2,1,2,2,2,2,2,,2,1,1,002,00533,05862,1,47,11724
2101570,05,01,02,5,6,1,3,3,1,,2,01300,2,2,1,1,2,2,,4,1,1,2,1,2,2,2,,1,2,1,2,2,2,2,2,2,2,1,1,SE LE DABA DINERO A UN FAMILIAR PARA  GUARDARLO.,1,,2,2,2,1,2,2,1,2,2,2,2,2,2,2,,1,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,,2,,2,,2,,,2,2,2,2,2,2,2,2,1,COMPRO UNA MAQUINA PARA PODAR PASTO.,2,2,1,002,00533,05862,1,25,17586
2101573,05,01,01,1,3,1,8,4,1,,2,05500,3,1,2,1,1,1,1,4,1,2,1,2,2,2,2,,2,,,,,,,,,,,,,1,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,1,02,,,,,2,,,,,,,,,,,,,7,NO LE INTERESA,2,,,,,,,,,,,,,7,NO LE INTERESA,2,,,,2,,2,,1,1,2,,2,,,2,2,2,2,2,2,2,1,2,,1,,1,003,00534,04064,2,50,08134
2101573,03,01,02,2,5,1,2,6,8,4,,,,,,1,2,2,,5,2,2,2,2,2,1,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,2,2,1,,,,,,,,,,2,2,2,2,2,2,1,SE CERRO EL SERVICIO QUE OFRECIAN HACE 2  AÑOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,003,00534,04064,2,58,08134
2102961,05,01,04,3,6,1,8,2,4,3,1,,,,3,1,1,2,,5,1,1,1,1,2,1,2,,1,1,2,2,2,2,1,2,2,1,2,2,,1,,2,1,1,2,2,2,1,2,2,1,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,1,1,1,2,2,,2,,,,,,1,1,1,1,2,1,2,,,,,,2,,,,,2,,,,,2,,,,,,,2,2,1,2,2,2,2,2,2,,,,,2,,7,"TIENE POCO QUE LA ABRIO, Y LA OCUPARA PARA  ESTUDIAR EN OTRO PAIS",,,2,,,,,,,,,,,,,7,NO SABE COMO SE USA,2,,,,,,,,,,,,,2,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,003,00539,03544,2,20,14187
2101573,04,01,01,1,4,1,7,3,1,,4,00700,1,2,7,1,2,1,1,3,2,2,1,2,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,2,1,2,2,2,2,2,2,1,2,2,2,,1,2,2,9,TRABAJA INDEPENDIENTEMENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,003,00534,04064,2,48,08134
2101570,01,01,02,2,5,2,2,1,5,4,,,,,,2,,2,,3,2,2,2,1,2,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,1,1,2,2,2,2,2,1,AHORRO DE LA PERSONA,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,002,00533,05862,2,64,05862
2101570,01,02,01,1,2,1,3,3,5,4,,,,,,1,1,2,,3,2,2,2,2,2,1,2,,1,1,2,2,2,2,1,2,2,1,2,2,,1,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,,1,2,2,1,,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,002,00533,05862,2,34,05862
2101570,01,03,01,3,6,1,7,3,1,,2,06000,3,1,2,1,1,2,,5,1,1,1,1,2,1,2,,1,1,2,2,2,2,2,2,2,2,2,1,NO COMPRARBA COSAS QUE NO NECESITA,1,,2,2,2,2,1,2,2,1,2,2,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,3,1,2,1,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,1,2,2,2,2,2,2,2,2,,1,2,,1,01,,,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,3,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,1,002,00533,05862,1,35,05862
