UPM,VIV_SEL,HOGAR,R_SEL,TLOC,EST_DIS,UPM_DIS,FACTOR,SEXO,EDAD,FAC_PER,GRA,NIV,P3_1,P3_11,P3_2,P3_3,P3_5,P4_1,P4_3,P4_4_1,P4_4_2,P4_4_3,P4_4_4,P4_4_5,P4_4_6,P4_4_7,P4_5,P4_8,P5_1_1,P5_1_2,P5_1_3,P5_1_4,P5_1_5,P5_1_6,P5_3,P5_31,P5_4,P6_1_1,P6_1_2,P6_1_3,P6_1_4,P6_1_5,P6_4,P6_20,P7_1,P8_1,P9_1,P10_1,P10_17,P10_8,P11_1_1,P11_1_2,P11_1_3,P11_1_9,P12_1,P12_3_1,P12_3_2,P12_3_3,P12_3_4,P12_3_5,P12_3_6
1161109,11,1,1,4,12,318,4732,1,28,9464,5,8,1,1,5,1,1,2,1,1,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1
1161109,8,1,2,4,12,318,4732,1,58,14196,3,6,2,1,5,1,2,1,4,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,3,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2
1103462,3,1,1,1,3,305,5537,1,56,5541,0,0,1,1,6,2,1,1,5,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1
1161109,4,1,2,4,12,318,4732,2,28,9464,4,8,2,1,1,1,1,1,3,1,1,2,1,1,2,2,1,3,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,2
1104612,2,1,3,1,2,310,5649,2,33,16947,6,2,5,1,6,1,1,1,4,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1161109,13,1,1,4,12,318,4732,1,55,9464,5,8,1,1,5,1,1,1,3,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2
1103302,4,1,2,1,2,303,6130,1,34,18390,2,3,5,1,6,1,1,2,5,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2
1161109,9,1,1,4,12,318,4732,1,29,9464,4,8,1,1,5,1,1,2,3,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2
1103232,4,1,2,1,2,302,6390,2,32,12780,6,2,2,1,5,1,1,1,5,1,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
1161109,3,1,1,4,12,318,4732,1,48,14196,3,6,1,1,5,1,1,1,3,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2
1161109,20,1,2,4,12,318,4732,2,32,9464,2,9,2,1,5,1,5,1,4,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2
1102539,2,1,2,1,2,297,4747,1,18,4747,3,6,4,1,6,1,1,1,4,2,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2
1102539,4,1,1,1,2,297,4747,1,62,9494,2,3,1,1,2,1,1,2,5,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1102947,3,1,3,1,3,300,5574,2,41,16735,3,3,3,2,4,1,8,2,4,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1103680,1,1,1,1,3,306,5588,2,40,5592,5,8,1,1,2,1,5,2,4,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1103680,4,1,2,1,3,306,5588,2,44,16777,3,7,2,2,5,1,5,1,3,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1104211,5,1,5,1,3,307,4852,2,36,19423,6,2,3,2,6,1,1,2,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1104211,4,1,2,1,3,307,4852,2,41,14567,1,3,2,1,5,1,1,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1102947,2,1,2,1,3,300,5574,2,48,11157,3,3,2,1,5,1,5,1,3,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2
1102947,2,2,2,1,3,300,5574,2,27,11157,3,3,2,1,5,1,5,1,3,1,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2
1102539,3,1,2,1,2,297,4747,2,65,4747,5,2,1,2,5,1,8,2,5,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1102947,1,1,2,1,3,300,5574,2,40,11157,3,7,2,1,5,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,1,2
1102947,5,1,4,1,3,300,5574,1,19,22313,3,6,4,1,6,1,4,1,4,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2
1161141,18,1,1,4,12,319,3819,1,27,7638,3,3,1,2,5,1,1,2,4,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1161141,20,1,1,4,12,319,3819,1,38,7638,1,6,1,2,5,1,8,1,5,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2
1161141,15,1,2,4,12,319,3819,2,70,3819,3,3,2,2,5,1,5,1,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1161141,7,1,1,4,12,319,3819,1,31,7638,3,6,1,2,1,1,1,2,4,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1161141,13,1,2,4,12,319,3819,2,65,7638,0,0,2,2,5,1,5,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1103462,2,1,1,1,3,305,5537,1,29,11082,3,6,1,1,1,1,1,2,5,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
1161141,1,1,1,4,12,319,3819,1,42,7638,3,3,1,1,5,1,1,2,5,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2
1102742,2,1,1,1,2,298,5618,1,70,22472,0,0,1,2,5,2,6,2,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2
1103170,2,1,1,1,3,301,5482,2,39,5486,1,6,1,1,3,1,1,1,3,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
1103170,1,1,1,1,3,301,5482,2,37,5486,2,8,1,1,2,1,1,1,4,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2
1102742,1,1,2,1,2,298,5618,2,53,28090,6,2,2,2,5,1,1,2,5,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2
1103170,4,1,1,1,3,301,5482,1,54,5486,3,6,1,1,6,1,3,2,4,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,9,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2
1103170,5,1,1,1,3,301,5482,1,36,10972,3,3,1,1,1,1,1,2,3,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
1102742,4,1,2,1,2,298,5618,1,22,16854,3,3,3,2,5,1,1,2,3,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
1102742,3,1,2,1,2,298,5618,1,27,11236,3,3,1,1,5,1,1,1,3,2,1,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,3,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2
1161141,10,1,1,4,12,319,3819,2,47,7638,6,2,1,2,5,1,5,2,3,1,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,3,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2
1161141,9,1,2,4,12,319,3819,2,34,7638,1,3,2,2,5,1,5,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1161141,8,1,4,4,12,319,3819,2,27,19095,3,3,3,2,6,1,5,2,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1161141,11,1,2,4,12,319,3819,2,44,7638,3,3,2,2,5,1,5,2,4,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2
1103680,2,1,4,1,3,306,5588,1,21,22369,3,6,3,2,6,1,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
1161141,16,1,2,4,12,319,3819,2,50,11457,3,2,2,2,5,1,5,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1103680,3,1,1,1,3,306,5588,1,34,11185,3,6,1,1,5,1,1,1,3,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1
1103680,5,1,1,1,3,306,5588,1,35,11185,4,8,1,1,5,1,1,2,3,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,3,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2
1104211,3,1,2,1,3,307,4852,1,23,14567,6,2,3,2,6,1,1,2,5,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2
1104826,5,1,1,1,4,312,6340,1,40,12727,3,3,1,1,5,1,1,2,4,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,2,3,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2
1104826,4,1,1,1,4,312,6340,2,44,6364,3,6,1,1,2,1,1,2,3,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2
1104211,1,1,2,1,3,307,4852,2,30,9711,3,6,2,1,5,1,1,2,3,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2
1161141,3,1,2,4,12,319,3819,2,42,11457,6,2,2,2,5,1,5,2,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1161141,6,1,3,4,12,319,3819,2,35,11457,3,6,3,1,6,1,1,2,3,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2
1161141,17,1,1,4,12,319,3819,2,51,3819,6,2,1,2,2,1,5,2,5,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1161141,2,1,1,4,12,319,3819,1,60,11457,6,2,1,2,5,1,2,2,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,9,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2
1161141,4,1,2,4,12,319,3819,2,62,3819,2,2,2,2,5,1,1,1,4,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2
1104674,3,1,1,1,4,311,6557,1,51,19745,5,8,1,1,5,1,1,1,4,1,1,2,2,1,2,2,1,3,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2
1108916,11,1,3,3,9,315,4788,2,42,9581,0,0,3,2,6,1,1,1,4,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2
1108916,13,1,1,3,9,315,4788,1,35,9581,6,2,1,1,5,1,1,2,3,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2
1108916,20,1,1,3,9,315,4788,2,49,19161,4,2,1,1,5,1,5,1,5,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2
1108916,5,1,1,3,9,315,4788,2,34,19161,3,3,1,1,1,1,1,1,4,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2
1108916,17,1,1,3,9,315,4788,2,52,4790,0,0,1,2,4,2,8,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2
1108916,6,1,1,3,9,315,4788,1,46,9581,6,2,1,1,5,1,1,2,4,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2
1108916,7,1,2,3,9,315,4788,2,22,9581,3,2,2,2,1,1,5,1,4,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1108916,1,1,2,3,9,315,4788,2,33,9581,6,2,2,1,5,1,5,2,4,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2
1108916,2,1,1,3,9,315,4788,2,63,4790,0,0,1,2,4,2,5,2,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,3,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2
1108916,15,1,2,3,9,315,4788,2,29,9581,6,2,2,1,1,1,5,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1108916,9,1,1,3,9,315,4788,1,34,9581,3,3,1,1,1,1,1,2,3,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2
1108916,18,1,1,3,9,315,4788,2,23,9581,3,3,1,1,5,1,5,2,4,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2
1105670,8,1,4,2,6,313,6629,1,21,26516,2,8,3,1,6,1,1,2,4,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2
1105670,12,1,1,2,6,313,6629,1,45,13258,2,9,1,1,1,1,1,1,5,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2
1108916,8,1,1,3,9,315,4788,1,34,9581,6,2,1,2,5,1,1,1,4,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1105670,20,1,1,2,6,313,6629,1,50,6629,6,2,1,1,6,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2
1105670,11,1,1,2,6,313,6629,2,47,6629,2,3,1,1,6,1,8,2,4,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1105670,18,1,1,2,6,313,6629,1,47,13258,2,6,1,1,5,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2
1108916,4,1,1,3,9,315,4788,1,60,9581,0,0,1,1,5,2,1,2,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,9,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1108916,12,1,1,3,9,315,4788,1,44,9581,3,3,1,1,5,1,1,2,5,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2
1108916,3,1,2,3,9,315,4788,2,33,9581,3,3,2,1,5,1,1,2,5,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2
1108916,10,1,1,3,9,315,4788,2,36,4790,4,8,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2
1105670,1,1,6,2,6,313,6629,2,36,39774,3,6,3,1,3,1,1,1,5,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1105670,16,1,2,2,6,313,6629,2,65,13258,2,2,2,1,1,1,3,2,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1105670,3,1,2,2,6,313,6629,2,31,13258,1,6,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1105670,5,1,1,2,6,313,6629,2,40,6629,2,9,1,1,3,1,1,1,3,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2
1105670,5,2,1,2,6,313,6629,1,45,6629,3,6,1,1,6,1,1,2,4,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1160558,18,1,2,4,11,317,5230,2,52,10460,2,2,5,1,6,2,1,2,4,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2
1160558,10,1,2,4,11,317,5230,2,70,10460,0,0,2,2,5,2,5,2,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1160558,13,1,1,4,11,317,5230,1,25,10460,3,3,1,1,5,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2
1105670,9,1,1,2,6,313,6629,1,54,19887,6,2,1,1,3,1,1,2,3,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2
1160558,14,1,2,4,11,317,5230,1,41,10460,3,3,3,1,6,1,1,2,4,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2
1160558,12,1,1,4,11,317,5230,1,49,15690,3,3,1,2,5,1,1,1,4,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2
1105670,17,1,2,2,6,313,6629,2,64,19887,6,2,2,2,5,1,1,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1160558,16,1,2,4,11,317,5230,2,38,10460,6,2,2,2,5,1,5,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1160558,15,1,2,4,11,317,5230,1,18,10460,3,3,3,2,6,1,5,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,3,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2
1160558,1,1,4,4,11,317,5230,2,25,20920,3,3,5,2,5,1,5,1,3,1,2,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2
1160558,2,1,1,4,11,317,5230,1,42,15690,3,3,1,1,5,1,8,2,4,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2
1160558,3,1,1,4,11,317,5230,1,44,10460,6,2,1,1,5,1,1,1,3,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
1105670,7,1,1,2,6,313,6629,2,56,6629,6,2,1,1,2,1,6,2,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2
1105670,4,1,2,2,6,313,6629,2,70,13258,0,0,2,2,5,2,5,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1160558,7,1,1,4,11,317,5230,1,67,20920,0,0,1,2,5,2,1,1,4,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2
1160558,17,1,1,4,11,317,5230,2,62,10460,0,0,1,2,4,2,5,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1160558,9,1,1,4,11,317,5230,1,32,10460,6,2,1,2,5,1,1,2,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
1160558,5,1,1,4,11,317,5230,2,34,5230,0,0,1,2,6,2,1,2,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1160558,8,1,1,4,11,317,5230,1,39,10460,1,2,1,1,5,2,1,2,4,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,9,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1108916,19,1,6,3,9,315,4788,1,22,23951,6,2,3,2,6,1,1,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
1160558,19,1,1,4,11,317,5230,1,29,10460,3,6,1,1,1,1,1,2,3,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,3,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2
1105670,14,1,2,2,6,313,6629,2,21,13258,4,8,3,1,6,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
1108998,5,1,2,3,9,316,5000,2,28,10005,3,3,2,2,5,1,5,1,4,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2
