UPM,VIV_SEL,HOGAR,N_REN,SEXO,EDAD,REGION,TLOC,EST_DIS,UPM_DIS,FAC_HOG
1700737,4,1,2,2,23,5,1,93,1021,1868
1700737,4,1,3,1,1,5,1,93,1021,1868
1700737,4,1,4,2,0,5,1,93,1021,1868
1700737,5,1,1,2,59,5,1,93,1021,1868
1700737,5,1,2,1,58,5,1,93,1021,1868
1700802,1,1,1,1,27,5,1,93,1022,1474
1700802,1,1,2,2,31,5,1,93,1022,1474
1700802,1,1,3,1,7,5,1,93,1022,1474
1700802,3,1,1,2,32,5,1,93,1022,1474
1700802,3,1,2,1,11,5,1,93,1022,1474
1700802,4,1,1,1,39,5,1,93,1022,1474
1700802,4,1,2,2,46,5,1,93,1022,1474
1700802,4,1,3,2,15,5,1,93,1022,1474
1700802,5,1,1,2,47,5,1,93,1022,1474
1700802,5,1,2,1,18,5,1,93,1022,1474
1700861,1,1,1,2,48,5,1,94,1023,1341
1700861,2,1,1,2,71,5,1,94,1023,1341
1700861,2,1,2,1,43,5,1,94,1023,1341
1700861,2,1,3,2,43,5,1,94,1023,1341
1700861,2,1,4,2,24,5,1,94,1023,1341
1700861,2,1,5,2,18,5,1,94,1023,1341
1700861,2,1,6,2,11,5,1,94,1023,1341
1700861,3,1,1,2,64,5,1,94,1023,1341
1700861,3,1,2,1,62,5,1,94,1023,1341
1700861,3,1,3,1,24,5,1,94,1023,1341
1700861,4,1,1,2,61,5,1,94,1023,1341
1700861,4,1,2,1,39,5,1,94,1023,1341
1700861,5,1,1,1,63,5,1,94,1023,1341
1700861,5,1,2,2,62,5,1,94,1023,1341
1700917,1,1,1,2,34,5,1,94,1024,1058
1700917,1,1,2,1,27,5,1,94,1024,1058
1700917,1,1,3,1,2,5,1,94,1024,1058
1700917,2,1,1,1,48,5,1,94,1024,1058
1700917,2,1,2,2,50,5,1,94,1024,1058
1700917,2,1,3,1,24,5,1,94,1024,1058
1700917,2,1,4,2,19,5,1,94,1024,1058
1700917,2,1,5,1,10,5,1,94,1024,1058
1700917,3,1,1,1,35,5,1,94,1024,1058
1700917,3,1,2,2,33,5,1,94,1024,1058
1700917,3,1,3,1,8,5,1,94,1024,1058
1700917,5,1,1,2,40,5,1,94,1024,1058
1700917,5,1,2,1,36,5,1,94,1024,1058
1700917,5,1,3,1,32,5,1,94,1024,1058
1701069,1,1,1,1,41,5,1,93,1025,1490
1701069,1,1,2,2,41,5,1,93,1025,1490
1701069,1,1,3,1,15,5,1,93,1025,1490
1701069,1,1,4,1,10,5,1,93,1025,1490
1701069,2,1,1,1,70,5,1,93,1025,1490
1701069,2,1,2,2,63,5,1,93,1025,1490
1701069,2,1,3,2,28,5,1,93,1025,1490
1701069,2,1,4,1,26,5,1,93,1025,1490
1701069,2,1,5,2,26,5,1,93,1025,1490
1701069,3,1,1,1,57,5,1,93,1025,1490
1701069,3,1,2,2,43,5,1,93,1025,1490
1701069,3,1,3,1,20,5,1,93,1025,1490
1701069,3,1,4,2,22,5,1,93,1025,1490
1701069,4,1,1,1,35,5,1,93,1025,1490
1701069,5,1,1,2,59,5,1,93,1025,1490
1701128,1,1,1,2,54,5,1,94,1026,1634
1701128,2,1,1,2,54,5,1,94,1026,1634
1701128,2,1,2,1,30,5,1,94,1026,1634
1701128,2,1,3,2,24,5,1,94,1026,1634
1701128,3,1,1,1,58,5,1,94,1026,1634
1701128,3,1,2,2,61,5,1,94,1026,1634
1701128,3,1,3,2,98,5,1,94,1026,1634
1701128,4,1,1,2,90,5,1,94,1026,1634
1701128,4,1,2,2,59,5,1,94,1026,1634
1701128,5,1,1,2,58,5,1,94,1026,1634
1701128,5,1,2,1,71,5,1,94,1026,1634
1701128,5,1,3,1,28,5,1,94,1026,1634
1701162,1,1,1,1,29,5,1,93,1027,1422
1701162,1,1,2,2,30,5,1,93,1027,1422
1701162,2,1,1,1,89,5,1,93,1027,1422
1701162,4,1,1,2,48,5,1,93,1027,1422
1701162,5,1,1,1,53,5,1,93,1027,1422
1701162,5,1,2,2,43,5,1,93,1027,1422
1701162,5,1,3,2,23,5,1,93,1027,1422
1701162,5,1,4,2,21,5,1,93,1027,1422
1701162,5,1,5,2,17,5,1,93,1027,1422
1701162,5,1,6,2,5,5,1,93,1027,1422
1701162,5,1,7,2,2,5,1,93,1027,1422
1701162,5,1,8,2,1,5,1,93,1027,1422
1701162,5,1,9,1,6,5,1,93,1027,1422
1701163,1,1,1,1,50,5,1,93,1028,1581
1701163,1,1,2,1,22,5,1,93,1028,1581
1701163,2,1,1,2,35,5,1,93,1028,1581
1701163,2,1,2,1,18,5,1,93,1028,1581
1701163,2,1,3,1,13,5,1,93,1028,1581
1701163,3,1,1,1,27,5,1,93,1028,1581
1701163,3,1,2,2,46,5,1,93,1028,1581
1701163,3,1,3,1,21,5,1,93,1028,1581
1701163,3,1,4,1,4,5,1,93,1028,1581
1701163,3,1,5,2,0,5,1,93,1028,1581
1701163,4,1,1,2,45,5,1,93,1028,1581
1701163,4,1,2,2,19,5,1,93,1028,1581
1701163,5,1,1,2,40,5,1,93,1028,1581
1701163,5,1,2,1,13,5,1,93,1028,1581
1701163,5,1,3,2,8,5,1,93,1028,1581
1701196,3,1,1,2,52,5,1,93,1029,1094
1701196,3,1,2,2,32,5,1,93,1029,1094
1701196,3,1,3,1,22,5,1,93,1029,1094
1701196,3,1,4,2,15,5,1,93,1029,1094
1701196,3,1,5,2,4,5,1,93,1029,1094
1701196,4,1,1,1,64,5,1,93,1029,1094
1701196,4,1,2,2,62,5,1,93,1029,1094
1701196,4,1,3,1,30,5,1,93,1029,1094
1701196,5,1,1,2,37,5,1,93,1029,1094
1701196,5,1,2,1,45,5,1,93,1029,1094
1701196,5,1,3,2,20,5,1,93,1029,1094
1701196,5,1,4,1,15,5,1,93,1029,1094
1701215,1,1,1,1,64,5,1,94,1030,1370
1701215,2,1,1,1,63,5,1,94,1030,1370
1701215,2,1,2,2,63,5,1,94,1030,1370
1701215,3,1,1,2,24,5,1,94,1030,1370
1701215,3,1,2,1,25,5,1,94,1030,1370
1701215,3,1,3,2,3,5,1,94,1030,1370
1701215,4,1,1,1,54,5,1,94,1030,1370
1701215,4,1,2,2,59,5,1,94,1030,1370
1701215,4,1,3,1,27,5,1,94,1030,1370
1701215,4,1,4,2,26,5,1,94,1030,1370
1701215,4,1,5,2,20,5,1,94,1030,1370
1701215,4,1,6,1,32,5,1,94,1030,1370
1701215,5,1,1,1,34,5,1,94,1030,1370
1701215,5,1,2,2,29,5,1,94,1030,1370
1701215,5,1,3,2,1,5,1,94,1030,1370
1701280,1,1,1,2,53,5,1,93,1031,1264
1701280,1,1,2,1,30,5,1,93,1031,1264
1701280,1,1,3,2,21,5,1,93,1031,1264
1701280,2,1,1,1,37,5,1,93,1031,1264
1701280,2,1,2,2,35,5,1,93,1031,1264
1701280,2,1,3,2,17,5,1,93,1031,1264
1701280,2,1,4,1,2,5,1,93,1031,1264
1701280,3,1,1,1,46,5,1,93,1031,1264
1701280,3,1,2,2,44,5,1,93,1031,1264
1701280,3,1,3,2,18,5,1,93,1031,1264
1701280,3,1,4,2,15,5,1,93,1031,1264
1701280,3,1,5,1,14,5,1,93,1031,1264
1701280,3,1,6,1,2,5,1,93,1031,1264
1701280,4,1,1,2,57,5,1,93,1031,1264
1701280,4,1,2,1,30,5,1,93,1031,1264
1701280,5,1,1,1,42,5,1,93,1031,1264
1701280,5,1,2,1,29,5,1,93,1031,1264
1701280,5,1,3,2,30,5,1,93,1031,1264
1701280,5,1,4,2,30,5,1,93,1031,1264
1701280,5,1,5,1,3,5,1,93,1031,1264
1701280,5,1,6,1,5,5,1,93,1031,1264
1701323,1,1,1,2,66,5,1,95,1032,1986
1701323,1,1,2,1,70,5,1,95,1032,1986
1701323,3,1,1,1,76,5,1,95,1032,1986
1701323,3,1,2,2,72,5,1,95,1032,1986
1701323,3,1,3,2,43,5,1,95,1032,1986
1701323,3,1,4,1,12,5,1,95,1032,1986
1701323,4,1,1,1,63,5,1,95,1032,1986
1701323,4,1,2,2,58,5,1,95,1032,1986
1701323,4,1,3,1,33,5,1,95,1032,1986
1701323,4,1,4,2,30,5,1,95,1032,1986
1701323,4,1,5,1,8,5,1,95,1032,1986
1701323,4,1,6,1,10,5,1,95,1032,1986
1701323,4,1,7,1,16,5,1,95,1032,1986
1701323,5,1,1,1,38,5,1,95,1032,1986
1701323,5,1,2,2,30,5,1,95,1032,1986
1701496,1,1,1,2,67,5,1,94,1033,1735
1701496,2,1,1,1,44,5,1,94,1033,1735
1701496,2,1,2,2,43,5,1,94,1033,1735
1701496,2,1,3,1,16,5,1,94,1033,1735
1701496,2,1,4,1,14,5,1,94,1033,1735
1701496,3,1,1,1,54,5,1,94,1033,1735
1701496,3,1,2,2,36,5,1,94,1033,1735
1701496,3,1,3,2,17,5,1,94,1033,1735
1701496,3,1,4,2,10,5,1,94,1033,1735
1701496,4,1,1,1,55,5,1,94,1033,1735
1701496,5,1,1,1,53,5,1,94,1033,1735
1701496,5,1,2,2,57,5,1,94,1033,1735
1701556,1,1,1,1,72,5,1,94,1034,1245
1701556,2,1,1,1,73,5,1,94,1034,1245
1701556,2,1,2,1,34,5,1,94,1034,1245
1701556,3,1,1,2,73,5,1,94,1034,1245
1701556,3,1,2,2,46,5,1,94,1034,1245
1701556,3,1,3,1,45,5,1,94,1034,1245
1701556,3,1,4,1,43,5,1,94,1034,1245
1701556,3,1,5,2,14,5,1,94,1034,1245
1701556,3,1,6,2,44,5,1,94,1034,1245
1701556,3,1,7,1,13,5,1,94,1034,1245
1701556,4,1,1,2,70,5,1,94,1034,1245
1701556,4,1,2,1,75,5,1,94,1034,1245
1701556,4,1,3,2,40,5,1,94,1034,1245
1701556,4,1,4,2,34,5,1,94,1034,1245
1701556,4,1,5,1,10,5,1,94,1034,1245
1701556,4,1,6,1,5,5,1,94,1034,1245
1701556,5,1,1,1,41,5,1,94,1034,1245
1701556,5,1,2,2,42,5,1,94,1034,1245
1701556,5,1,3,1,21,5,1,94,1034,1245
1701556,5,1,4,2,14,5,1,94,1034,1245
1701556,5,1,5,1,7,5,1,94,1034,1245
1701556,5,1,6,1,30,5,1,94,1034,1245
1701622,1,1,1,1,67,5,1,93,1035,1551
1701622,1,1,2,2,66,5,1,93,1035,1551
1701622,1,1,3,2,31,5,1,93,1035,1551
1701622,2,1,1,1,44,5,1,93,1035,1551
1701622,2,1,2,2,42,5,1,93,1035,1551
1701622,2,1,3,2,18,5,1,93,1035,1551
1701622,3,1,1,1,30,5,1,93,1035,1551
1701622,3,1,2,2,27,5,1,93,1035,1551
1701622,3,1,3,2,7,5,1,93,1035,1551
1701622,3,1,4,1,2,5,1,93,1035,1551
1701622,5,1,1,2,43,5,1,93,1035,1551
1701622,5,1,2,2,18,5,1,93,1035,1551
1701622,5,1,3,1,17,5,1,93,1035,1551
1701634,1,1,1,1,28,5,1,93,1036,1454
1701634,1,1,2,2,28,5,1,93,1036,1454
1701634,1,1,3,1,9,5,1,93,1036,1454
1701634,1,1,4,1,3,5,1,93,1036,1454
1701634,1,1,5,1,5,5,1,93,1036,1454
1701634,2,1,1,2,42,5,1,93,1036,1454
1701634,2,1,2,1,18,5,1,93,1036,1454
1701634,2,1,3,1,1,5,1,93,1036,1454
1701634,3,1,1,2,50,5,1,93,1036,1454
1701634,3,1,4,1,17,5,1,93,1036,1454
1701634,3,1,7,2,25,5,1,93,1036,1454
1701634,4,1,1,2,35,5,1,93,1036,1454
1701634,4,1,2,1,18,5,1,93,1036,1454
1701634,4,1,3,2,15,5,1,93,1036,1454
1701634,4,1,4,1,8,5,1,93,1036,1454
1701634,5,1,1,2,53,5,1,93,1036,1454
1701634,5,1,3,1,4,5,1,93,1036,1454
1701662,1,1,1,1,45,5,1,94,1037,1262
1701662,1,1,2,2,43,5,1,94,1037,1262
1701662,1,1,3,1,13,5,1,94,1037,1262
1701662,1,1,4,2,11,5,1,94,1037,1262
1701662,2,1,1,1,47,5,1,94,1037,1262
1701662,2,1,2,1,17,5,1,94,1037,1262
1701662,2,1,3,2,11,5,1,94,1037,1262
1701662,3,1,1,1,35,5,1,94,1037,1262
1701662,3,1,2,1,24,5,1,94,1037,1262
1701662,3,1,3,2,35,5,1,94,1037,1262
1701662,3,1,4,2,32,5,1,94,1037,1262
1701662,3,1,5,1,14,5,1,94,1037,1262
1701662,3,1,6,1,10,5,1,94,1037,1262
1701662,3,1,7,1,5,5,1,94,1037,1262
1701662,3,1,8,1,0,5,1,94,1037,1262
1701662,4,1,1,1,57,5,1,94,1037,1262
1701662,4,1,2,2,52,5,1,94,1037,1262
1701662,4,1,3,1,18,5,1,94,1037,1262
1701662,5,1,1,2,45,5,1,94,1037,1262
1701662,5,1,2,1,74,5,1,94,1037,1262
1701662,5,1,3,1,20,5,1,94,1037,1262
1701662,5,1,4,2,17,5,1,94,1037,1262
1701687,1,1,1,1,40,5,1,94,1038,1208
1701687,1,1,2,2,42,5,1,94,1038,1208
1701687,1,1,3,1,17,5,1,94,1038,1208
1701687,1,1,4,1,16,5,1,94,1038,1208
1701687,2,1,1,1,42,5,1,94,1038,1208
1701687,2,1,2,2,40,5,1,94,1038,1208
1701687,2,1,3,1,23,5,1,94,1038,1208
1701687,2,1,4,1,17,5,1,94,1038,1208
1701687,2,1,5,1,14,5,1,94,1038,1208
1701687,3,1,1,1,33,5,1,94,1038,1208
1701687,3,1,2,2,31,5,1,94,1038,1208
1701687,5,1,1,1,39,5,1,94,1038,1208
1701687,5,1,2,2,38,5,1,94,1038,1208
1701687,5,1,3,2,11,5,1,94,1038,1208
1701687,5,1,4,2,6,5,1,94,1038,1208
1701708,1,1,1,1,50,5,1,95,1039,2088
1701708,1,1,2,2,47,5,1,95,1039,2088
1701708,1,1,3,2,20,5,1,95,1039,2088
1701708,1,1,4,2,10,5,1,95,1039,2088
1701708,1,1,5,2,10,5,1,95,1039,2088
1701708,2,1,1,2,42,5,1,95,1039,2088
1701708,2,1,2,1,22,5,1,95,1039,2088
1701708,2,1,3,1,19,5,1,95,1039,2088
1701708,2,1,4,2,17,5,1,95,1039,2088
1701708,3,1,1,2,50,5,1,95,1039,2088
1701708,3,1,2,2,50,5,1,95,1039,2088
1701708,3,1,3,1,18,5,1,95,1039,2088
1701708,4,1,1,1,51,5,1,95,1039,2088
1701708,4,1,2,2,51,5,1,95,1039,2088
1701708,4,1,3,2,18,5,1,95,1039,2088
1701708,4,1,4,1,16,5,1,95,1039,2088
1701708,5,1,1,1,42,5,1,95,1039,2088
1701708,5,1,2,2,42,5,1,95,1039,2088
1701708,5,1,3,2,17,5,1,95,1039,2088
1701708,5,1,4,1,13,5,1,95,1039,2088
1701714,1,1,1,2,48,5,2,90,1040,1275
1701714,1,1,2,1,27,5,2,90,1040,1275
1701714,1,1,3,1,33,5,2,90,1040,1275
1701714,1,1,4,2,18,5,2,90,1040,1275
1701714,3,1,1,1,66,5,2,90,1040,1275
1701714,3,1,2,2,49,5,2,90,1040,1275
1701714,3,1,3,2,28,5,2,90,1040,1275
1701714,3,1,4,1,26,5,2,90,1040,1275
1701714,3,1,5,2,13,5,2,90,1040,1275
1701714,5,1,1,1,36,5,2,90,1040,1275
1701714,5,1,2,2,36,5,2,90,1040,1275
1701714,5,1,3,2,9,5,2,90,1040,1275
1701714,5,1,4,1,5,5,2,90,1040,1275
1701714,7,1,1,2,19,5,2,90,1040,1275
1701714,7,1,2,2,19,5,2,90,1040,1275
1701714,8,1,1,1,58,5,2,90,1040,1275
1701714,8,1,2,2,48,5,2,90,1040,1275
1701714,8,1,3,1,13,5,2,90,1040,1275
1701714,9,1,1,2,55,5,2,90,1040,1275
1701714,10,1,1,1,57,5,2,90,1040,1275
1701714,10,1,2,2,56,5,2,90,1040,1275
1701714,10,1,3,2,35,5,2,90,1040,1275
1701714,10,1,4,1,32,5,2,90,1040,1275
1701714,11,1,1,1,98,5,2,90,1040,1275
1701714,11,1,2,2,58,5,2,90,1040,1275
1701714,11,1,3,1,21,5,2,90,1040,1275
1701714,12,1,1,1,50,5,2,90,1040,1275
1701714,12,1,2,2,49,5,2,90,1040,1275
1701714,12,1,3,2,17,5,2,90,1040,1275
1701714,12,1,4,1,19,5,2,90,1040,1275
1701714,14,1,1,1,62,5,2,90,1040,1275
1701714,14,1,2,2,50,5,2,90,1040,1275
1701714,14,1,3,2,17,5,2,90,1040,1275
1701714,14,1,4,1,19,5,2,90,1040,1275
1701714,14,1,5,1,14,5,2,90,1040,1275
1701714,14,1,6,1,8,5,2,90,1040,1275
1701714,15,1,1,1,58,5,2,90,1040,1275
1701714,15,1,2,2,55,5,2,90,1040,1275
1701714,15,1,3,2,33,5,2,90,1040,1275
1701714,15,1,4,1,35,5,2,90,1040,1275
1701714,15,1,5,2,31,5,2,90,1040,1275
1701714,15,1,6,1,77,5,2,90,1040,1275
1701714,15,1,7,1,12,5,2,90,1040,1275
1701714,15,1,8,2,7,5,2,90,1040,1275
1701714,15,1,9,1,5,5,2,90,1040,1275
1701714,15,1,10,1,2,5,2,90,1040,1275
1701714,16,1,1,2,51,5,2,90,1040,1275
1701714,16,1,2,1,50,5,2,90,1040,1275
1701714,17,1,1,2,62,5,2,90,1040,1275
1701714,18,1,1,1,71,5,2,90,1040,1275
1701714,18,1,2,2,70,5,2,90,1040,1275
1701714,19,1,1,1,25,5,2,90,1040,1275
1701714,19,1,2,2,23,5,2,90,1040,1275
1701714,20,1,1,2,33,5,2,90,1040,1275
1701714,20,1,2,1,13,5,2,90,1040,1275
1701714,20,1,3,2,11,5,2,90,1040,1275
1701714,20,1,4,2,7,5,2,90,1040,1275
1701801,1,1,1,2,38,5,2,93,1041,1019
1701801,1,1,2,1,53,5,2,93,1041,1019
1701801,1,1,3,2,17,5,2,93,1041,1019
1701801,1,1,4,1,16,5,2,93,1041,1019
1701801,1,1,5,1,14,5,2,93,1041,1019
1701801,1,1,6,1,12,5,2,93,1041,1019
1701801,2,1,1,1,50,5,2,93,1041,1019
1701801,2,1,2,2,50,5,2,93,1041,1019
1701801,2,1,3,2,18,5,2,93,1041,1019
1701801,3,1,1,1,23,5,2,93,1041,1019
1701801,3,1,2,2,22,5,2,93,1041,1019
1701801,3,1,3,2,3,5,2,93,1041,1019
1701801,3,1,4,2,1,5,2,93,1041,1019
1701801,4,1,1,1,33,5,2,93,1041,1019
1701801,4,1,2,2,33,5,2,93,1041,1019
1701801,4,1,3,1,13,5,2,93,1041,1019
1701801,4,1,4,2,10,5,2,93,1041,1019
1701801,4,1,5,2,8,5,2,93,1041,1019
1701801,4,1,6,2,0,5,2,93,1041,1019
1701801,5,1,1,2,43,5,2,93,1041,1019
1701801,5,1,2,2,24,5,2,93,1041,1019
1701801,5,1,3,2,22,5,2,93,1041,1019
1701801,5,1,4,1,11,5,2,93,1041,1019
1701839,1,1,1,1,25,5,2,93,1042,1904
1701839,1,1,2,2,25,5,2,93,1042,1904
1701839,1,1,3,1,3,5,2,93,1042,1904
1701839,3,1,1,1,40,5,2,93,1042,1904
1701839,3,1,2,2,39,5,2,93,1042,1904
1701839,3,1,3,1,3,5,2,93,1042,1904
1701839,4,1,1,1,72,5,2,93,1042,1904
1701839,4,1,2,2,65,5,2,93,1042,1904
1701839,4,1,3,2,91,5,2,93,1042,1904
1701839,5,1,1,1,56,5,2,93,1042,1904
1701839,5,1,2,2,39,5,2,93,1042,1904
1701839,5,1,3,1,14,5,2,93,1042,1904
1701920,1,1,1,1,58,5,2,95,1043,1642
1701920,1,1,2,2,58,5,2,95,1043,1642
1701920,3,1,1,1,76,5,2,95,1043,1642
1701920,3,1,2,2,78,5,2,95,1043,1642
1701920,3,1,3,1,55,5,2,95,1043,1642
1701920,4,1,1,2,36,5,2,95,1043,1642
1701920,4,1,2,2,70,5,2,95,1043,1642
1702157,1,1,1,2,30,5,2,93,1044,1056
1702157,1,1,2,1,29,5,2,93,1044,1056
1702157,1,1,3,2,55,5,2,93,1044,1056
1702157,1,1,4,1,4,5,2,93,1044,1056
1702157,1,1,5,2,2,5,2,93,1044,1056
1702157,2,1,1,2,36,5,2,93,1044,1056
1702157,2,1,2,2,8,5,2,93,1044,1056
1702157,2,1,3,1,4,5,2,93,1044,1056
1702157,3,1,1,1,39,5,2,93,1044,1056
1702157,3,1,2,2,32,5,2,93,1044,1056
1702157,3,1,3,2,11,5,2,93,1044,1056
1702157,3,1,4,1,6,5,2,93,1044,1056
1702157,4,1,1,1,36,5,2,93,1044,1056
1702157,4,1,2,2,31,5,2,93,1044,1056
1702157,4,1,3,1,5,5,2,93,1044,1056
1702157,4,1,4,2,3,5,2,93,1044,1056
1702157,5,1,1,1,56,5,2,93,1044,1056
1702157,5,1,2,2,42,5,2,93,1044,1056
1702159,1,1,1,1,57,5,2,93,1045,1051
1702159,1,1,2,2,50,5,2,93,1045,1051
1702159,1,1,3,2,10,5,2,93,1045,1051
1702159,2,1,1,1,48,5,2,93,1045,1051
1702159,2,1,2,2,46,5,2,93,1045,1051
1702159,2,1,3,2,27,5,2,93,1045,1051
1702159,2,1,4,1,21,5,2,93,1045,1051
1702159,3,1,1,1,77,5,2,93,1045,1051
1702159,3,1,2,2,63,5,2,93,1045,1051
1702159,3,1,3,2,92,5,2,93,1045,1051
1702159,4,1,1,1,26,5,2,93,1045,1051
1702159,4,1,2,2,19,5,2,93,1045,1051
1702159,5,1,1,1,25,5,2,93,1045,1051
1702159,5,1,2,2,35,5,2,93,1045,1051
1702159,5,1,3,1,14,5,2,93,1045,1051
1702159,5,1,4,1,9,5,2,93,1045,1051
1702159,5,1,5,1,6,5,2,93,1045,1051
1702202,1,1,1,1,54,5,2,93,1046,958
1702202,1,1,2,2,53,5,2,93,1046,958
1702202,1,1,3,1,23,5,2,93,1046,958
1702202,1,1,4,1,38,5,2,93,1046,958
1702202,1,1,5,2,21,5,2,93,1046,958
1702202,2,1,1,1,80,5,2,93,1046,958
1702202,2,1,2,2,55,5,2,93,1046,958
1702202,3,1,1,2,41,5,2,93,1046,958
1702202,3,1,2,2,21,5,2,93,1046,958
1702202,3,1,3,2,18,5,2,93,1046,958
1702202,3,1,4,2,1,5,2,93,1046,958
1702202,4,1,1,2,53,5,2,93,1046,958
1702202,4,1,2,2,36,5,2,93,1046,958
1702202,4,1,3,1,35,5,2,93,1046,958
1702202,4,1,4,2,34,5,2,93,1046,958
1702202,4,1,5,1,19,5,2,93,1046,958
1702202,4,1,6,1,28,5,2,93,1046,958
1702202,4,1,7,1,17,5,2,93,1046,958
1702202,4,1,8,1,11,5,2,93,1046,958
1702202,5,1,1,2,75,5,2,93,1046,958
1702204,1,1,1,2,85,5,2,93,1047,1073
1702204,1,1,2,2,58,5,2,93,1047,1073
1702204,2,1,1,1,73,5,2,93,1047,1073
1702204,2,1,2,2,68,5,2,93,1047,1073
1702204,3,1,1,1,46,5,2,93,1047,1073
1702204,3,1,2,2,55,5,2,93,1047,1073
1702204,4,1,1,1,40,5,2,93,1047,1073
1702204,4,1,2,2,35,5,2,93,1047,1073
1702204,4,1,3,1,16,5,2,93,1047,1073
1702204,4,1,4,2,10,5,2,93,1047,1073
1702204,4,1,5,1,1,5,2,93,1047,1073
1702204,5,1,1,1,38,5,2,93,1047,1073
1702204,5,1,2,2,28,5,2,93,1047,1073
1702204,5,1,3,1,66,5,2,93,1047,1073
1702204,5,1,4,2,43,5,2,93,1047,1073
1702279,1,1,1,2,45,5,2,93,1048,1388
1702279,1,1,2,2,78,5,2,93,1048,1388
1702279,1,1,3,2,17,5,2,93,1048,1388
1702279,1,1,4,1,11,5,2,93,1048,1388
1702279,2,1,1,1,30,5,2,93,1048,1388
1702279,2,1,2,2,31,5,2,93,1048,1388
1702279,2,1,3,2,9,5,2,93,1048,1388
1702279,2,1,4,2,2,5,2,93,1048,1388
1702279,3,1,1,1,40,5,2,93,1048,1388
1702279,3,1,2,2,29,5,2,93,1048,1388
1702279,4,1,1,1,37,5,2,93,1048,1388
1702279,4,1,2,2,37,5,2,93,1048,1388
1702279,4,1,3,2,11,5,2,93,1048,1388
1702279,4,1,4,2,8,5,2,93,1048,1388
1702279,4,1,5,1,5,5,2,93,1048,1388
1702279,5,1,1,2,56,5,2,93,1048,1388
1702287,1,1,1,2,45,5,2,93,1049,1282
1702287,1,1,2,1,23,5,2,93,1049,1282
1702287,1,1,3,1,47,5,2,93,1049,1282
1702287,1,1,4,1,16,5,2,93,1049,1282
1702287,1,1,5,2,14,5,2,93,1049,1282
1702287,2,1,1,2,47,5,2,93,1049,1282
1702287,2,1,2,2,21,5,2,93,1049,1282
1702287,2,1,3,1,14,5,2,93,1049,1282
1702287,2,1,4,1,3,5,2,93,1049,1282
1702287,2,1,5,1,1,5,2,93,1049,1282
1702287,3,1,1,2,50,5,2,93,1049,1282
1702287,3,1,2,2,33,5,2,93,1049,1282
1702287,3,1,3,1,18,5,2,93,1049,1282
1702287,3,1,4,2,14,5,2,93,1049,1282
1702287,3,1,5,1,10,5,2,93,1049,1282
1702287,4,1,1,1,53,5,2,93,1049,1282
1702287,4,1,2,2,50,5,2,93,1049,1282
1702287,4,1,3,2,25,5,2,93,1049,1282
1702287,5,1,1,1,40,5,2,93,1049,1282
1702287,5,1,2,2,39,5,2,93,1049,1282
1702287,5,1,3,2,16,5,2,93,1049,1282
1702287,5,1,4,1,12,5,2,93,1049,1282
1702348,1,1,1,1,23,5,2,90,1050,1308
1702348,1,1,2,2,26,5,2,90,1050,1308
1702348,2,1,1,1,41,5,2,90,1050,1308
1702348,2,1,2,2,40,5,2,90,1050,1308
1702348,3,1,1,1,30,5,2,90,1050,1308
1702348,3,1,2,2,24,5,2,90,1050,1308
1702348,3,1,3,2,6,5,2,90,1050,1308
1702348,3,1,4,1,0,5,2,90,1050,1308
1702348,4,1,1,2,58,5,2,90,1050,1308
1702348,4,1,2,1,13,5,2,90,1050,1308
1702348,5,1,1,1,74,5,2,90,1050,1308
1702348,5,1,2,2,64,5,2,90,1050,1308
1702348,5,1,3,2,42,5,2,90,1050,1308
1702348,5,1,4,1,40,5,2,90,1050,1308
1702348,5,1,5,2,39,5,2,90,1050,1308
1702348,5,1,6,1,33,5,2,90,1050,1308
1702348,5,1,7,2,44,5,2,90,1050,1308
1702348,6,1,1,1,72,5,2,90,1050,1308
1702348,6,1,2,2,70,5,2,90,1050,1308
1702348,6,1,3,2,41,5,2,90,1050,1308
1702348,7,1,1,1,72,5,2,90,1050,1308
1702348,7,1,2,2,66,5,2,90,1050,1308
1702348,7,1,3,2,43,5,2,90,1050,1308
1702348,7,1,4,1,15,5,2,90,1050,1308
1702348,7,1,5,1,5,5,2,90,1050,1308
1702348,8,1,1,1,43,5,2,90,1050,1308
1702348,8,1,2,2,39,5,2,90,1050,1308
1702348,8,1,3,1,16,5,2,90,1050,1308
1702348,8,1,4,1,13,5,2,90,1050,1308
1702348,8,1,5,1,9,5,2,90,1050,1308
1702348,9,1,1,1,52,5,2,90,1050,1308
1702348,9,1,2,2,49,5,2,90,1050,1308
1702348,10,1,1,1,39,5,2,90,1050,1308
1702348,10,1,2,2,41,5,2,90,1050,1308
1702348,11,1,1,2,53,5,2,90,1050,1308
1702348,11,1,2,1,27,5,2,90,1050,1308
1702348,11,1,3,1,18,5,2,90,1050,1308
1702348,11,1,4,2,11,5,2,90,1050,1308
1702348,12,1,1,2,49,5,2,90,1050,1308
1702348,12,1,2,1,28,5,2,90,1050,1308
1702348,12,1,3,1,17,5,2,90,1050,1308
1702348,12,1,4,1,8,5,2,90,1050,1308
1702348,13,1,1,2,53,5,2,90,1050,1308
1702348,14,1,1,2,49,5,2,90,1050,1308
1702348,14,1,2,1,55,5,2,90,1050,1308
1702348,15,1,1,1,50,5,2,90,1050,1308
1702348,15,1,2,1,16,5,2,90,1050,1308
