UPM,VIV_SEL,HOGAR,N_REN,P7_1_1,P7_1_2,P7_1_3,P7_1_4,P7_1_5,P7_1_6,P7_1_7,P8_1,P8_2,P8_3,P8_4,P8_5,P8_6_1,P8_7_1,P8_8_1,P8_9_1,P8_10_1,P8_11_1,P8_6_2,P8_7_2,P8_8_2,P8_9_2,P8_10_2,P8_11_2,P8_6_3,P8_7_3,P8_8_3,P8_9_3,P8_10_3,P8_11_3,P8_6_4,P8_7_4,P8_8_4,P8_9_4,P8_10_4,P8_11_4,P8_6_5,P8_7_5,P8_8_5,P8_9_5,P8_10_5,P8_11_5,P8_6_6,P8_6_7,P8_6_8,P8_12_1,P8_12_2,P8_12_3,P8_12_4,P8_12_5,P8_13,P8_14_1,P8_14_2,P8_14_3,P8_14_4,P8_14_5,P9_1,P9_2,P9_3,P9_4,P9_5,P9_6,P9_7,P9_8,P9_9_1,P9_9_2,P9_9_3,P9_9_4,P9_9_5,P10_1,P10_2,P10_3_1,P10_3_2,P10_3_3,P10_3_4,P10_3_5,P10_3_6,P10_3_7,P10_4_1,P10_4_2,P10_5,P10_6_1,P10_6_2,P10_7_1,P10_7_2,P10_8,P10_9,P10_10_1,P10_10_2,P10_10_3,P10_10_4,P10_10_5,P10_10_6,P10_10_7,P10_11_1,P10_11_2,P10_12,P10_13,P10_14,P10_15_1,P10_15_2,P10_16,P11_1_1,P11_1_2,P11_1_3,P11_2_1,P11_2_2,P11_2_3,P11_2_4,P11_2_9,P11_3,P11_4_1,P11_5_1,P11_6_1,P11_4_2,P11_5_2,P11_6_2,P11_4_3,P11_5_3,P11_6_3,P11_4_4,P11_5_4,P11_6_4,P12_1,P12_2,P12_3,P12_4,P13_1,P13_2_1,P13_3_1,P13_4_1,P13_2_2,P13_3_2,P13_4_2,P13_2_3,P13_3_3,P13_4_3,P13_2_4,EDAD,SEXO,REGION,TLOC,EST_DIS,UPM_DIS,FAC_PER
2161628,13,01,01,1,1,1,1,1,1,1,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,2,9,,9,2,2,,,2,,,2,,,2,26,1,5,4,115,01290,9786
2161628,14,01,01,1,1,9,9,1,7,9,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,2,2,2,2,2,1,,1,0,1,0,0,0,0,01,00,040,01,30,2,1,2,1,,,,,,,,,,,1,,01,00,040,2,2,1,0,0,0,1,0,2,,,,,,,,,,,,,1,3,3,3,2,1,5,2,2,,,2,,,2,37,1,5,4,115,01290,9102
2161628,15,01,01,1,1,1,9,1,9,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,1,1,2,1,,1,0,0,0,0,0,0,00,40,070,01,00,2,2,2,7,,,,,,,,,,,2,2,,,,2,2,2,0,0,0,1,0,2,,,,,,,,,,,,,1,3,2,3,1,2,,,2,,,2,,,2,25,2,5,4,115,01290,4054
2161628,16,01,02,1,1,9,9,1,9,1,2,1,,,,1,2,,,3,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,4,,,,,,,,,,,,,,,2,7,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,2,2,1,5,2,2,,,2,,,2,38,2,5,4,115,01290,7859
2161628,17,01,02,1,1,9,9,1,1,1,2,1,,,,1,2,,,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,2,2,,,,,,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,4,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,2,3,2,2,,,2,,,2,,,2,31,2,5,4,115,01290,7859
2161628,18,01,01,1,1,9,9,1,1,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,2,2,2,1,2,2,4,,,,,,,,,,,,,,,2,3,,,,,,,,,,,2,5,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,2,3,1,1,4,3,2,,,2,,,2,25,1,5,4,115,01290,9786
2161628,20,01,01,1,1,9,9,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,2,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,4,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,1,2,3,1,1,2,2,,,2,,,2,37,1,5,4,115,01290,9102
2161628,21,01,01,1,1,9,9,1,1,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,1,2,2,2,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,4,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,2,3,3,2,,,2,,,1,5,3,2,25,1,5,4,115,01290,9786
2161757,02,01,02,1,1,9,1,1,9,1,1,,,,,2,,,,,,1,1,1,1,1,,2,,,,,,2,,,,,,2,,,,,,2,2,2,2,2,2,,1,2,,,,,,2,1,,,,,,,1,2,1,1,2,2,4,,,,,,,,,,,,,,,2,7,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,1,2,,,2,,,2,,,2,60,2,5,4,115,01291,6367
2161757,03,01,02,1,1,9,1,1,1,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,2,1,2,2,4,,,,,,,,,,,,,,,2,7,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,2,2,,,2,,,2,,,2,39,2,5,4,115,01291,7088
2161757,04,01,01,1,1,9,1,1,9,1,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,1,2,2,1,,1,0,1,0,0,0,0,02,00,200,00,30,2,1,1,,1,0,0,0,0,0,0,02,00,200,2,1,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,9,9,,9,2,1,3,2,2,,,1,2,2,2,65,1,5,4,115,01291,9191
2161757,05,01,01,1,1,9,1,1,1,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,2,2,1,2,2,2,8,,,,,,,,,,,,,,,2,6,,,,,,,,,,,2,5,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,9,,3,2,1,1,2,2,,,2,,,2,50,1,5,4,115,01291,13807
2161757,06,01,01,2,2,1,1,1,9,1,1,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,1,2,,,,,,,,,,,,2,1,,,,,,,2,1,2,2,1,2,3,,,,,,,,,,,,,,,1,,1,1,0,0,1,0,0,01,30,100,2,2,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,3,3,2,2,,,1,1,2,2,,,2,28,1,5,4,115,01291,8826
2161757,07,01,01,1,1,9,1,1,1,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,1,2,1,1,2,2,5,,,,,,,,,,,,,,,2,6,,,,,,,,,,,2,2,,,,2,2,2,0,0,0,1,0,2,,,,,,,,,,,,,1,3,1,3,2,1,1,2,2,,,1,5,2,2,38,1,5,4,115,01291,8209
2161757,09,01,01,1,1,9,9,9,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,1,2,2,2,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,3,2,2,,,2,,,2,,,2,39,1,5,4,115,01291,8209
2161757,10,01,02,1,1,9,9,1,9,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,1,1,2,2,4,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,3,2,2,1,4,2,2,,,1,5,2,2,66,2,5,4,115,01291,6367
2161757,11,01,02,1,1,9,9,1,9,1,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,1,,1,1,0,0,0,0,0,01,30,070,00,10,1,2,2,5,,,,,,,,,,,2,4,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,1,1,2,2,,,2,,,1,5,2,2,62,2,5,4,115,01291,6367
2161757,12,01,01,1,1,9,9,1,9,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,,,,2,2,2,1,2,2,2,,,,,,,,,,,,,,,2,2,,,,,,,,,,,2,4,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,3,1,1,5,3,2,,,1,5,3,2,66,1,5,4,115,01291,4595
2161757,13,01,01,1,1,9,1,1,1,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,2,1,1,2,2,1,,1,1,0,0,0,0,0,01,30,150,00,15,1,2,1,,1,0,0,0,0,0,0,01,30,150,2,1,,,,2,2,2,0,0,0,1,0,2,,,,,,,,,,,,,1,2,2,3,2,1,1,2,1,1,3,2,,,2,27,1,5,4,115,01291,8826
2161757,14,01,01,1,1,9,9,1,1,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,09,2,2,2,1,,2,2,2,1,2,1,,1,0,0,0,0,0,0,01,30,070,00,20,1,2,2,1,,,,,,,,,,,2,4,,,,2,1,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,3,3,2,2,,,2,,,2,,,2,40,1,5,4,115,01291,8001
2161757,15,01,03,1,1,9,9,1,9,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,2,1,2,1,,1,1,0,0,0,0,0,01,30,070,00,10,1,2,2,3,,,,,,,,,,,2,4,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,2,1,1,2,,,2,,,2,,,2,42,2,5,4,115,01291,6824
2161757,16,01,03,1,1,9,9,9,9,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,2,1,1,1,2,2,4,,,,,,,,,,,,,,,2,7,,,,,,,,,,,2,5,,,,2,2,2,1,0,0,0,0,1,1,3,5,2,,,2,,,2,,,1,2,2,1,2,2,,,2,,,2,,,2,26,1,5,4,115,01291,13239
2161757,17,01,04,1,1,9,9,9,1,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,1,2,2,1,2,2,8,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,3,3,2,,,2,,,2,,,2,22,2,5,4,115,01291,14624
2161757,18,01,03,1,1,9,9,1,9,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,2,2,1,2,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,2,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,3,2,,,2,,,2,,,2,19,1,5,4,115,01291,13239
2161757,19,01,02,1,1,9,9,1,1,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,9,2,2,1,2,1,,1,0,0,0,0,0,0,01,30,070,01,00,1,2,2,4,,,,,,,,,,,2,4,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,1,1,2,,,2,,,2,,,2,51,2,5,4,115,01291,7734
2200121,01,01,01,1,2,1,2,1,2,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,2,1,2,2,2,1,,0,0,0,0,0,1,0,00,10,000,00,30,2,2,1,,1,0,0,0,0,0,0,00,10,000,1,,00,05,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,1,2,3,1,2,,,2,,,2,,,2,27,1,3,1,123,01292,2531
2200121,02,01,01,1,1,1,9,1,9,6,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,2,1,2,2,2,1,,0,0,0,0,1,0,0,00,15,000,00,10,1,2,2,1,,,,,,,,,,,2,2,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,2,1,5,3,2,,,1,5,3,2,19,1,3,1,123,01292,5062
2200121,02,02,02,1,1,1,1,1,1,6,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,1,1,1,2,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,2,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,3,1,2,2,2,,,2,,,2,,,2,18,2,3,1,123,01292,3703
2200121,02,03,01,1,1,1,1,1,1,6,1,,,,,1,1,2,2,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,1,2,2,,2,2,,,,,,1,,05,2,2,1,1,,1,1,2,2,2,2,3,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,00,15,000,1,,00,15,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,2,1,3,3,1,2,,,2,,,2,,,2,50,2,3,1,123,01292,1930
2200121,03,01,02,1,1,9,1,1,1,9,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,2,1,2,1,2,2,3,,,,,,,,,,,,,,,1,,1,1,0,0,0,0,0,00,10,000,1,,00,05,000,2,2,2,0,1,0,0,0,2,,,,,,,,,,,,,1,1,2,3,2,1,3,2,2,,,2,,,2,57,2,3,1,123,01292,5790
2200121,04,01,01,1,1,1,1,1,1,6,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,2,2,1,2,2,2,6,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,00,10,000,1,,00,25,008,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,2,3,1,2,,,2,,,2,,,2,23,1,3,1,123,01292,7594
2200121,05,01,02,1,1,9,9,6,9,6,2,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,2,2,2,1,2,2,6,,,,,,,,,,,,,,,2,3,,,,,,,,,,,2,2,,,,2,2,2,1,0,1,0,0,2,,,,,,,,,,,,,9,3,1,3,1,2,,,1,5,2,2,,,2,67,2,3,1,123,01292,4154
2200196,01,01,01,1,1,9,9,1,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,01,2,4,1,1,,2,1,2,2,2,1,,0,1,0,0,0,0,0,00,10,000,00,20,1,2,1,,1,0,0,0,0,0,0,00,10,000,2,1,,,,2,2,2,0,0,1,0,0,2,,,,,,,,,,,,,1,2,1,3,1,2,,,1,1,3,2,,,2,30,1,3,1,122,01293,1765
2200196,02,01,01,1,1,9,1,1,1,9,1,,,,,1,1,1,1,1,,2,,,,,,1,1,1,1,1,,2,,,,,,2,,,,,,2,1,2,1,2,2,1,2,2,,,,,,1,,10,2,3,2,3,,2,2,1,2,2,1,,1,0,0,1,0,0,0,00,15,000,00,10,1,2,1,,1,1,0,0,0,0,0,00,15,000,2,1,,,,2,2,2,0,1,0,0,0,2,,,,,,,,,,,,,1,2,3,3,1,2,,,1,1,3,2,,,2,50,1,3,1,122,01293,1459
2200196,04,01,04,3,3,9,1,1,1,6,2,2,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,2,1,2,1,,2,2,2,1,2,1,,0,1,0,0,0,0,0,00,10,000,00,15,1,2,2,6,,,,,,,,,,,2,1,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,1,1,3,1,2,,,1,1,3,2,,,2,50,2,3,1,122,01293,7781
2200196,05,01,01,1,1,1,9,1,9,6,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,2,2,2,1,2,1,,1,1,0,0,0,0,0,00,30,000,00,30,1,2,1,,1,0,0,0,0,0,0,00,30,000,2,1,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,9,1,2,,,2,,,2,,,2,39,1,3,1,122,01293,1765
2200205,02,01,01,2,2,9,2,1,1,4,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,2,1,2,2,2,1,,1,0,1,0,0,0,0,00,05,000,00,20,1,2,1,,1,0,0,0,0,0,0,00,05,000,2,1,,,,2,2,2,0,1,0,0,0,2,,,,,,,,,,,,,1,3,3,3,1,1,3,2,2,,,2,,,2,60,2,3,1,124,01294,6158
2200205,04,01,02,1,1,1,9,1,1,9,1,,,,,2,,,,,,1,1,2,1,1,,1,1,2,1,1,,2,,,,,,2,,,,,,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,6,,,,,,,2,2,1,2,2,1,,1,1,0,0,0,0,0,00,10,000,00,10,2,2,1,,1,1,0,0,0,0,0,00,05,000,1,,00,10,000,1,2,2,1,0,0,0,0,2,,,,,,,,,,,,,9,1,1,3,2,1,1,2,1,1,2,2,,,2,29,2,3,1,124,01294,5489
2200205,05,01,02,2,2,9,9,2,2,9,1,,,,,2,,,,,,1,2,,,1,,1,2,,,3,,1,2,,,1,,2,,,,,,2,2,2,,,,,,,,,,,,2,8,,,,,,,2,2,1,1,2,2,3,,,,,,,,,,,,,,,1,,1,1,0,0,0,0,0,00,07,000,1,,00,10,010,2,2,1,1,1,0,0,0,1,1,2,2,2,,,2,,,2,,,1,2,2,3,2,1,5,2,1,1,3,2,,,2,47,2,3,1,124,01294,5762
2200228,04,01,04,1,1,9,1,1,1,6,1,,,,,1,2,,,3,,2,,,,,,1,2,,,3,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,1,,04,2,1,1,2,3,2,1,2,2,2,1,,0,0,0,0,0,1,0,00,05,000,00,05,1,2,1,,1,1,0,0,0,0,0,00,05,000,2,1,,,,2,1,1,1,0,0,0,0,1,1,3,1,2,,,2,,,2,,,1,1,1,3,1,2,,,1,2,3,2,,,2,26,1,3,1,124,01295,13428
2200228,05,01,02,1,1,9,1,1,1,6,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,1,,1,0,0,0,0,0,0,00,15,000,00,15,1,2,1,,1,1,0,0,0,0,0,00,15,000,2,1,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,2,2,1,1,3,2,,,2,,,2,,,2,66,2,3,1,124,01295,2755
2200346,01,01,02,1,1,9,1,1,1,6,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,01,2,5,2,2,8,1,1,2,2,2,1,,1,0,0,0,0,0,0,00,20,010,01,00,1,2,1,,1,0,0,0,0,0,0,00,20,017,1,,00,10,000,2,2,2,0,1,0,0,0,2,,,,,,,,,,,,,1,1,1,2,2,1,3,1,1,1,1,2,,,2,44,2,3,1,122,01296,5822
2200346,02,01,02,1,1,9,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,2,2,2,1,2,2,7,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,3,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,3,1,1,1,3,1,1,3,2,,,2,48,2,3,1,122,01296,3881
2200346,04,01,02,1,1,9,1,1,1,6,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,2,1,2,2,2,1,,0,0,1,0,0,0,0,00,20,000,00,05,1,2,1,,1,1,0,0,0,0,0,00,40,008,2,6,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,1,1,3,2,1,5,3,2,,,2,,,2,39,2,3,1,122,01296,2005
2200346,05,01,02,1,1,9,1,1,1,7,1,,,,,2,,,,,,2,,,,,,1,2,,,2,1,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,2,1,,,,,,,2,2,2,1,2,2,8,,,,,,,,,,,,,,,2,3,,,,,,,,,,,2,6,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,1,1,3,2,2,,,1,1,1,2,,,2,53,2,3,1,122,01296,7710
2200415,02,01,01,1,1,9,9,1,1,6,2,2,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,05,2,4,2,2,3,2,1,2,2,2,1,,0,1,0,0,0,0,0,00,07,000,00,30,1,2,2,4,,,,,,,,,,,2,1,,,,1,2,2,0,0,1,0,0,1,2,,,2,,,2,,,1,3,1,1,2,3,3,2,1,1,2,1,2,3,1,1,2,2,50,1,3,1,123,01297,8107
2200415,03,01,02,1,1,9,9,1,1,6,1,,,,,1,2,,,3,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,9,,,,,,,,2,1,2,2,2,2,3,,,,,,,,,,,,,,,1,,1,1,0,0,0,0,0,00,10,000,1,,00,10,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,1,1,2,2,,,2,,,2,,,2,24,2,3,1,123,01297,4146
2200415,03,02,02,1,1,9,9,1,9,6,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,2,2,1,1,2,2,3,,,,,,,,,,,,,,,1,,1,1,0,0,0,0,0,00,15,016,1,,00,05,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,2,3,1,2,,,2,,,2,,,2,32,2,3,1,123,01297,4497
2200415,04,01,01,1,1,9,9,9,9,6,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,9,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,9,1,1,3,2,2,,,2,,,2,,,2,63,2,3,1,123,01297,4652
2200415,05,01,02,1,1,1,9,9,9,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,3,,,,,,,,,,,2,4,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,9,2,2,,,2,,,2,,,2,24,2,3,1,123,01297,4146
2200446,01,01,01,2,1,1,2,1,1,6,1,,,,,1,2,,,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,2,1,,,,,,,1,2,2,2,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,4,,,,2,2,2,0,0,1,0,0,2,,,,,,,,,,,,,1,2,3,2,2,2,,,2,,,2,,,2,26,2,3,1,122,01298,4391
2200446,02,01,02,1,1,9,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,2,2,2,1,2,1,,1,0,0,0,0,0,0,00,20,000,00,05,1,2,2,1,,,,,,,,,,,2,1,,,,2,1,2,0,0,1,0,0,2,,,,,,,,,,,,,1,1,1,3,2,2,,,2,,,2,,,2,64,2,3,1,122,01298,4926
2200446,03,01,02,1,1,1,9,1,1,6,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,,,,2,2,2,1,2,2,1,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,00,15,000,1,,00,10,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,1,3,2,2,,,2,,,2,,,2,18,2,3,1,122,01298,4391
2200446,04,01,02,1,1,9,1,1,1,6,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,01,2,5,2,2,7,2,1,2,2,2,1,,0,0,1,0,0,0,0,00,10,017,00,04,1,2,1,,1,0,0,0,0,0,0,00,03,000,1,,00,05,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,2,3,2,2,,,2,,,2,,,2,39,2,3,1,122,01298,7143
2200446,05,01,02,1,1,9,1,1,1,6,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,2,3,2,1,,2,2,2,1,2,2,6,,,,,,,,,,,,,,,2,5,,,,,,,,,,,1,,00,10,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,2,3,2,2,,,2,,,2,,,2,43,2,3,1,122,01298,11522
2200605,01,01,02,1,9,9,1,1,1,6,1,,,,,1,2,,,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,2,1,,,,,,,2,2,2,1,2,2,8,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,1,,,,2,2,2,0,1,0,0,0,2,,,,,,,,,,,,,9,9,,3,1,2,,,2,,,2,,,2,61,2,3,1,124,01299,5351
2200605,02,01,02,2,1,1,9,1,1,6,1,,,,,1,2,,,3,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,2,5,,,,,,,2,1,1,2,2,2,8,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,00,05,000,1,,00,05,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,1,3,1,2,,,2,,,2,,,2,24,1,3,1,124,01299,6521
2200605,03,01,02,1,1,9,1,1,1,6,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,1,,0,1,0,0,0,0,0,00,10,000,00,40,1,2,2,3,,,,,,,,,,,2,1,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,1,3,3,1,2,,,2,,,2,,,2,64,2,3,1,124,01299,5351
2200605,04,01,01,1,1,1,9,1,1,9,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,1,2,2,2,2,2,1,,,,,,,,,,,,,,,1,,0,0,0,1,0,0,0,00,10,000,1,,00,02,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,9,,3,2,2,,,1,1,2,2,,,2,29,1,3,1,124,01299,6521
