"VIV_SEL","HOGAR","P3_2","P3_5","P4_1","P4_5","P5_1_3","P5_1_4","P5_1_6","P5_1_5","P5_1_1","P5_1_2","P6_1_4","P6_1_3","P6_1_1","P6_1_2","P6_1_5","P9_1","P10_1","P11_3_1","P11_3_2","P11_3_4","P14_1","TLOC","SEXO","EDAD","EST_DIS","UPM_DIS","FOLIO","FAC_ELE","GRA","NIV","P10_4","N_REN","P3_11","P5_23","P6_2_2","P6_17","P8_1","P10_7","P11_3_9","P14_2_3","P14_2_2","P14_2_1","P14_2_4","EDICION","REGION"
13,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,32,111,1114,7115,3272,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,5
14,1,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,4,1,42,111,1114,7116,3114,3,6,2,1,1,1,2,3,2,2,2,2,2,1,2,3,5
15,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,51,111,1114,7117,3114,6,2,2,1,2,1,2,1,2,1,2,2,2,2,2,3,5
16,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,57,111,1114,7118,4909,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,3,5
18,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,4,1,24,111,1114,7119,6228,3,3,2,3,1,2,2,3,2,2,2,2,2,2,2,3,5
19,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,53,111,1114,7120,1636,6,2,2,1,2,2,2,3,2,2,1,2,2,2,2,3,5
20,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,21,111,1114,7121,3272,3,3,2,2,1,2,2,3,2,2,2,2,2,2,2,3,5
1,1,6,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,2,56,111,1115,7122,1401,3,6,2,1,1,2,2,3,2,2,2,1,2,1,2,3,5
2,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,49,111,1115,7123,7006,6,2,2,5,1,2,2,3,2,2,1,2,2,2,2,3,5
5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,4,2,45,111,1115,7124,2803,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,3,5
8,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,41,111,1115,7125,2667,3,3,1,1,1,1,2,3,2,2,1,2,1,1,2,3,5
9,1,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,48,111,1115,7126,4204,3,3,2,1,1,2,2,3,2,1,1,2,2,1,2,3,5
11,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,1,46,111,1115,7127,2667,6,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,5
12,1,6,8,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,66,111,1115,7128,1333,0,0,2,1,2,2,2,3,2,2,1,2,2,2,2,3,5
13,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,66,111,1115,7129,2803,3,2,2,2,2,2,2,3,2,2,1,2,2,1,2,3,5
14,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,55,111,1115,7130,7006,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,5
15,1,5,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,62,111,1115,7131,5605,6,2,2,2,2,2,2,3,2,2,1,2,2,2,2,3,5
16,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,33,111,1115,7132,2803,3,3,2,2,2,2,2,3,2,2,1,2,2,2,2,3,5
17,1,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,78,111,1115,7133,1401,3,2,2,1,2,2,2,3,2,2,1,2,2,1,2,3,5
18,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,66,111,1115,7134,2803,0,0,2,1,1,2,2,2,2,2,1,2,1,1,2,3,5
19,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,4,2,53,111,1115,7135,1401,3,3,2,1,1,1,2,2,1,2,1,1,1,1,2,3,5
20,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,47,111,1115,7136,2803,3,3,2,2,2,2,2,3,2,2,1,2,2,1,2,3,5
21,1,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,4,1,37,111,1115,7137,2667,3,3,1,1,1,2,2,1,1,2,2,2,1,2,2,3,5
22,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,4,1,35,111,1115,7138,2667,5,8,1,1,1,1,2,2,2,2,1,1,1,1,2,3,5
23,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,63,111,1115,7139,4000,3,2,2,1,2,2,2,3,2,1,1,2,2,1,2,3,5
1,1,5,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,45,123,1116,7140,3941,3,3,2,2,2,1,2,3,2,1,2,2,2,1,2,3,3
3,1,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,1,2,62,123,1116,7141,2628,2,6,2,1,2,1,2,3,2,2,2,2,1,1,2,3,3
4,1,1,5,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,60,123,1116,7142,2628,6,2,2,2,2,2,2,3,2,2,1,2,2,1,2,3,3
2,1,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,1,1,24,124,1117,7143,2635,4,8,2,2,1,2,2,3,2,2,2,2,2,2,2,3,3
3,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,24,124,1117,7144,1776,1,8,1,2,1,2,2,2,1,1,2,2,2,1,2,3,3
4,1,5,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,60,124,1117,7145,3551,4,8,1,2,1,1,1,3,1,1,1,1,1,1,1,3,3
5,1,4,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,49,124,1117,7146,2663,3,3,1,1,1,2,2,3,2,1,2,2,2,2,2,3,3
1,1,6,8,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2,25,124,1118,7147,2888,4,8,1,2,1,1,2,1,2,1,1,2,2,2,2,3,3
3,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,58,124,1118,7148,3851,3,7,2,2,1,2,2,3,2,2,2,2,2,1,2,3,3
4,1,6,3,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,22,124,1118,7149,1905,3,8,1,1,1,2,1,2,1,1,2,2,2,2,2,3,3
5,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,74,124,1118,7150,1925,4,8,2,1,1,2,1,3,2,2,2,1,2,1,2,3,3
1,1,3,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,2,50,124,1119,7151,892,3,7,1,1,1,2,2,1,2,1,2,2,1,1,2,3,3
2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,43,124,1119,7152,1785,2,9,1,2,1,2,2,2,1,2,2,2,1,1,2,3,3
3,1,5,8,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,76,124,1119,7153,2649,6,2,1,1,1,2,2,2,1,2,2,2,1,1,2,3,3
4,1,6,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,34,124,1119,7154,2677,4,8,2,3,1,2,2,3,2,1,1,2,2,2,2,3,3
5,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,28,124,1119,7155,1766,3,6,2,1,1,2,2,1,2,1,1,2,2,2,2,3,3
2,1,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,18,124,1120,7156,1624,2,6,1,2,1,2,2,3,2,1,1,2,2,2,2,3,3
3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,55,124,1120,7157,1624,3,6,2,2,1,2,2,3,2,1,2,2,2,1,2,3,3
4,1,5,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,45,124,1120,7158,1624,3,3,1,2,1,1,1,2,1,1,2,2,2,1,2,3,3
5,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,56,124,1120,7159,821,3,3,2,1,1,2,2,1,2,1,2,2,2,2,2,3,3
1,1,5,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,26,124,1121,7160,3235,3,6,1,3,1,2,2,2,2,1,2,1,2,1,2,3,3
2,1,5,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,33,124,1121,7161,2157,1,3,2,1,2,2,2,3,1,1,2,2,2,2,2,3,3
3,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,90,124,1121,7162,1078,3,1,2,1,2,2,2,3,2,1,2,2,2,1,2,3,3
4,1,5,6,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,55,124,1121,7163,2180,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3
5,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,2,1,1,2,1,2,2,1,1,38,124,1121,7164,2157,4,8,1,1,1,2,1,2,1,2,2,2,1,2,2,3,3
1,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,57,125,1122,7165,947,5,8,1,1,1,2,1,2,1,1,2,2,1,1,2,3,3
2,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,1,2,56,125,1122,7166,3790,5,8,1,3,1,1,2,2,2,1,2,2,1,1,2,3,3
3,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,60,125,1122,7167,1895,4,8,2,1,2,1,2,3,2,2,1,2,2,1,2,3,3
4,1,6,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,1,1,24,125,1122,7168,2812,2,8,1,3,1,1,2,3,2,1,2,2,2,2,2,3,3
1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,21,123,1123,7169,2817,3,6,1,2,1,2,2,2,2,2,1,2,2,2,2,3,3
2,1,1,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,59,123,1123,7170,2817,4,8,1,2,1,1,1,2,1,1,2,2,2,1,2,3,3
3,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,3,1,1,38,123,1123,7171,2787,2,6,1,1,1,1,2,1,2,1,2,2,1,2,2,3,3
4,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,66,123,1123,7172,2787,3,3,1,1,1,2,2,3,2,2,2,2,1,1,2,3,3
5,1,3,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,77,123,1123,7173,1409,1,2,1,1,2,2,2,3,2,2,1,2,2,2,2,3,3
1,1,5,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,40,123,1124,7174,6376,3,3,1,2,1,1,2,3,2,1,1,2,2,2,2,3,3
3,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,2,2,1,2,26,123,1124,7175,3223,3,6,1,1,1,2,2,1,2,1,2,2,2,2,2,3,3
4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,50,123,1124,7176,4782,0,0,2,1,1,2,2,3,2,2,2,2,1,2,2,3,3
5,1,6,4,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,19,123,1124,7177,4834,3,6,1,3,1,2,2,3,2,2,2,2,2,2,2,3,3
1,1,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,46,123,1125,7178,4296,3,6,2,2,1,2,2,3,2,1,2,2,2,2,2,3,3
2,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,63,123,1125,7179,1417,3,3,2,1,2,2,2,3,2,1,1,2,2,1,2,3,3
3,1,1,5,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,49,123,1125,7180,1432,4,8,2,1,1,2,2,3,2,2,2,1,2,1,2,3,3
3,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,23,123,1125,7180,2833,5,8,1,1,1,1,2,1,2,2,1,2,2,2,2,3,3
4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,45,123,1125,7181,2864,3,3,1,2,1,1,2,2,2,1,2,2,1,2,2,3,3
5,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,24,123,1125,7182,2864,3,3,1,2,1,1,2,3,2,1,2,2,2,2,2,3,3
5,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,47,123,1125,7182,4296,4,8,1,1,2,2,2,1,1,1,1,2,1,1,2,3,3
1,1,5,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,67,125,1126,7183,1767,3,6,2,1,2,1,2,3,2,2,2,2,2,1,2,3,3
2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,30,125,1126,7184,1767,1,9,1,2,1,1,2,1,1,1,1,2,1,1,2,3,3
3,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,47,125,1126,7185,4465,5,8,1,2,1,1,1,2,1,1,2,2,1,1,2,3,3
4,2,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,20,125,1126,7186,893,3,6,1,1,1,2,1,1,2,2,2,2,2,2,2,3,3
4,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,31,125,1126,7186,1767,3,6,1,2,1,1,1,1,1,2,2,2,2,2,2,3,3
5,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,20,125,1126,7187,2651,3,3,2,2,1,2,2,3,2,2,2,2,2,2,2,3,3
2,1,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,70,124,1127,7188,946,3,3,1,1,1,2,1,3,2,2,1,2,2,2,2,3,3
4,1,5,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,30,124,1127,7189,1912,3,8,1,2,1,1,2,2,2,1,2,2,2,2,2,3,3
5,1,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,49,124,1127,7190,2868,3,3,2,2,1,1,2,3,2,1,2,2,2,1,2,3,3
2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,46,124,1128,7191,1913,2,9,1,1,1,1,1,2,1,1,2,2,1,1,2,3,3
3,1,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,37,124,1128,7192,1913,3,6,1,1,1,2,1,1,2,1,2,2,2,2,2,3,3
5,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,43,124,1128,7193,1934,5,8,1,2,1,1,1,1,1,2,2,2,2,1,2,3,3
1,1,5,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,55,123,1129,7194,4291,3,3,2,1,1,2,2,1,2,1,2,2,2,1,2,3,3
2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,39,123,1129,7195,4338,4,8,1,2,2,1,2,2,1,1,2,2,2,2,2,3,3
3,1,4,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,2,50,123,1129,7196,2892,1,3,1,2,1,2,1,2,2,1,2,2,1,2,2,3,3
4,1,5,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,27,123,1129,7197,2861,3,6,1,1,1,2,2,1,1,2,2,2,1,1,2,3,3
5,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,123,1129,7198,2892,3,3,2,2,1,2,2,1,2,1,2,2,2,2,2,3,3
1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,35,124,1130,7199,2550,2,9,1,2,1,2,2,2,1,1,2,2,1,2,2,3,3
2,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,59,124,1130,7200,2578,3,4,1,1,1,2,2,2,2,2,2,2,2,1,2,3,3
3,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,21,124,1130,7201,3437,3,3,1,4,1,2,2,1,2,1,2,2,2,2,2,3,3
4,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,52,124,1130,7202,850,2,3,2,1,1,2,2,2,2,1,1,2,2,1,1,3,3
5,1,5,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,66,124,1130,7203,2578,5,8,2,2,1,1,2,3,2,1,2,2,2,2,2,3,3
1,1,6,4,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,3,1,1,20,124,1131,7204,2052,3,6,1,2,1,1,2,3,2,1,2,2,2,2,2,3,3
2,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,43,124,1131,7205,2052,3,3,1,1,1,2,1,3,2,2,1,2,1,1,2,3,3
3,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,51,124,1131,7206,4103,3,3,1,1,1,2,2,3,2,1,1,2,1,1,2,3,3
5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,49,124,1131,7207,2052,3,3,2,1,2,2,2,3,2,1,1,2,2,2,2,3,3
1,1,5,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,37,124,1132,7208,948,4,8,1,1,1,2,2,1,2,1,2,2,2,2,2,3,3
2,1,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,63,124,1132,7209,1896,3,3,2,1,2,2,2,3,2,2,2,2,1,1,2,3,3
3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,58,124,1132,7210,938,3,3,2,1,2,2,2,3,2,1,1,2,1,2,2,3,3
4,1,5,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,51,124,1132,7211,2813,5,8,1,1,1,1,1,3,2,1,2,2,1,2,2,3,3
5,1,6,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,30,124,1132,7212,938,4,8,2,1,1,2,2,1,2,1,1,2,1,2,2,3,3
1,1,6,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,31,123,1133,7213,1570,2,9,1,1,1,1,1,2,1,1,2,2,1,2,2,3,3
2,1,5,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,35,123,1133,7214,3106,3,3,1,1,1,1,2,1,2,2,1,2,1,2,2,3,3
3,1,5,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,43,123,1133,7215,3139,4,8,1,2,1,1,2,3,1,1,2,2,1,1,2,3,3
4,1,5,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,65,123,1133,7216,7764,5,8,1,1,1,1,2,3,2,2,1,2,1,1,2,3,3
5,1,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,24,123,1133,7217,3139,2,3,2,2,1,2,2,3,2,1,2,2,2,2,2,3,3
1,1,1,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,34,123,1134,7218,1669,6,2,1,1,1,1,2,3,2,1,1,1,2,2,2,3,3
2,1,6,4,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,3,1,2,20,123,1134,7219,5008,1,8,1,3,1,1,2,3,2,1,2,2,2,2,2,3,3
4,1,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,18,123,1134,7220,8258,3,6,2,5,1,2,2,3,2,2,2,2,2,2,2,3,3
5,1,3,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,39,123,1134,7221,1669,2,3,1,1,1,2,1,2,2,1,1,2,2,1,2,3,3
1,1,6,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,3,1,1,22,124,1135,7222,2312,3,3,1,2,1,2,2,1,1,1,2,2,2,2,2,3,3
3,1,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,56,124,1135,7223,3468,4,8,2,1,1,1,1,3,1,2,2,2,1,1,2,3,3
4,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,46,124,1135,7224,4624,0,0,2,1,1,2,2,2,2,1,1,2,2,2,2,3,3
5,1,5,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,58,124,1135,7225,3468,5,8,1,1,1,2,2,1,1,1,2,2,2,1,2,3,3
2,1,5,5,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,59,125,1136,7226,1746,3,3,2,2,1,1,2,3,2,1,1,2,2,2,2,3,3
3,1,1,1,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,58,125,1136,7227,1728,3,3,1,1,1,1,2,3,1,1,2,2,2,1,2,3,3
4,1,6,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,18,125,1136,7228,2620,3,6,2,2,1,2,2,3,2,2,1,2,2,1,2,3,3
1,1,5,5,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,41,125,1137,7229,2869,3,3,1,2,1,1,2,1,1,1,2,2,2,2,2,3,3
2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1,29,125,1137,7230,2838,3,6,1,2,2,1,2,3,2,2,2,2,2,2,2,3,3
3,1,6,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,28,125,1137,7231,1913,4,8,1,2,1,2,1,2,1,1,1,2,1,2,2,3,3
5,1,3,8,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,34,125,1137,7232,1913,4,8,1,1,1,2,2,3,2,1,1,2,2,2,2,3,3
1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,46,125,1138,7233,946,5,8,1,1,1,2,2,1,1,2,2,2,2,1,2,3,3
2,1,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,48,125,1138,7234,1892,2,8,1,1,1,2,2,1,1,1,2,2,2,1,2,3,3
3,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,39,125,1138,7235,1892,2,8,1,2,1,2,2,3,2,1,2,2,2,2,2,3,3
4,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,47,125,1138,7236,2808,3,3,1,1,1,1,1,2,2,1,2,2,2,2,2,3,3
5,1,5,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,46,125,1138,7237,1872,4,8,1,1,1,1,2,2,1,1,2,2,1,1,2,3,3
1,1,5,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,1,2,42,123,1139,7238,2395,4,8,1,2,1,1,2,1,1,1,2,2,1,1,2,3,3
2,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,31,123,1139,7239,2395,4,8,1,2,1,1,2,1,2,1,2,2,2,2,2,3,3
3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,52,123,1139,7240,2369,6,2,2,1,2,2,2,3,2,2,1,2,1,2,2,3,3
4,1,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,22,123,1139,7241,3592,3,3,2,3,1,2,2,2,2,1,2,2,2,2,2,3,3
5,1,6,1,1,2,2,1,1,2,1,2,1,1,1,2,2,9,1,2,2,2,1,1,1,18,123,1139,7242,1185,3,6,1,1,1,2,2,1,2,2,1,2,2,2,2,3,3
1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,43,124,1140,7243,4085,5,8,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3
2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,25,124,1140,7244,1021,3,3,1,1,2,1,1,2,2,1,1,2,2,2,2,3,3
3,1,1,8,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,30,124,1140,7245,2042,3,3,1,2,1,1,1,1,2,1,2,2,1,2,2,3,3
4,1,6,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,50,124,1140,7246,1021,5,8,1,1,1,1,2,3,1,1,2,2,1,1,2,3,3
5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,45,124,1140,7247,3097,3,4,1,1,1,2,2,3,1,1,2,2,2,1,2,3,3
3,1,3,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,59,126,1141,7248,1726,3,7,2,1,1,2,2,2,2,1,2,2,2,1,2,3,3
4,1,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,75,126,1141,7249,5123,3,7,1,1,1,2,2,3,1,2,2,2,2,1,2,3,3
5,1,2,6,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,2,79,126,1141,7250,5178,3,7,2,2,2,1,2,3,2,2,2,2,2,2,2,3,3
2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,55,126,1142,7251,3893,3,3,1,1,2,2,2,2,2,1,2,2,2,2,2,3,3
3,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,33,126,1142,7252,1946,3,3,2,1,1,2,2,3,2,1,2,2,2,2,2,3,3
