"VIV_SEL","HOGAR","SEXO","EDAD","FOLIO","FAC_HOG","N_REN"
13,1,2,26,3074,4081,4
13,1,2,32,3074,4081,3
13,1,2,53,3074,4081,2
13,1,1,52,3074,4081,1
13,1,1,6,3074,4081,6
13,1,2,3,3074,4081,8
13,1,1,5,3074,4081,7
14,1,1,46,3075,4081,1
15,1,1,45,3076,4081,1
15,1,2,43,3076,4081,2
15,1,1,22,3076,4081,3
15,1,2,16,3076,4081,4
15,1,2,65,3076,4081,5
15,1,1,21,3076,4081,6
16,1,1,52,3077,4081,1
16,1,2,49,3077,4081,2
16,1,2,17,3077,4081,4
16,1,1,29,3077,4081,3
17,1,2,31,3078,4081,1
17,1,1,5,3078,4081,2
17,1,2,8,3078,4081,3
17,1,1,2,3078,4081,4
18,1,2,72,3079,4081,1
18,1,1,47,3079,4081,2
19,1,1,27,3080,4081,1
19,1,1,24,3080,4081,2
19,1,1,19,3080,4081,3
1,1,2,22,3081,4494,1
1,1,2,4,3081,4494,2
2,1,2,72,3082,4494,1
4,1,1,26,3083,4494,1
4,1,2,4,3083,4494,3
4,1,2,22,3083,4494,2
5,1,1,59,3084,4494,1
5,1,2,52,3084,4494,2
6,1,2,22,3085,4494,2
6,1,1,71,3085,4494,1
6,1,2,43,3085,4494,3
7,1,1,30,3086,4494,1
7,1,2,26,3086,4494,2
7,1,1,3,3086,4494,7
7,1,1,9,3086,4494,6
7,1,2,11,3086,4494,5
7,1,2,60,3086,4494,4
7,1,1,34,3086,4494,3
8,1,2,10,3087,4494,3
8,1,2,33,3087,4494,1
8,1,1,15,3087,4494,2
9,1,2,12,3088,4494,3
9,1,1,5,3088,4494,4
9,1,1,34,3088,4494,1
9,1,2,31,3088,4494,2
10,1,1,48,3089,4494,1
10,1,2,48,3089,4494,2
10,1,1,17,3089,4494,4
10,1,2,25,3089,4494,3
11,1,2,48,3090,4494,1
11,1,1,28,3090,4494,2
11,1,1,15,3090,4494,3
11,1,2,23,3090,4494,4
12,1,1,60,3091,4494,1
13,1,1,45,3092,4494,1
13,1,2,41,3092,4494,2
14,1,1,33,3093,4494,1
14,1,2,35,3093,4494,2
14,1,2,6,3093,4494,3
15,1,2,55,3094,4494,1
15,1,1,24,3094,4494,2
16,1,1,30,3095,4494,1
16,1,2,25,3095,4494,2
16,1,1,2,3095,4494,4
16,1,1,5,3095,4494,3
17,1,1,22,3096,4494,1
17,1,2,21,3096,4494,2
17,1,2,1,3096,4494,3
18,1,1,75,3097,4494,1
18,1,2,72,3097,4494,2
20,1,2,77,3098,4494,1
1,1,1,51,3099,1416,1
1,1,2,30,3099,1416,2
1,1,2,11,3099,1416,3
1,1,2,5,3099,1416,5
1,1,1,7,3099,1416,4
1,1,1,3,3099,1416,6
2,1,1,65,3100,1416,1
2,1,2,64,3100,1416,2
3,1,2,70,3101,1416,1
3,1,1,32,3101,1416,2
4,1,1,46,3102,1416,1
4,1,1,12,3102,1416,4
4,1,2,18,3102,1416,3
4,1,2,46,3102,1416,2
5,1,2,8,3103,1416,6
5,1,2,10,3103,1416,5
5,1,2,11,3103,1416,4
5,1,1,30,3103,1416,1
5,1,2,30,3103,1416,2
5,1,1,13,3103,1416,3
6,1,2,1,3104,1416,5
6,1,2,38,3104,1416,1
6,1,2,20,3104,1416,2
6,1,2,15,3104,1416,3
6,1,2,3,3104,1416,4
7,1,1,8,3105,1416,4
7,1,2,14,3105,1416,3
7,1,2,33,3105,1416,2
7,1,2,9,3105,1416,5
7,1,1,36,3105,1416,1
9,1,2,10,3106,1416,7
9,1,2,8,3106,1416,8
9,1,2,3,3106,1416,9
9,1,2,7,3106,1416,10
9,1,2,14,3106,1416,6
9,1,2,15,3106,1416,5
9,1,2,32,3106,1416,4
9,1,1,36,3106,1416,3
9,1,2,37,3106,1416,2
9,1,1,36,3106,1416,1
10,1,1,25,3107,1416,1
10,1,2,22,3107,1416,2
10,1,1,6,3107,1416,3
10,1,1,3,3107,1416,4
11,1,2,45,3108,1416,2
11,1,1,46,3108,1416,1
13,1,1,11,3109,1416,5
13,1,1,20,3109,1416,3
13,1,2,40,3109,1416,2
13,1,1,42,3109,1416,1
13,1,2,15,3109,1416,4
14,1,1,49,3110,1416,1
14,1,2,39,3110,1416,2
15,1,1,9,3111,1416,3
15,1,2,29,3111,1416,2
15,1,1,43,3111,1416,1
15,1,2,3,3111,1416,4
16,1,1,33,3112,1416,1
16,1,2,29,3112,1416,2
16,1,2,11,3112,1416,3
16,1,1,7,3112,1416,4
16,1,1,0,3112,1416,5
17,1,2,4,3113,1416,3
17,1,2,23,3113,1416,2
17,1,1,25,3113,1416,1
17,1,2,1,3113,1416,4
18,1,1,38,3114,1416,1
18,1,2,38,3114,1416,2
19,1,1,30,3115,1416,1
19,1,2,31,3115,1416,2
19,1,2,6,3115,1416,3
19,1,1,2,3115,1416,4
20,1,1,60,3116,1416,1
20,1,2,55,3116,1416,2
1,1,1,43,3117,1342,1
1,1,2,49,3117,1342,2
1,1,2,9,3117,1342,3
2,1,2,71,3118,1342,1
3,1,1,57,3119,1342,1
3,1,2,53,3119,1342,2
3,1,1,13,3119,1342,3
4,1,1,30,3120,1342,1
4,1,2,45,3120,1342,2
5,1,1,69,3121,1342,1
5,1,2,58,3121,1342,2
6,1,1,70,3122,1342,1
6,1,2,70,3122,1342,2
6,1,1,25,3122,1342,3
7,1,2,70,3123,1342,1
7,1,1,20,3123,1342,2
8,1,2,66,3124,1342,1
8,1,2,36,3124,1342,2
8,1,1,56,3124,1342,3
9,1,2,66,3125,1342,1
9,1,1,58,3125,1342,2
10,1,1,60,3126,1342,1
11,1,2,29,3127,1342,2
11,1,2,3,3127,1342,3
11,1,2,4,3127,1342,4
11,1,1,26,3127,1342,1
11,1,1,6,3127,1342,5
12,1,1,78,3128,1342,1
12,1,2,70,3128,1342,2
13,1,1,67,3129,1342,1
13,1,2,65,3129,1342,2
13,1,2,30,3129,1342,3
13,1,2,11,3129,1342,4
14,1,1,57,3130,1342,1
14,1,2,44,3130,1342,2
14,1,2,9,3130,1342,3
14,1,2,5,3130,1342,4
15,1,1,15,3131,1342,3
15,1,2,49,3131,1342,2
15,1,1,55,3131,1342,1
16,1,1,13,3132,1342,4
16,1,2,15,3132,1342,3
16,1,2,17,3132,1342,2
16,1,2,39,3132,1342,1
17,1,2,50,3133,1342,1
17,1,2,20,3133,1342,4
17,1,1,43,3133,1342,3
17,1,1,17,3133,1342,2
18,1,2,61,3134,1342,1
19,1,2,14,3135,1342,3
19,1,1,10,3135,1342,4
19,1,1,45,3135,1342,1
19,1,2,40,3135,1342,2
20,1,1,10,3136,1342,3
20,1,2,32,3136,1342,2
20,1,1,35,3136,1342,1
2,1,1,67,3137,2184,1
2,1,2,63,3137,2184,2
3,1,1,82,3138,2184,1
4,1,2,72,3139,2184,1
5,1,1,47,3140,2184,1
5,1,2,47,3140,2184,2
5,1,1,14,3140,2184,3
5,1,1,11,3140,2184,4
6,1,1,66,3141,2184,1
7,1,2,85,3142,2184,1
8,1,1,75,3143,2184,1
8,1,2,77,3143,2184,2
9,1,1,70,3144,2184,1
9,1,2,64,3144,2184,2
10,1,2,72,3145,2184,1
11,1,2,60,3146,2184,2
11,1,1,63,3146,2184,1
12,1,1,73,3147,2184,1
12,1,2,68,3147,2184,2
13,1,1,45,3148,2184,3
13,1,1,36,3148,2184,4
13,1,1,52,3148,2184,2
13,1,1,85,3148,2184,1
13,1,2,61,3148,2184,5
14,1,1,40,3149,2184,3
14,1,1,72,3149,2184,1
14,1,2,64,3149,2184,2
15,1,1,41,3150,2184,1
15,1,2,35,3150,2184,2
15,1,1,17,3150,2184,3
15,1,2,13,3150,2184,4
15,1,1,9,3150,2184,5
15,1,2,72,3150,2184,6
16,1,1,70,3151,2184,1
16,1,2,67,3151,2184,2
17,1,1,61,3152,2184,1
17,1,2,56,3152,2184,2
17,1,2,18,3152,2184,3
18,1,1,52,3153,2184,1
18,1,2,50,3153,2184,2
18,1,2,16,3153,2184,3
19,1,2,52,3154,2184,2
19,1,1,61,3154,2184,1
19,1,1,13,3154,2184,3
20,1,1,72,3155,2184,1
20,1,2,64,3155,2184,2
21,1,1,55,3156,2184,1
21,1,2,67,3156,2184,2
1,1,2,29,3157,2101,2
1,1,1,28,3157,2101,1
1,1,1,8,3157,2101,3
3,1,1,47,3158,2101,1
3,1,2,38,3158,2101,2
3,1,1,5,3158,2101,3
3,1,1,4,3158,2101,4
3,1,1,2,3158,2101,5
3,1,1,26,3158,2101,6
4,1,1,57,3159,2101,1
4,1,2,45,3159,2101,2
4,1,2,26,3159,2101,3
4,1,2,19,3159,2101,4
5,1,1,51,3160,2101,1
6,1,2,37,3161,2101,1
6,1,1,33,3161,2101,2
6,1,2,11,3161,2101,3
7,1,1,48,3162,2101,1
7,1,2,49,3162,2101,2
7,1,2,17,3162,2101,3
8,1,1,67,3163,2101,1
8,1,2,64,3163,2101,2
9,1,1,65,3164,2101,1
9,1,2,60,3164,2101,2
9,1,1,32,3164,2101,3
10,1,1,39,3165,2101,2
10,1,2,60,3165,2101,1
10,1,1,17,3165,2101,3
11,1,1,52,3166,2101,2
11,1,2,55,3166,2101,1
11,1,1,17,3166,2101,3
11,1,2,21,3166,2101,4
12,1,2,55,3167,2101,2
12,1,1,66,3167,2101,1
12,1,2,20,3167,2101,3
13,1,1,35,3168,2101,1
13,1,2,30,3168,2101,2
13,1,2,4,3168,2101,3
14,1,1,31,3169,2101,1
14,1,2,30,3169,2101,2
14,1,1,10,3169,2101,3
14,1,2,5,3169,2101,4
15,1,2,67,3170,2101,2
15,1,1,52,3170,2101,1
16,1,2,87,3171,2101,1
16,1,1,43,3171,2101,2
18,1,1,12,3172,2101,2
18,1,1,43,3172,2101,1
18,1,1,19,3172,2101,3
19,1,1,46,3173,2101,1
19,1,2,50,3173,2101,2
1,1,1,43,3174,2061,1
1,1,2,17,3174,2061,2
1,1,1,13,3174,2061,3
1,1,2,10,3174,2061,4
1,1,1,3,3174,2061,5
2,1,1,78,3175,2061,1
2,1,2,41,3175,2061,3
2,1,2,64,3175,2061,2
3,1,2,48,3176,2061,2
3,1,1,56,3176,2061,1
3,1,2,17,3176,2061,3
3,1,2,3,3176,2061,4
4,1,2,23,3177,2061,2
4,1,1,34,3177,2061,1
4,1,1,4,3177,2061,3
5,1,1,60,3178,2061,1
5,1,2,50,3178,2061,2
6,1,1,29,3179,2061,1
6,1,2,8,3179,2061,3
6,1,2,28,3179,2061,2
6,1,2,4,3179,2061,4
7,1,2,19,3180,2061,2
7,1,1,23,3180,2061,1
7,1,1,23,3180,2061,3
8,1,2,4,3181,2061,4
8,1,1,30,3181,2061,1
8,1,2,31,3181,2061,2
8,1,1,8,3181,2061,3
8,1,1,3,3181,2061,5
9,1,2,83,3182,2061,2
9,1,1,74,3182,2061,1
10,1,1,72,3183,2061,2
10,1,2,71,3183,2061,1
11,1,1,68,3184,2061,1
12,1,1,13,3185,2061,3
12,1,1,45,3185,2061,1
12,1,2,38,3185,2061,2
13,1,1,26,3186,2061,1
13,1,2,25,3186,2061,2
14,1,1,78,3187,2061,1
14,1,2,77,3187,2061,2
15,1,1,15,3188,2061,2
15,1,1,50,3188,2061,1
16,1,1,40,3189,2061,1
16,1,2,40,3189,2061,2
16,1,2,20,3189,2061,3
16,1,1,8,3189,2061,4
16,1,1,3,3189,2061,5
17,1,1,14,3190,2061,3
17,1,2,38,3190,2061,2
17,1,1,12,3190,2061,4
17,1,1,50,3190,2061,1
18,1,1,17,3191,2061,3
18,1,1,50,3191,2061,1
18,1,2,13,3191,2061,4
18,1,2,36,3191,2061,2
19,1,1,12,3192,2061,3
19,1,1,33,3192,2061,1
19,1,2,28,3192,2061,2
20,1,2,64,3193,2061,1
1,1,2,21,3194,3423,3
1,1,2,44,3194,3423,2
1,1,1,15,3194,3423,5
1,1,2,16,3194,3423,4
1,1,1,45,3194,3423,1
2,1,1,36,3195,3423,2
2,1,2,45,3195,3423,1
2,1,2,35,3195,3423,3
3,1,1,20,3196,3423,2
3,1,1,62,3196,3423,1
4,1,2,51,3197,3423,3
4,1,1,47,3197,3423,2
4,1,2,25,3197,3423,5
4,1,2,21,3197,3423,4
4,1,2,56,3197,3423,1
5,1,2,40,3198,3423,2
5,1,2,19,3198,3423,4
5,1,2,86,3198,3423,3
5,1,2,10,3198,3423,5
5,1,1,40,3198,3423,1
1,1,2,3,3199,3313,6
1,1,1,6,3199,3313,5
1,1,2,14,3199,3313,4
1,1,1,31,3199,3313,2
1,1,2,50,3199,3313,1
1,1,2,23,3199,3313,3
2,1,2,77,3200,3313,1
2,1,1,28,3200,3313,2
2,1,2,22,3200,3313,3
3,1,2,32,3201,3313,2
3,1,1,30,3201,3313,1
3,1,2,5,3201,3313,3
4,1,1,34,3202,3313,1
4,1,2,34,3202,3313,2
4,1,1,1,3202,3313,3
5,1,1,35,3203,3313,1
5,1,2,35,3203,3313,2
5,1,1,35,3203,3313,3
1,1,1,21,3204,3079,2
1,1,2,51,3204,3079,1
1,1,1,18,3204,3079,3
1,1,2,26,3204,3079,4
2,1,1,39,3205,3079,1
2,1,2,39,3205,3079,2
2,1,2,10,3205,3079,3
3,1,1,50,3206,3079,1
3,1,2,50,3206,3079,2
3,1,1,15,3206,3079,3
4,1,2,37,3207,3079,1
5,1,1,53,3208,3079,1
5,1,2,43,3208,3079,2
5,1,2,19,3208,3079,3
5,1,2,16,3208,3079,4
5,1,1,13,3208,3079,5
1,1,1,70,3209,3783,1
3,1,2,57,3210,3783,2
3,1,1,61,3210,3783,1
3,1,2,29,3210,3783,3
3,1,1,22,3210,3783,4
4,1,1,73,3211,3783,1
4,1,2,65,3211,3783,2
5,1,1,50,3212,3783,1
5,1,2,45,3212,3783,2
1,1,1,32,3213,7208,1
1,1,2,32,3213,7208,2
1,1,1,9,3213,7208,3
2,1,2,51,3214,7208,2
2,1,1,52,3214,7208,1
2,1,2,28,3214,7208,3
2,1,1,20,3214,7208,5
2,1,2,23,3214,7208,4
3,1,2,80,3215,7208,1
3,1,2,40,3215,7208,2
4,1,2,67,3216,7208,1
4,1,1,37,3216,7208,2
5,1,2,43,3217,7208,1
5,1,2,20,3217,7208,2
5,1,2,22,3217,7208,4
5,1,2,12,3217,7208,3
1,1,1,72,3218,3537,1
1,1,2,52,3218,3537,2
2,1,1,44,3219,3537,1
3,1,1,57,3220,3537,1
3,1,2,50,3220,3537,2
3,1,2,27,3220,3537,3
4,1,2,73,3221,3537,1
4,1,1,39,3221,3537,3
4,1,1,75,3221,3537,2
4,1,2,36,3221,3537,4
4,1,2,5,3221,3537,5
4,1,2,2,3221,3537,6
1,1,1,51,3222,2682,1
2,1,2,68,3223,2682,2
2,1,1,26,3223,2682,3
2,1,1,83,3223,2682,1
3,1,2,50,3224,2682,2
3,1,1,50,3224,2682,1
3,1,1,28,3224,2682,3
3,1,2,24,3224,2682,4
4,1,1,75,3225,2682,1
4,1,1,40,3225,2682,2
5,1,1,68,3226,2682,1
5,1,2,1,3226,2682,4
5,1,2,57,3226,2682,2
5,1,2,32,3226,2682,3
1,1,2,67,3227,3367,1
1,1,1,8,3227,3367,3
1,1,2,34,3227,3367,2
2,1,1,23,3228,3367,5
2,1,2,25,3228,3367,4
2,1,2,44,3228,3367,2
2,1,1,49,3228,3367,1
2,1,2,79,3228,3367,3
3,1,1,7,3229,3367,6
3,1,2,8,3229,3367,5
3,1,1,25,3229,3367,4
3,1,2,28,3229,3367,3
3,1,1,27,3229,3367,7
3,1,1,55,3229,3367,1
3,1,1,8,3229,3367,9
3,1,2,27,3229,3367,8
3,1,2,47,3229,3367,2
4,1,1,57,3230,3367,1
5,1,2,36,3231,3367,2
5,1,2,11,3231,3367,3
5,1,1,46,3231,3367,1
5,1,1,7,3231,3367,4
1,1,2,32,3232,3258,1
3,1,2,67,3233,3258,1
3,1,2,38,3233,3258,2
3,1,2,27,3233,3258,3
4,1,1,65,3234,3258,1
4,1,2,63,3234,3258,2
4,1,2,35,3234,3258,3
4,1,1,20,3234,3258,4
4,1,1,15,3234,3258,5
4,1,1,43,3234,3258,6
4,1,1,20,3234,3258,7
4,1,1,2,3234,3258,8
5,1,2,68,3235,3258,1
1,1,2,52,3236,2759,1
1,1,2,83,3236,2759,2
2,1,2,55,3237,2759,1
2,1,1,54,3237,2759,2
3,1,1,27,3238,2759,1
3,1,2,27,3238,2759,2
4,1,2,52,3239,2759,1
4,1,1,57,3239,2759,2
5,1,2,1,3240,2759,5
5,1,2,41,3240,2759,2
5,1,2,17,3240,2759,3
5,1,1,15,3240,2759,4
5,1,1,48,3240,2759,1
1,1,1,64,3241,3585,1
1,1,2,65,3241,3585,2
1,1,1,24,3241,3585,3
2,1,1,47,3242,3585,1
3,1,1,19,3243,3585,4
3,1,1,23,3243,3585,3
3,1,1,50,3243,3585,2
3,1,2,50,3243,3585,1
4,1,1,40,3244,3585,1
4,1,2,39,3244,3585,2
4,1,1,8,3244,3585,3
5,1,2,63,3245,3585,1
5,1,2,35,3245,3585,2
5,1,1,2,3245,3585,3
1,1,2,50,3246,3120,1
2,1,2,20,3247,3120,4
2,1,1,53,3247,3120,1
2,1,2,50,3247,3120,2
2,1,2,24,3247,3120,3
3,1,2,61,3248,3120,1
3,1,2,40,3248,3120,2
4,1,1,30,3249,3120,1
5,1,1,57,3250,3120,1
5,1,2,62,3250,3120,2
5,1,2,28,3250,3120,3
5,1,2,25,3250,3120,4
1,1,2,45,3251,3249,1
1,1,2,19,3251,3249,2
1,1,2,6,3251,3249,3
2,1,2,24,3252,3249,1
3,1,1,60,3253,3249,1
3,1,2,63,3253,3249,2
3,1,2,70,3253,3249,3
4,1,1,65,3254,3249,1
4,1,2,60,3254,3249,2
4,1,2,40,3254,3249,3
4,1,1,27,3254,3249,4
5,1,1,64,3255,3249,1
5,1,2,28,3255,3249,3
5,1,2,55,3255,3249,2
1,1,2,38,3256,3129,2
1,1,2,79,3256,3129,1
2,1,1,70,3257,3129,1
2,1,2,71,3257,3129,2
3,1,2,40,3258,3129,2
3,1,1,60,3258,3129,1
3,1,1,13,3258,3129,3
3,1,1,20,3258,3129,4
4,1,2,52,3259,3129,1
4,1,2,32,3259,3129,2
4,1,1,8,3259,3129,4
4,1,2,25,3259,3129,3
4,1,1,1,3259,3129,5
5,1,1,10,3260,3129,3
5,1,2,6,3260,3129,4
5,1,1,40,3260,3129,1
5,1,2,40,3260,3129,2
1,1,1,8,3261,3842,3
1,1,1,47,3261,3842,1
1,1,2,46,3261,3842,2
2,1,2,52,3262,3842,1
2,1,1,12,3262,3842,3
2,1,2,14,3262,3842,2
3,1,2,44,3263,3842,2
3,1,2,19,3263,3842,4
3,1,1,22,3263,3842,3
3,1,1,44,3263,3842,1
4,1,2,69,3264,3842,2
4,1,1,46,3264,3842,1
5,1,2,60,3265,3842,2
5,1,2,16,3265,3842,3
5,1,1,13,3265,3842,4
5,1,1,54,3265,3842,1
1,1,2,38,3266,3281,2
1,1,2,68,3266,3281,1
2,1,1,33,3267,3281,2
2,1,2,69,3267,3281,1
3,1,1,72,3268,3281,1
3,1,2,68,3268,3281,2
3,1,2,33,3268,3281,3
4,1,1,62,3269,3281,1
4,1,2,27,3269,3281,3
4,1,2,60,3269,3281,2
5,1,1,76,3270,3281,1
5,1,1,33,3270,3281,2
1,1,2,90,3271,2770,1
2,1,1,72,3272,2770,1
2,1,1,46,3272,2770,2
2,1,2,43,3272,2770,3
3,1,1,48,3273,2770,1
3,1,2,40,3273,2770,2
3,1,1,8,3273,2770,3
4,1,1,64,3274,2770,1
4,1,2,64,3274,2770,2
4,1,2,27,3274,2770,3
5,1,1,60,3275,2770,1
5,1,2,60,3275,2770,2
5,1,1,35,3275,2770,3
5,1,1,30,3275,2770,4
1,1,1,57,3276,2653,1
1,1,1,32,3276,2653,6
1,1,2,12,3276,2653,5
1,1,1,24,3276,2653,4
1,1,2,32,3276,2653,3
1,1,2,56,3276,2653,2
2,1,2,57,3277,2653,2
2,1,1,58,3277,2653,1
2,1,2,22,3277,2653,3
3,1,2,45,3278,2653,2
3,1,1,51,3278,2653,1
3,1,2,11,3278,2653,3
3,1,1,15,3278,2653,4
5,1,1,6,3279,2653,3
5,1,2,13,3279,2653,2
5,1,2,36,3279,2653,1
5,1,1,40,3279,2653,4
5,1,1,60,3279,2653,5
1,1,1,13,3280,3183,3
1,1,1,17,3280,3183,2
1,1,2,39,3280,3183,1
2,1,1,38,3281,3183,1
2,1,2,20,3281,3183,3
2,1,2,38,3281,3183,2
2,1,2,18,3281,3183,4
4,1,2,13,3282,3183,4
4,1,2,36,3282,3183,2
4,1,1,36,3282,3183,1
4,1,1,12,3282,3183,5
4,1,2,18,3282,3183,3
5,1,1,59,3283,3183,1
1,1,2,20,3284,3162,3
1,1,1,17,3284,3162,4
1,1,2,47,3284,3162,2
1,1,1,46,3284,3162,1
2,1,2,46,3285,3162,4
2,1,2,78,3285,3162,3
2,1,2,51,3285,3162,2
2,1,1,54,3285,3162,1
3,1,2,63,3286,3162,2
3,1,1,43,3286,3162,1
4,1,1,9,3287,3162,2
4,1,2,35,3287,3162,1
5,1,2,55,3288,3162,1
5,1,2,30,3288,3162,2
1,1,2,76,3289,3119,1
2,1,1,62,3290,3119,1
2,1,1,25,3290,3119,2
2,1,2,25,3290,3119,3
2,1,1,9,3290,3119,4
2,1,1,3,3290,3119,5
3,1,2,3,3291,3119,4
3,1,2,20,3291,3119,3
3,1,1,20,3291,3119,2
3,1,2,22,3291,3119,1
4,1,2,67,3292,3119,2
4,1,1,59,3292,3119,1
5,1,2,20,3293,3119,6
5,1,1,18,3293,3119,5
5,1,1,22,3293,3119,4
5,1,2,26,3293,3119,3
5,1,2,49,3293,3119,2
5,1,1,47,3293,3119,1
5,1,1,4,3293,3119,7
1,1,1,58,3294,2954,1
1,1,2,59,3294,2954,2
1,1,2,34,3294,2954,3
2,1,1,65,3295,2954,1
2,1,2,67,3295,2954,2
3,1,2,50,3296,2954,1
3,1,2,27,3296,2954,2
3,1,2,16,3296,2954,3
4,1,1,59,3297,2954,1
4,1,1,12,3297,2954,5
4,1,1,25,3297,2954,4
4,1,2,31,3297,2954,3
4,1,2,54,3297,2954,2
5,1,2,5,3298,2954,3
5,1,2,28,3298,2954,2
5,1,1,26,3298,2954,1
1,1,1,86,3299,3068,1
1,1,2,56,3299,3068,2
2,1,2,18,3300,3068,2
2,1,2,47,3300,3068,1
2,1,2,16,3300,3068,3
2,1,2,9,3300,3068,4
4,1,2,50,3301,3068,1
4,1,2,15,3301,3068,2
5,1,2,73,3302,3068,1
1,1,2,43,3303,3816,1
1,1,2,27,3303,3816,2
1,1,2,15,3303,3816,3
2,1,2,38,3304,3816,2
2,1,1,39,3304,3816,1
2,1,2,9,3304,3816,4
2,1,1,13,3304,3816,7
2,1,1,19,3304,3816,6
2,1,2,17,3304,3816,5
3,1,2,55,3305,3816,1
3,1,1,27,3305,3816,2
3,1,1,30,3305,3816,3
4,1,1,35,3306,3816,1
4,1,2,39,3306,3816,2
5,1,1,86,3307,3816,1
1,1,1,53,3308,3718,1
2,1,2,68,3309,3718,1
2,1,1,66,3309,3718,2
4,1,1,55,3310,3718,2
4,1,2,63,3310,3718,3
1,1,1,58,3311,2715,1
1,1,2,45,3311,2715,2
1,1,2,15,3311,2715,3
1,1,1,12,3311,2715,4
2,1,1,58,3312,2715,1
2,1,2,53,3312,2715,2
2,1,2,26,3312,2715,4
2,1,1,16,3312,2715,3
3,1,2,55,3313,2715,1
3,1,1,33,3313,2715,2
3,1,1,23,3313,2715,4
3,1,2,24,3313,2715,3
4,1,2,75,3314,2715,1
5,1,1,28,3315,2715,1
5,1,1,9,3315,2715,4
5,1,1,10,3315,2715,3
5,1,2,28,3315,2715,2
1,1,1,53,3316,3304,1
1,1,2,43,3316,3304,2
1,1,1,20,3316,3304,3
1,1,1,15,3316,3304,4
1,1,1,13,3316,3304,5
2,1,1,48,3317,3304,1
4,1,1,36,3318,3304,1
4,1,2,29,3318,3304,3
4,1,2,58,3318,3304,2
5,1,1,21,3319,3304,3
5,1,1,55,3319,3304,1
5,1,2,46,3319,3304,2
5,1,2,14,3319,3304,4
1,1,2,9,3320,2683,4
1,1,2,13,3320,2683,3
1,1,2,2,3320,2683,5
1,1,1,26,3320,2683,1
1,1,2,28,3320,2683,2
2,1,2,55,3321,2683,2
2,1,1,60,3321,2683,1
3,1,2,17,3322,2683,4
3,1,1,87,3322,2683,5
3,1,1,25,3322,2683,2
3,1,1,24,3322,2683,3
3,1,2,49,3322,2683,1
4,1,1,30,3323,2683,3
4,1,2,30,3323,2683,2
4,1,2,60,3323,2683,1
5,1,2,65,3324,2683,3
5,1,1,13,3324,2683,4
5,1,2,40,3324,2683,2
5,1,1,40,3324,2683,1
1,1,2,80,3325,2665,2
1,1,1,80,3325,2665,1
2,1,2,57,3326,2665,2
2,1,1,55,3326,2665,1
4,1,2,87,3327,2665,1
1,1,2,15,3328,3401,4
1,1,2,22,3328,3401,3
1,1,2,50,3328,3401,2
1,1,1,53,3328,3401,1
2,1,2,52,3329,3401,2
2,1,1,54,3329,3401,1
2,1,1,53,3329,3401,3
2,1,2,91,3329,3401,4
2,1,1,89,3329,3401,5
2,1,1,20,3329,3401,6
3,1,1,78,3330,3401,1
4,1,1,23,3331,3401,2
4,1,2,68,3331,3401,1
1,1,1,57,3332,3370,1
1,1,2,37,3332,3370,2
1,1,1,10,3332,3370,3
1,1,2,60,3332,3370,4
1,1,1,5,3332,3370,5
2,1,2,64,3333,3370,1
3,1,1,36,3334,3370,4
3,1,2,40,3334,3370,3
3,1,2,62,3334,3370,2
3,1,1,62,3334,3370,1
3,1,2,70,3334,3370,5
4,1,2,49,3335,3370,1
5,1,1,71,3336,3370,1
5,1,2,68,3336,3370,2
5,1,2,41,3336,3370,3
5,1,1,14,3336,3370,4
1,1,1,98,3337,3313,1
1,1,2,98,3337,3313,2
2,1,1,70,3338,3313,1
2,1,2,63,3338,3313,2
3,1,1,47,3339,3313,1
3,1,2,40,3339,3313,2
3,1,2,13,3339,3313,3
3,1,1,14,3339,3313,4
4,1,2,62,3340,3313,2
4,1,1,34,3340,3313,3
4,1,1,43,3340,3313,4
4,1,1,72,3340,3313,1
5,1,2,20,3341,3313,3
5,1,1,30,3341,3313,2
5,1,2,52,3341,3313,1
1,1,1,53,3342,3584,2
1,1,1,88,3342,3584,3
1,1,2,89,3342,3584,4
1,1,2,52,3342,3584,1
3,1,2,17,3343,3584,4
3,1,1,27,3343,3584,3
3,1,2,50,3343,3584,2
3,1,1,57,3343,3584,1
5,1,2,64,3344,3584,3
5,1,1,60,3344,3584,1
5,1,1,31,3344,3584,2
1,1,1,37,3345,3336,1
1,1,2,38,3345,3336,2
2,1,1,75,3346,3336,2
2,1,2,78,3346,3336,1
3,1,1,60,3347,3336,1
3,1,2,60,3347,3336,2
3,1,1,25,3347,3336,3
5,1,1,52,3348,3336,1
5,1,2,54,3348,3336,2
5,1,1,24,3348,3336,3
1,1,2,46,3349,3211,2
1,1,2,73,3349,3211,1
2,1,1,48,3350,3211,1
2,1,2,51,3350,3211,2
3,1,1,62,3351,3211,1
3,1,2,61,3351,3211,2
3,1,2,40,3351,3211,3
4,1,1,67,3352,3211,1
5,1,1,65,3353,3211,1
1,1,2,61,3354,2997,1
2,1,1,40,3355,2997,1
2,1,2,40,3355,2997,2
2,1,1,22,3355,2997,3
2,1,2,10,3355,2997,4
3,1,2,31,3356,2997,1
3,1,2,12,3356,2997,2
4,1,1,39,3357,2997,1
4,1,2,39,3357,2997,2
4,1,1,20,3357,2997,3
4,1,1,15,3357,2997,4
5,1,2,81,3358,2997,1
2,1,2,67,3359,2875,5
2,1,1,30,3359,2875,3
2,1,2,25,3359,2875,4
2,1,1,55,3359,2875,1
