"VIV_SEL","FOLIO","FAC_VIV","P1_1","P1_2"
5,902005,2963,6,1
1,902008,2483,4,1
2,902008,2483,1,1
3,902008,2483,4,1
4,902008,2483,3,1
5,902008,2483,1,1
1,902055,3175,3,1
2,902055,3175,3,1
3,902055,3175,3,1
4,902055,3175,2,1
5,902055,3175,5,1
1,902156,3896,1,1
2,902156,3896,1,1
3,902156,3896,4,1
5,902156,3896,4,1
1,902486,3674,3,1
3,902486,3674,3,1
4,902486,3674,2,1
1,902508,4637,1,1
4,902508,4637,4,1
5,902508,4637,2,1
1,902792,2831,3,1
2,902792,2831,3,1
3,902792,2831,4,1
4,902792,2831,4,1
5,902792,2831,3,1
1,903058,3171,3,1
3,903058,3171,2,1
4,903058,3171,4,1
5,903058,3171,4,1
1,903076,2445,3,1
2,903076,2445,4,1
3,903076,2445,4,1
4,903076,2445,3,1
5,903076,2445,1,1
1,903131,4561,2,1
3,903131,4561,2,1
4,903131,4561,4,1
5,903131,4561,5,1
3,903179,3665,2,1
5,903179,3665,1,1
1,903398,2346,4,1
2,903398,2346,5,1
3,903398,2346,5,1
4,903398,2346,5,1
5,903398,2346,7,1
1,903489,2747,3,1
2,903489,2747,3,1
3,903489,2747,2,1
4,903489,2747,7,1
5,903489,2747,3,1
1,903628,1854,5,1
2,903628,1854,1,1
3,903628,1854,2,1
4,903628,1854,2,1
5,903628,1854,2,1
1,903703,4210,2,1
2,903703,4210,1,1
4,903703,4210,4,1
5,903703,4210,1,1
1,903852,2536,3,1
2,903852,2536,1,1
3,903852,2536,4,1
4,903852,2536,1,1
5,903852,2536,4,1
1,903939,2885,2,1
3,903939,2885,3,1
4,903939,2885,2,1
5,903939,2885,2,1
1,903971,2395,3,1
2,903971,2395,4,1
3,903971,2395,2,1
4,903971,2395,5,1
5,903971,2395,4,1
2,904068,3288,2,1
3,904068,3288,4,1
4,904068,3288,5,1
5,904068,3288,4,1
1,904180,2800,4,1
2,904180,2800,1,1
3,904180,2800,1,1
4,904180,2800,3,1
5,904180,2800,3,1
1,904304,2299,3,1
2,904304,2299,3,1
3,904304,2299,4,1
5,904304,2299,3,1
1,904327,2554,2,1
2,904327,2554,8,1
3,904327,2554,4,1
4,904327,2554,4,1
1,904412,2815,4,2
2,904412,2815,3,1
3,904412,2815,6,2
4,904412,2815,4,1
5,904412,2815,4,1
1,904422,2398,1,1
2,904422,2398,3,1
3,904422,2398,5,2
4,904422,2398,4,1
5,904422,2398,2,1
1,904468,2509,7,2
2,904468,2509,1,1
