"EDICION","ANIO","TLOC","EST_DIS","UPM_DIS","REGION","FOLIO","VIV_SEL","HOGAR","N_REN","P3_2","P3_5","P4_1","P4_5","P5_1_3","P5_1_4","P5_1_6","P5_1_5","P5_1_1","P5_1_2","P6_1_4","P6_1_3","P6_1_1","P6_1_2","P6_1_5","P9_1","P10_1","P11_3_1","P11_3_2","P11_3_4","P14_1","GRA","NIV","P10_4","P3_11","P5_23","P6_2_2","P6_17","P8_1","P10_7","P11_3_9","P14_2_3","P14_2_2","P14_2_1","P14_2_4","SEXO","EDAD","FAC_HOG","P1_1","P1_2","FAC_VIV"
3,2021,1,49,495,1,3050,3,1,1,5,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,3,6,1,1,2,2,1,1,1,1,2,1,1,2,1,36,2987,5,1,2987
3,2021,1,49,495,1,3051,4,1,1,6,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,4,8,1,1,1,1,1,1,1,2,1,1,2,2,1,28,2987,1,1,2987
3,2021,1,49,495,1,3052,5,1,1,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,9,2,1,2,2,2,3,6,1,1,2,2,1,2,2,2,2,1,2,2,2,31,2987,4,1,2987
3,2021,1,49,496,1,3053,1,1,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,1,1,2,2,3,2,2,2,2,2,2,2,1,18,2440,4,1,2440
3,2021,1,49,496,1,3054,2,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,3,1,2,2,2,1,2,2,2,2,1,1,2,1,57,2440,4,1,2440
3,2021,1,49,496,1,3055,3,1,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,6,2,1,1,2,2,2,1,1,2,2,2,1,2,2,54,2440,2,1,2440
3,2021,1,49,496,1,3056,4,1,3,6,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1,1,2,2,3,2,2,2,2,2,2,2,1,18,2440,4,1,2440
3,2021,1,49,496,1,3057,5,1,2,5,8,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,59,2440,2,1,2440
3,2021,1,49,497,1,3058,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,2,1,2,2,1,2,2,1,2,2,1,2,2,40,2788,3,1,2788
3,2021,1,49,497,1,3059,2,1,1,6,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,3,6,1,1,2,2,1,2,1,2,2,1,2,2,1,21,2788,1,1,2788
3,2021,1,49,497,1,3060,3,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,6,2,1,2,1,1,2,1,1,2,2,2,1,2,1,51,2788,2,1,2788
3,2021,1,49,497,1,3061,4,1,2,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,1,1,2,3,2,1,1,2,1,2,2,1,32,2788,5,1,2788
3,2021,1,49,497,1,3062,5,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,5,8,1,1,2,1,2,1,2,2,2,1,2,2,1,27,2788,4,1,2788
3,2021,2,46,498,1,3063,1,1,1,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,2,2,2,2,3,2,2,2,2,2,2,2,1,76,4081,2,1,4081
3,2021,2,46,498,1,3064,2,1,2,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,3,2,1,2,2,2,2,2,2,38,4081,5,1,4081
3,2021,2,46,498,1,3065,3,1,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,6,2,1,2,2,3,2,2,2,2,2,2,2,2,40,4081,5,1,4081
3,2021,2,46,498,1,3066,4,1,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,2,2,1,2,2,2,2,2,1,40,4081,5,1,4081
3,2021,2,46,498,1,3067,5,1,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,3,2,1,2,2,2,2,1,2,2,2,1,2,2,32,4081,6,1,4081
3,2021,2,46,498,1,3068,6,1,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,2,1,2,2,1,2,1,33,4081,2,1,4081
3,2021,2,46,498,1,3069,7,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,1,1,2,2,2,2,2,1,2,1,1,2,2,40,4081,4,1,4081
3,2021,2,46,498,1,3070,8,1,2,6,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,3,2,1,1,2,2,2,2,1,28,4081,2,1,4081
3,2021,2,46,498,1,3071,9,1,3,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,1,1,2,2,2,2,2,1,2,1,1,2,2,54,4081,3,1,4081
3,2021,2,46,498,1,3072,11,1,1,6,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,2,1,1,2,2,2,2,2,33,4081,5,1,4081
3,2021,2,46,498,1,3073,12,1,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,6,1,1,2,2,2,2,1,2,2,1,1,2,2,53,4081,3,1,4081
3,2021,2,46,498,1,3074,13,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,1,1,2,2,1,2,2,53,4081,8,1,4081
3,2021,2,46,498,1,3075,14,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,2,2,1,2,2,3,2,2,2,2,2,2,2,1,46,4081,1,1,4081
3,2021,2,46,498,1,3076,15,1,5,2,8,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,65,4081,6,1,4081
3,2021,2,46,498,1,3077,16,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,6,2,2,1,2,2,2,2,2,2,2,1,1,2,1,52,4081,4,1,4081
3,2021,2,46,498,1,3078,17,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,31,4081,4,1,4081
3,2021,2,46,498,1,3079,18,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,3,3,1,1,1,2,2,2,1,2,2,2,2,2,1,47,4081,2,1,4081
3,2021,2,46,498,1,3080,19,1,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,4,8,1,1,2,2,3,1,2,2,2,1,2,2,1,24,4081,3,1,4081
3,2021,3,46,499,1,3081,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,6,1,2,2,2,2,2,2,2,2,1,2,2,2,22,4494,2,1,4494
3,2021,3,46,499,1,3082,2,1,1,2,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,2,2,2,2,2,3,2,2,2,1,2,1,2,2,72,4494,1,1,4494
3,2021,3,46,499,1,3083,4,1,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1,1,2,2,3,2,1,2,2,2,2,2,1,26,4494,3,1,4494
3,2021,3,46,499,1,3084,5,1,2,5,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,8,1,1,2,2,2,2,1,2,2,2,2,2,2,52,4494,2,1,4494
3,2021,3,46,499,1,3085,6,1,1,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,2,2,2,2,3,2,2,2,2,2,1,2,1,71,4494,3,1,4494
3,2021,3,46,499,1,3086,7,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,7,1,1,1,2,3,2,1,2,2,1,1,2,1,30,4494,7,1,4494
3,2021,3,46,499,1,3087,8,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,3,2,2,1,2,2,2,2,2,33,4494,3,1,4494
3,2021,3,46,499,1,3088,9,1,2,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,1,1,1,1,2,2,1,2,2,2,2,2,2,31,4494,4,1,4494
3,2021,3,46,499,1,3089,10,1,2,5,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,2,1,2,1,1,2,2,2,2,2,48,4494,4,1,4494
3,2021,3,46,499,1,3090,11,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,9,1,1,2,2,1,6,2,1,1,2,2,2,2,2,2,2,1,2,2,1,28,4494,4,1,4494
3,2021,3,46,499,1,3091,12,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,6,2,1,2,2,3,2,2,2,2,1,1,2,1,60,4494,1,1,4494
3,2021,3,46,499,1,3092,13,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,3,2,1,2,2,2,2,1,2,2,2,1,2,2,41,4494,2,1,4494
3,2021,3,46,499,1,3093,14,1,2,6,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,4,8,1,1,1,2,3,2,1,2,2,1,2,2,2,35,4494,3,1,4494
3,2021,3,46,499,1,3094,15,1,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,7,2,1,2,2,3,2,1,2,2,1,1,2,2,55,4494,2,1,4494
3,2021,3,46,499,1,3095,16,1,2,1,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,3,2,1,2,2,1,2,2,2,25,4494,4,1,4494
3,2021,3,46,499,1,3096,17,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,6,1,1,2,2,2,2,2,2,2,1,1,2,1,22,4494,3,1,4494
3,2021,3,46,499,1,3097,18,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,3,2,2,2,2,2,2,2,2,72,4494,2,1,4494
3,2021,3,46,499,1,3098,20,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,2,2,1,2,2,1,2,2,77,4494,1,1,4494
3,2021,4,48,500,1,3099,1,1,2,5,5,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,1,1,2,2,2,2,1,2,2,2,1,2,2,30,1416,6,1,1416
3,2021,4,48,500,1,3100,2,1,1,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,1,1,2,1,65,1416,2,1,1416
3,2021,4,48,500,1,3101,3,1,2,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,3,6,1,1,2,2,2,2,1,2,2,2,2,2,1,32,1416,2,1,1416
3,2021,4,48,500,1,3102,4,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,1,2,1,1,2,1,46,1416,4,1,1416
3,2021,4,48,500,1,3103,5,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,6,2,2,1,2,2,1,2,2,1,2,2,2,2,1,30,1416,6,1,1416
3,2021,4,48,500,1,3104,6,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,3,3,1,1,2,2,2,2,1,2,2,2,2,2,2,20,1416,5,1,1416
3,2021,4,48,500,1,3105,7,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,8,2,1,2,2,3,2,2,2,2,2,2,2,2,33,1416,5,1,1416
3,2021,4,48,500,1,3106,9,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,2,2,2,2,3,2,2,2,2,2,2,2,2,37,1416,10,1,1416
3,2021,4,48,500,1,3107,10,1,2,5,5,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,1,2,1,2,2,1,1,2,2,22,1416,4,1,1416
3,2021,4,48,500,1,3108,11,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,1,2,3,2,2,2,2,2,2,2,1,46,1416,2,1,1416
3,2021,4,48,500,1,3109,13,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,2,2,2,3,2,2,1,2,2,1,2,1,42,1416,5,1,1416
3,2021,4,48,500,1,3110,14,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,1,2,3,2,2,1,2,2,2,2,2,39,1416,2,1,1416
3,2021,4,48,500,1,3111,15,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,1,2,2,1,2,1,1,2,1,2,2,1,43,1416,4,1,1416
3,2021,4,48,500,1,3112,16,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,3,2,2,1,2,1,2,2,1,33,1416,5,1,1416
3,2021,4,48,500,1,3113,17,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,6,1,1,2,2,3,2,2,2,2,2,2,2,2,23,1416,4,1,1416
3,2021,4,48,500,1,3114,18,1,2,5,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,1,1,2,2,3,2,1,2,2,1,2,2,2,38,1416,2,1,1416
3,2021,4,48,500,1,3115,19,1,2,5,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,3,6,1,1,2,2,3,2,2,2,2,2,2,2,2,31,1416,4,1,1416
3,2021,4,48,500,1,3116,20,1,2,5,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,2,1,1,2,2,3,2,2,1,2,2,2,2,2,55,1416,2,1,1416
3,2021,4,47,501,1,3117,1,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,3,2,2,1,1,2,1,2,2,49,1342,3,1,1342
3,2021,4,47,501,1,3118,2,1,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,2,2,3,2,2,1,2,2,1,2,2,71,1342,1,1,1342
3,2021,4,47,501,1,3119,3,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,3,2,2,2,2,2,2,2,2,53,1342,3,1,1342
3,2021,4,47,501,1,3120,4,1,1,5,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,2,2,3,2,2,1,2,2,1,2,1,30,1342,2,1,1342
3,2021,4,47,501,1,3121,5,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,3,2,2,1,2,2,1,2,2,58,1342,2,1,1342
3,2021,4,47,501,1,3122,6,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,2,2,2,2,3,2,2,2,1,2,1,2,1,70,1342,3,1,1342
3,2021,4,47,501,1,3123,7,1,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,1,2,2,2,2,3,2,2,2,2,2,2,2,1,20,1342,2,1,1342
3,2021,4,47,501,1,3124,8,1,2,6,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,2,2,3,2,2,1,2,2,2,2,2,36,1342,3,1,1342
3,2021,4,47,501,1,3125,9,1,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,3,2,2,1,2,2,1,2,2,66,1342,2,1,1342
3,2021,4,47,501,1,3126,10,1,1,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,2,2,1,2,2,1,2,1,60,1342,1,1,1342
3,2021,4,47,501,1,3127,11,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,2,2,2,2,3,2,2,1,2,2,2,2,2,29,1342,5,1,1342
3,2021,4,47,501,1,3128,12,1,2,5,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,3,2,2,1,1,2,1,2,2,70,1342,2,1,1342
3,2021,4,47,501,1,3129,13,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,2,2,2,2,3,2,2,1,2,2,2,2,2,65,1342,4,1,1342
3,2021,4,47,501,1,3130,14,1,1,5,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,2,2,3,2,2,1,1,2,1,2,1,57,1342,4,1,1342
3,2021,4,47,501,1,3131,15,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,3,2,2,1,2,2,2,2,1,55,1342,3,1,1342
3,2021,4,47,501,1,3132,16,1,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,2,2,3,2,2,1,1,2,1,2,2,39,1342,4,1,1342
3,2021,4,47,501,1,3133,17,1,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,2,2,3,2,2,1,1,2,1,2,2,50,1342,4,1,1342
3,2021,4,47,501,1,3134,18,1,1,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,2,2,3,2,2,1,1,2,1,2,2,61,1342,1,1,1342
3,2021,4,47,501,1,3135,19,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,2,2,2,2,3,2,2,1,2,2,2,2,2,40,1342,4,1,1342
3,2021,4,47,501,1,3136,20,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,3,2,2,1,2,2,2,2,2,32,1342,3,1,1342
3,2021,4,48,502,1,3137,2,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,2,1,2,1,1,2,1,67,2184,2,1,2184
3,2021,4,48,502,1,3138,3,1,1,6,8,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,0,0,2,2,2,2,2,2,2,2,2,2,1,2,1,82,2184,1,1,2184
3,2021,4,48,502,1,3139,4,1,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,2,2,2,2,2,3,2,2,2,1,2,1,2,2,72,2184,1,1,2184
3,2021,4,48,502,1,3140,5,1,1,5,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,3,2,2,2,2,2,2,2,1,47,2184,4,1,2184
3,2021,4,48,502,1,3141,6,1,1,6,8,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,3,2,2,1,2,2,1,2,1,66,2184,1,1,2184
3,2021,4,48,502,1,3142,7,1,1,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,2,2,2,2,3,2,2,1,2,1,1,2,2,85,2184,1,1,2184
3,2021,4,48,502,1,3143,8,1,1,5,8,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,3,2,2,2,2,2,1,2,1,75,2184,2,1,2184
3,2021,4,48,502,1,3144,9,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,3,2,2,2,2,2,2,2,2,64,2184,2,1,2184
3,2021,4,48,502,1,3145,10,1,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,2,2,2,2,3,2,2,1,2,2,1,2,2,72,2184,1,1,2184
3,2021,4,48,502,1,3146,11,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,1,1,2,1,2,2,60,2184,2,1,2184
3,2021,4,48,502,1,3147,12,1,2,5,8,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,1,1,2,2,3,2,2,2,2,2,1,2,2,68,2184,2,1,2184
3,2021,4,48,502,1,3148,13,1,3,6,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,2,2,1,2,2,2,2,1,2,2,2,2,1,45,2184,5,1,2184
3,2021,4,48,502,1,3149,14,1,1,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,2,1,2,2,2,3,2,2,2,1,1,1,2,1,72,2184,3,1,2184
3,2021,4,48,502,1,3150,15,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1,1,2,2,3,2,2,2,2,2,2,2,2,35,2184,6,1,2184
3,2021,4,48,502,1,3151,16,1,2,5,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,2,2,1,2,1,2,2,67,2184,2,1,2184
3,2021,4,48,502,1,3152,17,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,1,2,2,2,2,2,56,2184,3,1,2184
3,2021,4,48,502,1,3153,18,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,2,2,2,2,2,1,1,2,1,52,2184,3,1,2184
3,2021,4,48,502,1,3154,19,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,1,2,2,3,2,2,2,1,1,1,2,1,61,2184,3,1,2184
3,2021,4,48,502,1,3155,20,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,1,2,3,2,2,1,2,2,1,2,2,64,2184,2,1,2184
3,2021,4,48,502,1,3156,21,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,67,2184,2,1,2184
3,2021,4,48,503,1,3157,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,4,8,1,1,1,1,2,1,1,2,2,1,2,2,2,29,2101,3,1,2101
3,2021,4,48,503,1,3158,3,1,6,6,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,6,2,1,2,2,3,2,1,1,2,2,2,2,1,26,2101,6,1,2101
3,2021,4,48,503,1,3159,4,1,4,6,4,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,8,2,1,2,2,3,2,2,2,2,2,2,2,2,19,2101,4,1,2101
3,2021,4,48,503,1,3160,5,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,51,2101,1,1,2101
3,2021,4,48,503,1,3161,6,1,1,5,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,6,2,1,2,2,3,2,2,2,2,2,2,2,2,37,2101,3,1,2101
3,2021,4,48,503,1,3162,7,1,2,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,49,2101,3,1,2101
3,2021,4,48,503,1,3163,8,1,2,5,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,1,2,2,1,2,2,64,2101,2,1,2101
3,2021,4,48,503,1,3164,9,1,1,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,1,2,2,2,2,2,2,1,1,1,1,2,1,65,2101,3,1,2101
3,2021,4,48,503,1,3165,10,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,3,2,1,2,2,2,2,2,2,2,1,2,2,1,39,2101,3,1,2101
3,2021,4,48,503,1,3166,11,1,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,2,2,3,2,2,2,2,1,1,2,2,55,2101,4,1,2101
3,2021,4,48,503,1,3167,12,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,6,1,1,2,2,2,2,2,2,2,2,2,2,2,55,2101,3,1,2101
3,2021,4,48,503,1,3168,13,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,6,1,1,2,2,2,2,2,2,1,1,1,2,1,35,2101,3,1,2101
3,2021,4,48,503,1,3169,14,1,2,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,8,1,1,1,2,3,1,1,2,1,1,1,2,2,30,2101,4,1,2101
3,2021,4,48,503,1,3170,15,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,3,2,2,2,1,1,1,2,2,67,2101,2,1,2101
3,2021,4,48,503,1,3171,16,1,1,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,87,2101,2,1,2101
3,2021,4,48,503,1,3172,18,1,1,3,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,6,2,1,1,2,2,3,2,1,1,2,2,2,2,1,43,2101,3,1,2101
3,2021,4,48,503,1,3173,19,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,3,2,1,1,2,2,2,2,2,1,2,2,2,2,50,2101,2,1,2101
3,2021,4,47,504,1,3174,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,2,2,2,2,2,3,2,2,2,1,1,2,2,1,43,2061,5,1,2061
3,2021,4,47,504,1,3175,2,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,3,2,2,2,2,2,1,2,2,64,2061,3,1,2061
3,2021,4,47,504,1,3176,3,1,1,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,4,8,1,1,2,2,2,1,2,2,2,1,1,2,1,56,2061,4,1,2061
3,2021,4,47,504,1,3177,4,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,6,1,2,2,2,3,2,2,2,2,2,1,2,1,34,2061,3,1,2061
3,2021,4,47,504,1,3178,5,1,1,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,3,2,2,2,1,2,1,2,1,60,2061,2,1,2061
