FOLIO,VIV_SEL,HOGAR,N_REN,P2_3,SEXO,EDAD,TLOC,REGION,EST_DIS,UPM_DIS,FAC_HOG
5816,18,1,1,1,1,31,2,3,86,932,5154
5816,18,1,2,2,2,33,2,3,86,932,5154
5816,18,1,3,3,1,0,2,3,86,932,5154
5817,1,1,1,1,1,38,2,3,86,933,6439
5817,1,1,2,2,2,39,2,3,86,933,6439
5817,1,1,6,3,2,18,2,3,86,933,6439
5817,1,1,5,3,2,18,2,3,86,933,6439
5817,1,1,3,3,1,22,2,3,86,933,6439
5817,1,1,4,3,1,21,2,3,86,933,6439
5818,2,1,1,1,2,48,2,3,86,933,6439
5819,3,1,1,1,1,23,2,3,86,933,6439
5819,3,1,2,2,2,21,2,3,86,933,6439
5820,4,1,3,3,1,16,2,3,86,933,6439
5820,4,1,2,2,2,35,2,3,86,933,6439
5820,4,1,1,1,1,44,2,3,86,933,6439
5821,6,1,2,2,2,29,2,3,86,933,6439
5821,6,1,1,1,1,30,2,3,86,933,6439
5821,6,1,3,3,2,6,2,3,86,933,6439
5821,6,1,4,3,2,1,2,3,86,933,6439
5822,7,1,1,1,1,46,2,3,86,933,6439
5822,7,1,4,3,1,12,2,3,86,933,6439
5822,7,1,3,3,1,17,2,3,86,933,6439
5822,7,1,2,2,2,45,2,3,86,933,6439
5823,8,1,1,1,1,44,2,3,86,933,6439
5823,8,1,4,3,1,1,2,3,86,933,6439
5823,8,1,3,3,2,10,2,3,86,933,6439
5823,8,1,2,2,2,37,2,3,86,933,6439
5823,8,1,5,3,1,5,2,3,86,933,6439
5824,9,1,5,3,1,16,2,3,86,933,6439
5824,9,1,4,3,1,21,2,3,86,933,6439
5824,9,1,3,3,2,24,2,3,86,933,6439
5824,9,1,2,2,2,46,2,3,86,933,6439
5824,9,1,1,1,1,47,2,3,86,933,6439
5824,9,1,6,3,1,12,2,3,86,933,6439
5825,10,1,2,2,2,34,2,3,86,933,6439
5825,10,1,1,1,1,27,2,3,86,933,6439
5825,10,1,3,3,2,16,2,3,86,933,6439
5825,10,1,4,3,1,13,2,3,86,933,6439
5825,10,1,5,3,2,11,2,3,86,933,6439
5826,11,1,1,1,2,60,2,3,86,933,6439
5826,11,1,2,5,1,21,2,3,86,933,6439
5826,11,1,3,3,2,21,2,3,86,933,6439
5827,12,1,2,3,2,17,2,3,86,933,6439
5827,12,1,1,1,2,54,2,3,86,933,6439
5827,12,1,3,3,2,16,2,3,86,933,6439
5827,12,1,4,3,2,9,2,3,86,933,6439
5828,13,1,1,1,1,58,2,3,86,933,6439
5828,13,1,4,3,2,13,2,3,86,933,6439
5828,13,1,3,3,1,18,2,3,86,933,6439
5828,13,1,2,2,2,50,2,3,86,933,6439
5829,14,1,5,3,2,26,2,3,86,933,6439
5829,14,1,4,5,2,84,2,3,86,933,6439
5829,14,1,3,5,1,86,2,3,86,933,6439
5829,14,1,2,5,2,42,2,3,86,933,6439
5829,14,1,6,5,1,5,2,3,86,933,6439
5829,14,1,1,1,2,51,2,3,86,933,6439
5830,15,1,1,1,1,79,2,3,86,933,6439
5830,15,1,2,2,2,72,2,3,86,933,6439
5831,16,1,3,3,2,32,2,3,86,933,6439
5831,16,1,2,5,1,32,2,3,86,933,6439
5831,16,1,1,1,2,63,2,3,86,933,6439
5831,16,1,4,4,1,9,2,3,86,933,6439
5831,16,1,6,4,2,11,2,3,86,933,6439
5831,16,1,5,4,2,7,2,3,86,933,6439
5832,17,1,2,2,2,27,2,3,86,933,6439
5832,17,1,1,1,1,26,2,3,86,933,6439
5833,18,1,2,2,2,42,2,3,86,933,6439
5833,18,1,5,3,2,15,2,3,86,933,6439
5833,18,1,6,3,2,0,2,3,86,933,6439
5833,18,1,3,3,2,19,2,3,86,933,6439
5833,18,1,4,3,2,17,2,3,86,933,6439
5833,18,1,1,1,1,43,2,3,86,933,6439
5834,19,1,7,3,2,2,2,3,86,933,6439
5834,19,1,2,2,2,41,2,3,86,933,6439
5834,19,1,1,1,1,41,2,3,86,933,6439
5834,19,1,6,3,1,8,2,3,86,933,6439
5834,19,1,5,3,1,14,2,3,86,933,6439
5834,19,1,4,3,2,17,2,3,86,933,6439
5834,19,1,3,3,1,20,2,3,86,933,6439
5835,20,1,8,4,1,1,2,3,86,933,6439
5835,20,1,7,4,2,3,2,3,86,933,6439
5835,20,1,5,3,2,16,2,3,86,933,6439
5835,20,1,4,3,2,21,2,3,86,933,6439
5835,20,1,3,2,2,50,2,3,86,933,6439
5835,20,1,1,1,1,48,2,3,86,933,6439
5835,20,1,6,3,2,13,2,3,86,933,6439
5836,1,1,2,2,2,35,2,3,90,934,7292
5836,1,1,3,3,2,15,2,3,90,934,7292
5836,1,1,4,3,1,12,2,3,90,934,7292
5836,1,1,1,1,1,40,2,3,90,934,7292
5837,2,1,5,3,2,12,2,3,90,934,7292
5837,2,1,3,3,1,20,2,3,90,934,7292
5837,2,1,1,1,1,46,2,3,90,934,7292
5837,2,1,2,2,2,47,2,3,90,934,7292
5837,2,1,4,3,2,16,2,3,90,934,7292
5838,3,1,4,3,1,10,2,3,90,934,7292
5838,3,1,1,1,2,48,2,3,90,934,7292
5838,3,1,2,3,2,17,2,3,90,934,7292
5838,3,1,3,3,2,15,2,3,90,934,7292
5839,4,1,1,1,1,74,2,3,90,934,7292
5840,5,1,3,3,2,20,2,3,90,934,7292
5840,5,1,2,3,1,23,2,3,90,934,7292
5840,5,1,1,1,2,43,2,3,90,934,7292
5841,1,1,1,1,1,55,2,3,87,935,3800
5841,1,1,2,2,2,52,2,3,87,935,3800
5842,2,1,1,1,1,55,2,3,87,935,3800
5842,2,1,3,3,1,18,2,3,87,935,3800
5842,2,1,2,3,1,15,2,3,87,935,3800
5843,3,1,1,1,1,72,2,3,87,935,3800
5844,4,1,1,1,1,34,2,3,87,935,3800
5844,4,1,2,5,2,70,2,3,87,935,3800
5845,7,1,4,3,1,4,2,3,87,935,3800
5845,7,1,3,3,2,3,2,3,87,935,3800
5845,7,1,2,2,2,28,2,3,87,935,3800
5845,7,1,1,1,1,40,2,3,87,935,3800
5845,7,1,5,3,2,9,2,3,87,935,3800
5846,8,1,1,1,2,37,2,3,87,935,3800
5846,8,1,2,3,2,13,2,3,87,935,3800
5847,9,1,3,3,2,20,2,3,87,935,3800
5847,9,1,4,3,1,18,2,3,87,935,3800
5847,9,1,5,3,1,11,2,3,87,935,3800
5847,9,1,2,3,1,28,2,3,87,935,3800
5847,9,1,1,1,2,45,2,3,87,935,3800
5847,9,1,6,3,1,9,2,3,87,935,3800
5847,9,1,7,3,2,2,2,3,87,935,3800
5848,12,1,1,1,2,62,2,3,87,935,3800
5848,12,1,2,2,1,75,2,3,87,935,3800
5848,12,1,3,3,1,29,2,3,87,935,3800
5848,12,1,4,3,1,36,2,3,87,935,3800
5849,13,1,1,1,1,37,2,3,87,935,3800
5849,13,1,2,2,2,31,2,3,87,935,3800
5849,13,1,3,3,1,5,2,3,87,935,3800
5850,14,1,1,1,1,42,2,3,87,935,3800
5850,14,1,2,2,2,38,2,3,87,935,3800
5850,14,1,3,3,1,16,2,3,87,935,3800
5850,14,1,4,3,2,13,2,3,87,935,3800
5850,14,1,5,3,2,4,2,3,87,935,3800
5851,15,1,1,1,1,43,2,3,87,935,3800
5851,15,1,2,2,2,33,2,3,87,935,3800
5851,15,1,3,3,1,4,2,3,87,935,3800
5851,15,1,4,5,2,68,2,3,87,935,3800
5852,16,1,1,1,1,44,2,3,87,935,3800
5852,16,1,6,3,1,5,2,3,87,935,3800
5852,16,1,5,3,1,8,2,3,87,935,3800
5852,16,1,4,3,2,8,2,3,87,935,3800
5852,16,1,2,2,2,43,2,3,87,935,3800
5852,16,1,3,3,2,8,2,3,87,935,3800
5853,17,1,1,1,1,61,2,3,87,935,3800
5853,17,1,3,3,2,17,2,3,87,935,3800
5853,17,1,2,2,2,58,2,3,87,935,3800
5854,18,1,1,1,1,76,2,3,87,935,3800
5855,19,1,1,1,1,35,2,3,87,935,3800
5855,19,1,2,2,2,23,2,3,87,935,3800
5855,19,1,3,3,2,1,2,3,87,935,3800
5856,20,1,3,3,2,21,2,3,87,935,3800
5856,20,1,2,2,2,41,2,3,87,935,3800
5856,20,1,1,1,1,48,2,3,87,935,3800
5856,20,1,4,3,1,20,2,3,87,935,3800
5856,20,1,5,3,1,16,2,3,87,935,3800
5856,20,1,6,3,1,9,2,3,87,935,3800
5857,1,1,3,3,1,26,3,3,88,936,8008
5857,1,1,2,3,1,29,3,3,88,936,8008
5857,1,1,1,1,2,58,3,3,88,936,8008
5857,1,1,4,3,1,24,3,3,88,936,8008
5857,1,1,5,3,2,18,3,3,88,936,8008
5858,2,1,1,1,1,29,3,3,88,936,8008
5858,2,1,2,2,2,31,3,3,88,936,8008
5858,2,1,3,5,1,41,3,3,88,936,8008
5859,3,1,1,1,1,41,3,3,88,936,8008
5859,3,1,2,2,2,39,3,3,88,936,8008
5859,3,1,3,3,1,15,3,3,88,936,8008
5859,3,1,4,3,1,14,3,3,88,936,8008
5859,3,1,5,3,1,4,3,3,88,936,8008
5860,5,1,1,1,1,45,3,3,88,936,8008
5860,5,1,2,5,2,32,3,3,88,936,8008
5861,6,1,1,1,1,46,3,3,88,936,8008
5861,6,1,2,2,2,42,3,3,88,936,8008
5862,7,1,2,2,2,67,3,3,88,936,8008
5862,7,1,1,1,1,77,3,3,88,936,8008
5863,8,1,2,2,2,47,3,3,88,936,8008
5863,8,1,3,5,2,20,3,3,88,936,8008
5863,8,1,1,1,1,59,3,3,88,936,8008
5864,9,1,2,4,1,21,3,3,88,936,8008
5864,9,1,1,1,2,80,3,3,88,936,8008
5865,10,1,2,3,2,22,3,3,88,936,8008
5865,10,1,1,1,2,58,3,3,88,936,8008
5866,11,1,5,4,1,0,3,3,88,936,8008
5866,11,1,1,1,1,63,3,3,88,936,8008
5866,11,1,2,2,2,56,3,3,88,936,8008
5866,11,1,4,5,2,23,3,3,88,936,8008
5866,11,1,3,3,1,25,3,3,88,936,8008
5867,12,1,6,4,2,1,3,3,88,936,8008
5867,12,1,3,3,2,33,3,3,88,936,8008
5867,12,1,4,4,1,13,3,3,88,936,8008
5867,12,1,5,4,1,4,3,3,88,936,8008
5867,12,1,2,2,2,57,3,3,88,936,8008
5867,12,1,1,1,1,60,3,3,88,936,8008
5868,13,1,1,1,2,73,3,3,88,936,8008
5869,14,1,1,1,2,50,3,3,88,936,8008
5869,14,1,2,2,1,40,3,3,88,936,8008
5870,15,1,1,1,1,53,3,3,88,936,8008
5870,15,1,4,3,1,16,3,3,88,936,8008
5870,15,1,3,3,1,25,3,3,88,936,8008
5870,15,1,2,2,2,50,3,3,88,936,8008
5871,16,1,1,1,1,81,3,3,88,936,8008
5871,16,1,2,2,2,60,3,3,88,936,8008
5872,17,1,2,2,2,68,3,3,88,936,8008
5872,17,1,1,1,1,73,3,3,88,936,8008
5872,17,1,3,3,1,50,3,3,88,936,8008
5872,17,1,4,3,1,47,3,3,88,936,8008
5873,18,1,1,1,1,28,3,3,88,936,8008
5874,19,1,1,1,2,48,3,3,88,936,8008
5874,19,1,2,5,2,50,3,3,88,936,8008
5874,19,1,3,3,1,5,3,3,88,936,8008
5875,20,1,2,2,2,29,3,3,88,936,8008
5875,20,1,1,1,1,27,3,3,88,936,8008
5875,20,1,3,3,2,9,3,3,88,936,8008
5876,2,1,1,1,1,57,3,3,88,937,7577
5876,2,1,2,2,2,56,3,3,88,937,7577
5876,2,1,3,3,2,31,3,3,88,937,7577
5876,2,1,4,4,2,10,3,3,88,937,7577
5877,3,1,1,1,1,55,3,3,88,937,7577
5877,3,1,2,3,2,35,3,3,88,937,7577
5878,4,1,1,1,1,68,3,3,88,937,7577
5878,4,1,2,2,2,67,3,3,88,937,7577
5879,5,1,1,1,1,67,3,3,88,937,7577
5879,5,1,2,2,2,65,3,3,88,937,7577
5880,6,1,2,2,2,72,3,3,88,937,7577
5880,6,1,1,1,1,74,3,3,88,937,7577
5880,6,1,3,3,1,36,3,3,88,937,7577
5880,6,1,4,4,1,20,3,3,88,937,7577
5881,7,1,1,1,1,84,3,3,88,937,7577
5882,8,1,1,1,2,86,3,3,88,937,7577
5882,8,1,2,2,2,63,3,3,88,937,7577
5883,9,1,1,3,1,17,3,3,88,937,7577
5883,9,1,2,2,2,40,3,3,88,937,7577
5883,9,1,3,1,1,34,3,3,88,937,7577
5883,9,1,4,3,1,15,3,3,88,937,7577
5883,9,1,5,3,1,15,3,3,88,937,7577
5883,9,1,6,3,2,2,3,3,88,937,7577
5883,9,1,7,3,2,0,3,3,88,937,7577
5884,10,1,1,1,1,69,3,3,88,937,7577
5885,11,1,2,2,2,43,3,3,88,937,7577
5885,11,1,1,1,1,44,3,3,88,937,7577
5885,11,1,3,3,1,12,3,3,88,937,7577
5885,11,1,4,3,2,17,3,3,88,937,7577
5886,12,1,1,1,1,57,3,3,88,937,7577
5886,12,1,2,2,2,51,3,3,88,937,7577
5886,12,1,8,4,1,10,3,3,88,937,7577
5886,12,1,7,4,2,13,3,3,88,937,7577
5886,12,1,6,3,2,18,3,3,88,937,7577
5886,12,1,5,5,2,76,3,3,88,937,7577
5886,12,1,4,5,1,28,3,3,88,937,7577
5886,12,1,3,3,1,32,3,3,88,937,7577
5887,13,1,1,1,2,71,3,3,88,937,7577
5887,13,1,4,4,1,5,3,3,88,937,7577
5887,13,1,3,3,2,32,3,3,88,937,7577
5887,13,1,2,3,2,44,3,3,88,937,7577
5888,14,1,1,1,2,70,3,3,88,937,7577
5889,15,1,2,2,2,54,3,3,88,937,7577
5889,15,1,1,1,1,62,3,3,88,937,7577
5889,15,1,3,3,1,19,3,3,88,937,7577
5890,16,1,1,1,1,37,3,3,88,937,7577
5890,16,1,2,2,2,31,3,3,88,937,7577
5890,16,1,3,3,2,4,3,3,88,937,7577
5891,18,1,2,2,2,41,3,3,88,937,7577
5891,18,1,1,1,1,49,3,3,88,937,7577
5891,18,1,4,3,1,24,3,3,88,937,7577
5891,18,1,3,5,2,72,3,3,88,937,7577
5892,19,1,5,4,2,14,3,3,88,937,7577
5892,19,1,1,1,1,67,3,3,88,937,7577
5892,19,1,2,2,2,69,3,3,88,937,7577
5892,19,1,3,3,1,40,3,3,88,937,7577
5892,19,1,4,5,2,44,3,3,88,937,7577
5892,19,1,6,4,1,9,3,3,88,937,7577
5892,19,1,7,4,2,6,3,3,88,937,7577
5893,20,1,5,3,2,10,3,3,88,937,7577
5893,20,1,6,3,2,8,3,3,88,937,7577
5893,20,1,1,1,1,45,3,3,88,937,7577
5893,20,1,2,2,2,38,3,3,88,937,7577
5893,20,1,3,3,2,19,3,3,88,937,7577
5893,20,1,4,3,2,17,3,3,88,937,7577
5894,1,1,6,3,2,19,4,3,89,938,10716
5894,1,1,5,3,1,20,4,3,89,938,10716
5894,1,1,4,3,1,23,4,3,89,938,10716
5894,1,1,1,1,1,48,4,3,89,938,10716
5894,1,1,2,2,2,45,4,3,89,938,10716
5894,1,1,3,3,2,24,4,3,89,938,10716
5895,2,1,1,1,1,53,4,3,89,938,10716
5895,2,1,2,2,2,54,4,3,89,938,10716
5895,2,1,3,4,1,7,4,3,89,938,10716
5896,3,1,1,1,1,49,4,3,89,938,10716
5896,3,1,2,2,2,45,4,3,89,938,10716
5896,3,1,3,3,2,4,4,3,89,938,10716
5897,4,1,3,5,1,10,4,3,89,938,10716
5897,4,1,1,1,1,29,4,3,89,938,10716
5897,4,1,2,2,2,29,4,3,89,938,10716
5897,4,1,4,3,1,1,4,3,89,938,10716
5898,5,1,2,2,2,33,4,3,89,938,10716
5898,5,1,3,3,1,14,4,3,89,938,10716
5898,5,1,4,3,2,8,4,3,89,938,10716
5898,5,1,1,1,1,43,4,3,89,938,10716
5899,6,1,3,3,1,18,4,3,89,938,10716
5899,6,1,2,2,2,48,4,3,89,938,10716
5899,6,1,4,3,1,10,4,3,89,938,10716
5899,6,1,1,1,1,47,4,3,89,938,10716
5900,7,1,1,1,1,30,4,3,89,938,10716
5900,7,1,2,2,2,22,4,3,89,938,10716
5900,7,1,3,3,1,3,4,3,89,938,10716
5900,7,1,4,3,1,1,4,3,89,938,10716
5901,8,1,1,1,1,33,4,3,89,938,10716
5901,8,1,2,2,2,33,4,3,89,938,10716
5901,8,1,4,3,1,4,4,3,89,938,10716
5901,8,1,3,3,2,1,4,3,89,938,10716
5902,9,1,7,4,2,0,4,3,89,938,10716
5902,9,1,6,3,2,8,4,3,89,938,10716
5902,9,1,5,3,1,12,4,3,89,938,10716
5902,9,1,4,3,2,14,4,3,89,938,10716
5902,9,1,3,3,2,16,4,3,89,938,10716
5902,9,1,2,2,2,37,4,3,89,938,10716
5902,9,1,1,1,1,39,4,3,89,938,10716
5903,10,1,1,1,2,80,4,3,89,938,10716
5904,11,1,1,1,2,81,4,3,89,938,10716
5905,12,1,4,3,1,13,4,3,89,938,10716
5905,12,1,3,3,2,17,4,3,89,938,10716
5905,12,1,2,2,2,39,4,3,89,938,10716
5905,12,1,5,3,2,9,4,3,89,938,10716
5905,12,1,1,1,1,41,4,3,89,938,10716
5906,13,1,4,3,2,12,4,3,89,938,10716
5906,13,1,3,3,1,20,4,3,89,938,10716
5906,13,1,1,1,1,43,4,3,89,938,10716
5906,13,1,2,2,2,45,4,3,89,938,10716
5907,14,1,3,3,2,4,4,3,89,938,10716
5907,14,1,2,2,2,25,4,3,89,938,10716
5907,14,1,1,1,1,29,4,3,89,938,10716
5908,15,1,1,1,1,28,4,3,89,938,10716
5908,15,1,4,3,2,3,4,3,89,938,10716
5908,15,1,3,3,1,5,4,3,89,938,10716
5908,15,1,2,2,2,28,4,3,89,938,10716
5909,16,1,2,3,2,1,4,3,89,938,10716
5909,16,1,1,1,2,23,4,3,89,938,10716
5909,16,1,3,3,1,4,4,3,89,938,10716
5910,17,1,1,1,1,35,4,3,89,938,10716
5910,17,1,2,2,2,33,4,3,89,938,10716
5911,18,1,1,1,1,31,4,3,89,938,10716
5911,18,1,2,2,2,27,4,3,89,938,10716
5911,18,1,3,3,1,8,4,3,89,938,10716
5911,18,1,4,3,1,4,4,3,89,938,10716
5911,18,1,5,3,1,2,4,3,89,938,10716
5912,19,1,1,1,1,28,4,3,89,938,10716
5912,19,1,2,2,2,20,4,3,89,938,10716
5913,20,1,1,1,1,67,4,3,89,938,10716
5913,20,1,2,2,2,60,4,3,89,938,10716
5914,21,1,1,1,1,33,4,3,89,938,10716
5914,21,1,2,2,2,28,4,3,89,938,10716
5914,21,1,3,3,2,10,4,3,89,938,10716
5914,21,1,4,3,1,5,4,3,89,938,10716
5914,21,1,5,3,2,2,4,3,89,938,10716
5915,1,1,1,1,2,42,4,3,89,939,8209
5915,1,1,2,3,1,21,4,3,89,939,8209
5916,2,1,1,1,1,50,4,3,89,939,8209
5916,2,1,2,2,2,41,4,3,89,939,8209
5916,2,1,3,3,1,21,4,3,89,939,8209
5916,2,1,4,3,1,17,4,3,89,939,8209
5917,3,1,1,1,1,92,4,3,89,939,8209
5917,3,1,2,3,1,46,4,3,89,939,8209
5918,4,1,1,1,2,35,4,3,89,939,8209
5918,4,1,2,3,2,17,4,3,89,939,8209
5918,4,1,5,3,1,1,4,3,89,939,8209
5918,4,1,4,3,2,8,4,3,89,939,8209
5918,4,1,3,3,2,10,4,3,89,939,8209
5919,5,1,3,3,2,8,4,3,89,939,8209
5919,5,1,2,3,2,12,4,3,89,939,8209
5919,5,1,1,1,2,29,4,3,89,939,8209
5919,5,1,4,3,2,3,4,3,89,939,8209
5920,6,1,1,1,2,77,4,3,89,939,8209
5920,6,1,2,3,2,39,4,3,89,939,8209
5921,7,1,2,2,2,41,4,3,89,939,8209
5921,7,1,5,3,2,17,4,3,89,939,8209
5921,7,1,1,1,1,42,4,3,89,939,8209
5921,7,1,4,3,1,21,4,3,89,939,8209
5921,7,1,3,3,1,22,4,3,89,939,8209
5922,8,1,2,3,1,24,4,3,89,939,8209
5922,8,1,1,1,2,44,4,3,89,939,8209
5923,9,1,6,3,1,7,4,3,89,939,8209
5923,9,1,5,3,1,14,4,3,89,939,8209
5923,9,1,4,3,1,17,4,3,89,939,8209
5923,9,1,3,3,1,21,4,3,89,939,8209
5923,9,1,2,2,2,38,4,3,89,939,8209
5923,9,1,1,1,1,47,4,3,89,939,8209
5924,10,1,2,3,2,7,4,3,89,939,8209
5924,10,1,3,3,2,3,4,3,89,939,8209
5924,10,1,1,1,2,32,4,3,89,939,8209
5925,11,1,5,3,2,6,4,3,89,939,8209
5925,11,1,4,3,2,14,4,3,89,939,8209
5925,11,1,3,3,1,16,4,3,89,939,8209
5925,11,1,1,1,1,46,4,3,89,939,8209
5925,11,1,2,2,2,35,4,3,89,939,8209
5926,12,1,2,2,2,59,4,3,89,939,8209
5926,12,1,1,1,1,60,4,3,89,939,8209
5927,13,1,3,3,2,19,4,3,89,939,8209
5927,13,1,2,2,2,48,4,3,89,939,8209
5927,13,1,1,1,1,61,4,3,89,939,8209
5927,13,1,4,3,1,14,4,3,89,939,8209
5927,13,1,5,3,2,8,4,3,89,939,8209
5928,14,1,5,3,1,8,4,3,89,939,8209
5928,14,1,4,5,2,15,4,3,89,939,8209
5928,14,1,3,5,2,22,4,3,89,939,8209
5928,14,1,2,2,2,39,4,3,89,939,8209
5928,14,1,1,1,1,33,4,3,89,939,8209
5929,15,1,2,2,2,60,4,3,89,939,8209
5929,15,1,1,1,1,64,4,3,89,939,8209
5930,16,1,2,2,2,65,4,3,89,939,8209
5930,16,1,3,3,2,30,4,3,89,939,8209
5930,16,1,1,1,1,70,4,3,89,939,8209
5930,16,1,5,4,1,8,4,3,89,939,8209
5930,16,1,4,4,2,15,4,3,89,939,8209
5931,17,1,3,2,1,37,4,3,89,939,8209
5931,17,1,2,5,1,16,4,3,89,939,8209
5931,17,1,1,1,2,37,4,3,89,939,8209
5932,19,1,4,3,2,0,4,3,89,939,8209
5932,19,1,2,2,2,21,4,3,89,939,8209
5932,19,1,3,3,2,4,4,3,89,939,8209
5932,19,1,1,1,1,24,4,3,89,939,8209
5933,20,1,1,1,2,29,4,3,89,939,8209
5933,20,1,2,3,1,2,4,3,89,939,8209
5933,20,1,3,3,2,7,4,3,89,939,8209
5934,21,1,1,1,1,69,4,3,89,939,8209
5935,22,1,2,2,2,63,4,3,89,939,8209
5935,22,1,1,1,1,69,4,3,89,939,8209
5936,1,1,1,1,2,80,1,5,98,940,16043
5937,2,1,2,5,2,60,1,5,98,940,16043
5937,2,1,1,1,2,42,1,5,98,940,16043
5938,3,1,1,1,1,34,1,5,98,940,16043
5939,4,1,2,2,2,45,1,5,98,940,16043
5939,4,1,1,1,1,50,1,5,98,940,16043
5940,5,1,2,2,2,77,1,5,98,940,16043
5940,5,1,1,1,1,80,1,5,98,940,16043
5940,5,1,3,3,2,53,1,5,98,940,16043
5941,1,1,1,1,1,62,1,5,96,941,7566
5941,1,1,2,2,2,62,1,5,96,941,7566
5942,2,1,1,1,1,32,1,5,96,941,7566
5942,2,1,4,3,1,7,1,5,96,941,7566
5942,2,1,3,3,2,9,1,5,96,941,7566
5942,2,1,2,2,2,31,1,5,96,941,7566
5943,3,1,1,1,1,64,1,5,96,941,7566
5943,3,1,2,2,2,73,1,5,96,941,7566
5944,4,1,1,1,1,23,1,5,96,941,7566
5945,5,1,2,2,2,30,1,5,96,941,7566
5945,5,1,1,1,1,34,1,5,96,941,7566
5945,5,1,3,3,1,13,1,5,96,941,7566
5945,5,1,4,3,2,11,1,5,96,941,7566
5946,2,1,2,2,2,31,1,5,98,942,15441
5946,2,1,1,1,1,35,1,5,98,942,15441
5947,3,1,1,1,2,72,1,5,98,942,15441
5947,3,1,2,3,1,37,1,5,98,942,15441
5948,4,1,2,5,1,34,1,5,98,942,15441
5948,4,1,1,1,2,63,1,5,98,942,15441
5948,4,1,3,3,2,37,1,5,98,942,15441
5948,4,1,4,4,2,3,1,5,98,942,15441
5949,5,1,1,1,1,56,1,5,98,942,15441
5949,5,1,2,2,2,52,1,5,98,942,15441
5949,5,1,3,3,1,32,1,5,98,942,15441
5949,5,1,4,3,2,26,1,5,98,942,15441
5949,5,1,5,3,1,29,1,5,98,942,15441
5950,1,1,1,1,2,45,1,5,96,943,10057
5950,1,1,2,3,2,17,1,5,96,943,10057
5950,1,2,1,1,1,29,1,5,96,943,10057
5950,1,2,2,2,2,32,1,5,96,943,10057
5950,1,2,3,5,1,15,1,5,96,943,10057
5950,1,2,4,5,1,13,1,5,96,943,10057
5950,1,2,5,3,2,5,1,5,96,943,10057
5951,2,1,1,1,2,29,1,5,96,943,10057
5951,2,1,2,5,1,27,1,5,96,943,10057
5951,2,1,3,5,2,48,1,5,96,943,10057
5951,2,1,4,5,2,26,1,5,96,943,10057
5951,2,1,5,5,1,6,1,5,96,943,10057
5951,2,1,6,3,2,2,1,5,96,943,10057
5952,3,1,1,1,1,43,1,5,96,943,10057
5952,3,1,6,3,1,10,1,5,96,943,10057
5952,3,1,5,3,1,14,1,5,96,943,10057
5952,3,1,4,3,2,15,1,5,96,943,10057
5952,3,1,3,3,1,17,1,5,96,943,10057
5952,3,1,2,2,2,38,1,5,96,943,10057
5953,4,1,2,2,2,50,1,5,96,943,10057
5953,4,1,1,1,1,51,1,5,96,943,10057
5953,4,1,3,3,2,34,1,5,96,943,10057
5953,4,1,9,4,1,11,1,5,96,943,10057
5953,4,1,4,5,1,34,1,5,96,943,10057
5953,4,1,7,4,1,8,1,5,96,943,10057
5953,4,1,6,4,1,12,1,5,96,943,10057
5953,4,1,5,3,1,18,1,5,96,943,10057
5953,4,1,8,3,2,29,1,5,96,943,10057
5954,5,1,2,2,1,29,1,5,96,943,10057
5954,5,1,1,1,2,26,1,5,96,943,10057
5954,5,1,4,3,1,7,1,5,96,943,10057
5954,5,1,3,3,1,9,1,5,96,943,10057
5955,1,1,4,3,1,11,1,5,96,944,9508
5955,1,1,3,5,1,27,1,5,96,944,9508
5955,1,1,2,2,2,29,1,5,96,944,9508
5955,1,1,1,1,1,25,1,5,96,944,9508
5955,1,1,6,3,2,2,1,5,96,944,9508
5955,1,1,5,3,2,9,1,5,96,944,9508
5956,2,1,1,1,2,73,1,5,96,944,9508
5957,3,1,2,2,2,26,1,5,96,944,9508
5957,3,1,1,1,1,33,1,5,96,944,9508
5957,3,1,3,3,1,7,1,5,96,944,9508
5957,3,1,4,3,2,5,1,5,96,944,9508
5958,4,1,1,1,1,31,1,5,96,944,9508
5958,4,1,2,2,2,27,1,5,96,944,9508
5958,4,1,3,3,1,7,1,5,96,944,9508
5958,4,1,4,3,2,6,1,5,96,944,9508
5958,4,1,5,3,2,3,1,5,96,944,9508
5959,5,1,1,1,1,58,1,5,96,944,9508
5959,5,1,2,2,2,58,1,5,96,944,9508
5959,5,1,3,3,1,26,1,5,96,944,9508
5959,5,1,4,3,2,34,1,5,96,944,9508
5959,5,1,5,5,1,33,1,5,96,944,9508
5959,5,1,6,4,1,7,1,5,96,944,9508
5959,5,1,7,4,2,4,1,5,96,944,9508
5960,1,1,3,3,2,14,1,5,96,945,8138
5960,1,1,2,2,2,42,1,5,96,945,8138
5960,1,1,1,1,1,51,1,5,96,945,8138
5960,1,1,4,3,1,17,1,5,96,945,8138
5961,2,1,3,3,1,22,1,5,96,945,8138
5961,2,1,2,3,1,26,1,5,96,945,8138
5961,2,1,1,1,2,50,1,5,96,945,8138
5961,2,1,4,3,2,6,1,5,96,945,8138
5962,3,1,1,1,2,57,1,5,96,945,8138
5962,3,1,2,3,1,23,1,5,96,945,8138
5963,4,1,1,1,1,48,1,5,96,945,8138
5963,4,1,2,2,2,42,1,5,96,945,8138
5964,5,1,1,1,1,37,1,5,96,945,8138
5964,5,1,2,2,2,36,1,5,96,945,8138
5964,5,1,3,3,1,10,1,5,96,945,8138
