"LLAVESDE","LLAVEVIV","LLAVEHOG","PAREN","SEXO","EDAD","FOLIO","VIV_SEL","HOGAR","N_REN","TLOC","REGION","EST_DIS","UPM_DIS","FAC_HOG"
1256206102,1256206,12562061,2,2,38,12562,6,1,2,4,2,136,1591,1218
1256206103,1256206,12562061,3,2,14,12562,6,1,3,4,2,136,1591,1218
1256302101,1256302,12563021,1,1,46,12563,2,1,1,1,3,58,844,5426
1256302102,1256302,12563021,2,2,33,12563,2,1,2,1,3,58,844,5426
1256302103,1256302,12563021,3,2,12,12563,2,1,3,1,3,58,844,5426
1256302104,1256302,12563021,3,2,9,12563,2,1,4,1,3,58,844,5426
1256409101,1256409,12564091,1,1,55,12564,9,1,1,2,2,27,276,1431
1256409102,1256409,12564091,3,1,25,12564,9,1,2,2,2,27,276,1431
1256503101,1256503,12565031,1,1,52,12565,3,1,1,1,2,163,1947,1591
1256503102,1256503,12565031,2,2,57,12565,3,1,2,1,2,163,1947,1591
1256503103,1256503,12565031,5,2,79,12565,3,1,3,1,2,163,1947,1591
1256503104,1256503,12565031,3,1,23,12565,3,1,4,1,2,163,1947,1591
1256503105,1256503,12565031,3,2,21,12565,3,1,5,1,2,163,1947,1591
1256601101,1256601,12566011,1,2,67,12566,1,1,1,1,4,49,617,4132
1256601102,1256601,12566011,3,1,42,12566,1,1,2,1,4,49,617,4132
1256601103,1256601,12566011,4,2,17,12566,1,1,3,1,4,49,617,4132
1256601104,1256601,12566011,4,2,18,12566,1,1,4,1,4,49,617,4132
1256702101,1256702,12567021,1,2,51,12567,2,1,1,1,2,30,335,1555
1256702102,1256702,12567021,3,2,27,12567,2,1,2,1,2,30,335,1555
1256805101,1256805,12568051,1,2,63,12568,5,1,1,1,5,121,1438,4413
1256805102,1256805,12568051,2,1,68,12568,5,1,2,1,5,121,1438,4413
1256904101,1256904,12569041,1,2,53,12569,4,1,1,2,4,48,559,5687
1256904102,1256904,12569041,3,1,30,12569,4,1,2,2,4,48,559,5687
1257007101,1257007,12570071,1,2,71,12570,7,1,1,4,2,160,1846,1388
1257111101,1257111,12571111,1,2,44,12571,11,1,1,2,5,116,1407,6595
1257111102,1257111,12571111,3,2,16,12571,11,1,2,2,5,116,1407,6595
1257201101,1257201,12572011,1,1,52,12572,1,1,1,1,1,11,124,3086
1257201102,1257201,12572011,2,2,42,12572,1,1,2,1,1,11,124,3086
1257201103,1257201,12572011,3,2,17,12572,1,1,3,1,1,11,124,3086
1257201104,1257201,12572011,3,1,13,12572,1,1,4,1,1,11,124,3086
1257201105,1257201,12572011,3,2,11,12572,1,1,5,1,1,11,124,3086
1257201106,1257201,12572011,3,1,8,12572,1,1,6,1,1,11,124,3086
1257305101,1257305,12573051,1,1,69,12573,5,1,1,1,4,49,635,3655
1257305102,1257305,12573051,2,2,70,12573,5,1,2,1,4,49,635,3655
1257402101,1257402,12574021,1,1,39,12574,2,1,1,1,5,98,1198,1204
1257402102,1257402,12574021,5,1,79,12574,2,1,2,1,5,98,1198,1204
1257402103,1257402,12574021,3,1,25,12574,2,1,3,1,5,98,1198,1204
1257402104,1257402,12574021,3,2,20,12574,2,1,4,1,5,98,1198,1204
1257402105,1257402,12574021,3,1,21,12574,2,1,5,1,5,98,1198,1204
1257501101,1257501,12575011,1,2,60,12575,1,1,1,3,5,166,1971,658
1257501102,1257501,12575011,3,1,30,12575,1,1,2,3,5,166,1971,658
1257501103,1257501,12575011,5,2,47,12575,1,1,3,3,5,166,1971,658
1257501104,1257501,12575011,5,2,20,12575,1,1,4,3,5,166,1971,658
1257601101,1257601,12576011,1,2,74,12576,1,1,1,4,5,173,2044,4268
1257601102,1257601,12576011,2,1,79,12576,1,1,2,4,5,173,2044,4268
1257601103,1257601,12576011,3,1,45,12576,1,1,3,4,5,173,2044,4268
1257703101,1257703,12577031,1,2,34,12577,3,1,1,1,5,97,1161,1854
1257703102,1257703,12577031,5,2,31,12577,3,1,2,1,5,97,1161,1854
1257703103,1257703,12577031,2,1,30,12577,3,1,3,1,5,97,1161,1854
1257703104,1257703,12577031,5,1,18,12577,3,1,4,1,5,97,1161,1854
1257703105,1257703,12577031,3,1,8,12577,3,1,5,1,5,97,1161,1854
1257805101,1257805,12578051,1,1,71,12578,5,1,1,1,4,49,629,3784
1257805102,1257805,12578051,5,1,51,12578,5,1,2,1,4,49,629,3784
1257805103,1257805,12578051,3,2,45,12578,5,1,3,1,4,49,629,3784
1257805104,1257805,12578051,6,2,74,12578,5,1,4,1,4,49,629,3784
1257906101,1257906,12579061,1,2,71,12579,6,1,1,3,5,166,1971,658
1257906102,1257906,12579061,4,2,15,12579,6,1,2,3,5,166,1971,658
1257906103,1257906,12579061,4,1,7,12579,6,1,3,3,5,166,1971,658
1258002101,1258002,12580021,1,2,42,12580,2,1,1,1,4,50,749,2142
1258002102,1258002,12580021,5,1,73,12580,2,1,2,1,4,50,749,2142
1258002103,1258002,12580021,5,2,66,12580,2,1,3,1,4,50,749,2142
1258102101,1258102,12581021,1,2,52,12581,2,1,1,1,5,99,1201,1987
1258102102,1258102,12581021,3,1,16,12581,2,1,2,1,5,99,1201,1987
1258201101,1258201,12582011,1,1,74,12582,1,1,1,4,6,39,447,4920
1258201102,1258201,12582011,2,2,71,12582,1,1,2,4,6,39,447,4920
1258303101,1258303,12583031,1,1,63,12583,3,1,1,4,3,90,1115,3760
1258303102,1258303,12583031,3,2,32,12583,3,1,2,4,3,90,1115,3760
1258303103,1258303,12583031,3,2,23,12583,3,1,3,4,3,90,1115,3760
1258404101,1258404,12584041,1,2,50,12584,4,1,1,1,1,151,1764,2117
1258404102,1258404,12584041,2,1,51,12584,4,1,2,1,1,151,1764,2117
1258404103,1258404,12584041,5,1,22,12584,4,1,3,1,1,151,1764,2117
1258404104,1258404,12584041,3,2,20,12584,4,1,4,1,1,151,1764,2117
1258404105,1258404,12584041,4,2,0,12584,4,1,5,1,1,151,1764,2117
1258502101,1258502,12585021,1,1,76,12585,2,1,1,1,2,163,1946,1630
1258502201,1258502,12585022,1,1,40,12585,2,2,1,1,2,163,1946,1630
1258502301,1258502,12585023,1,2,45,12585,2,3,1,1,2,163,1946,1630
1258502302,1258502,12585023,3,1,23,12585,2,3,2,1,2,163,1946,1630
1258605101,1258605,12586051,1,2,47,12586,5,1,1,1,5,86,1089,2758
1258605102,1258605,12586051,3,2,28,12586,5,1,2,1,5,86,1089,2758
1258719101,1258719,12587191,1,1,44,12587,19,1,1,4,5,174,2048,4995
1258719102,1258719,12587191,2,2,37,12587,19,1,2,4,5,174,2048,4995
1258719103,1258719,12587191,3,1,20,12587,19,1,3,4,5,174,2048,4995
1258719104,1258719,12587191,3,1,16,12587,19,1,4,4,5,174,2048,4995
1258719105,1258719,12587191,3,1,6,12587,19,1,5,4,5,174,2048,4995
1258804101,1258804,12588041,1,2,37,12588,4,1,1,2,5,68,924,5515
1258804102,1258804,12588041,3,1,19,12588,4,1,2,2,5,68,924,5515
1258804103,1258804,12588041,3,2,17,12588,4,1,3,2,5,68,924,5515
1258804104,1258804,12588041,3,1,10,12588,4,1,4,2,5,68,924,5515
1258915101,1258915,12589151,1,1,44,12589,15,1,1,4,5,83,1024,5447
1258915102,1258915,12589151,2,2,40,12589,15,1,2,4,5,83,1024,5447
1258915103,1258915,12589151,3,2,7,12589,15,1,3,4,5,83,1024,5447
1258915104,1258915,12589151,3,2,3,12589,15,1,4,4,5,83,1024,5447
1259020101,1259020,12590201,1,1,41,12590,20,1,1,2,1,142,1677,2524
1259110101,1259110,12591101,1,1,46,12591,10,1,1,4,2,137,1597,1065
